name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Pro Stop (Pilot Flying J Dealer #962),truck-stops,Sellersburg,IN,pro-stop-pilot-flying-j-dealer-962-sellersburg-in,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pro Stop (Sellersburg),cat-scales,Sellersburg,IN,cat-scale-at-pro-stop-sellersburg-sellersburg-in,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Kenworth of Sellersburg (Palmer Trucks),roadside-service,Sellersburg,IN,kenworth-of-sellersburg-palmer-trucks-sellersburg-in,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Bauer Built Tire & Service,tire-repair,Clarksville,IN,bauer-built-tire-service-clarksville-in,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Travelodge by Wyndham Sellersburg / Louisville North,hotels-truck-parking,Sellersburg,IN,travelodge-by-wyndham-sellersburg-louisville-north-sellersburg-in,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Ramada by Wyndham Sellersburg / Louisville North,hotels-truck-parking,Sellersburg,IN,ramada-by-wyndham-sellersburg-louisville-north-sellersburg-in,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
Lockup Storage - Truck & Trailer Parking,parking,Sellersburg,IN,lockup-storage-truck-trailer-parking-sellersburg-in,,78,Good,needs-geocoding,,ready-to-publish,completeness 78 with address,Verified coordinates; Truck-space count; Verified date; Approved reviews
Truck & Trailer Parking - Avco Blvd (Sellersburg),parking,Sellersburg,IN,truck-trailer-parking-avco-blvd-sellersburg-sellersburg-in,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Mike's Diesel Tech,roadside-service,Sellersburg,IN,mike-s-diesel-tech-sellersburg-in,,56,Needs work,needs-geocoding,,import-unpublished,"completeness 56, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
Interstate Fleet Services,roadside-service,Clarksville,IN,interstate-fleet-services-clarksville-in,,48,Needs work,needs-geocoding,,import-unpublished,"completeness 48, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Verified date; Approved reviews
TA Seymour,truck-stops,Seymour,IN,ta-seymour-seymour-in,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Fuel Mart #783,truck-stops,Austin,IN,fuel-mart-783-austin-in,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
Uniontown Fuel Stop,truck-stops,Crothersville,IN,uniontown-fuel-stop-crothersville-in,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
CAT Scale at TA Seymour,cat-scales,Seymour,IN,cat-scale-at-ta-seymour-seymour-in,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale at Fuel Mart #783,cat-scales,Austin,IN,cat-scale-at-fuel-mart-783-austin-in,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Truck Parking Club - Seymour (1001 S Commerce Dr),parking,Seymour,IN,truck-parking-club-seymour-1001-s-commerce-dr-seymour-in,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Henryville Rest Area (Southbound),parking,Henryville,IN,henryville-rest-area-southbound-henryville-in,,67,Good,needs-geocoding,,ready-to-publish,completeness 67 with address,Exit number; Verified coordinates; Phone; TPC reservation link; Verified date; Approved reviews
Henryville Rest Area (Northbound),parking,Henryville,IN,henryville-rest-area-northbound-henryville-in,,59,Needs work,needs-geocoding,,import-unpublished,"completeness 59, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Phone; TPC reservation link; Verified date; Approved reviews
