name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Love's Travel Stop #664,truck-stops,1730 E Harlan Dr,Terre Haute,IN,47802,812-298-9812,https://www.loves.com/locations/in/terre-haute/loves-travel-stop-terre-haute-664,"24-hour Love's travel stop just off I-70 Exit 7 (US-41) with a Hardee's, showers and a CAT scale.",I-70,7,yes,yes,yes,,yes,,yes,yes,
Pilot Travel Center #297,truck-stops,5555 E Margaret Ave,Terre Haute,IN,47803,812-877-9977,https://locations.pilotflyingj.com/us/in/terre-haute/5555-e-margaret-ave,Pilot (ONE9) travel center at I-70 Exit 11 (IN-46) on the east side of Terre Haute with diesel lanes and showers.,I-70,11,yes,yes,yes,,yes,,,yes,
Pilot Travel Center #444,truck-stops,4376 N State Road 59,Brazil,IN,47834,,,"Pilot travel center at I-70 Exit 23 (SR-59) in Brazil with McDonald's, Subway, laundry and a CAT scale.",I-70,23,yes,yes,yes,yes,yes,,yes,yes,
Petro Brazil (TA/Petro),truck-stops,1035 W State Road 42,Brazil,IN,47834,,https://www.ta-petro.com/location/in/petro-brazil/,TA/Petro stopping center at I-70 Exit 23 in Brazil with overnight truck parking and on-site truck service.,I-70,23,yes,yes,yes,,yes,yes,,yes,
Cloverdale Travel Plaza,truck-stops,1032 N Main St,Cloverdale,IN,46120,765-795-3223,,"Independent travel plaza at I-70 Exit 41 (US-231) in Cloverdale with truck parking, showers and a driver lounge.",I-70,41,yes,yes,yes,,yes,,,,
Love's Travel Stop,truck-stops,2299 Koger St,Mooresville,IN,46158,317-539-5473,,Love's travel stop at I-70 Exit 59 (SR-39) in the Clayton/Mooresville cluster west of Indianapolis with a CAT scale and fast food.,I-70,59,yes,yes,yes,,yes,,yes,yes,
TA Travel Center Clayton #257,truck-stops,10346 S State Road 39,Clayton,IN,46118,317-539-6515,https://www.ta-petro.com/location/in/ta-clayton/,"TA travel center at I-70 Exit 59 (SR-39) in Clayton with a Country Pride restaurant, CAT scale and full truck service.",I-70,59,yes,yes,yes,yes,yes,yes,yes,yes,
TA Truck Service Clayton,roadside-service,10346 S State Road 39,Clayton,IN,46118,317-539-6515,https://www.ta-petro.com/location/in/ta-clayton/,"On-site heavy-duty truck and tire service shop at the TA Clayton travel center, I-70 Exit 59 (SR-39).",I-70,59,,,,,,yes,,,
Weigh Station (Eastbound) West Terre Haute,weigh-stations,,West Terre Haute,IN,,,,Indiana eastbound truck weigh/inspection scale in Vigo County just east of the Illinois state line near West Terre Haute.,I-70,1,,,,,,,,,
One9 Fuel Stop / Speedway #3700,truck-stops,2954 S Holt Rd,Indianapolis,IN,46241,317-241-0013,,"Speedway/One9 truck fuel stop at the I-70 Holt Road interchange near the Indianapolis airport, offering 24-hour diesel, DEF, food, and restrooms.",I-70,77,yes,yes,yes,,yes,,,yes,
