Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Truck Parking Club - 799 12th Ave N (Bobtail/Box Truck Parking),Truck Parking,799 12th Ave N,Nashville,TN,37203,,,,https://truckparkingclub.com/truck-parking/tennessee/nashville/799-12th-ave-n-37203,Bookable bobtail and box-truck parking lot just west of downtown Nashville with advertised access to I-40 and I-65. HELD: single source (Truck Parking Club listing) and no source places it at a specific I-40 exit 196-221; downtown location may fall on the I-65 corridor instead.,,,yes,yes,,,,,,,,,,,https://truckparkingclub.com/truck-parking/tennessee/nashville/799-12th-ave-n-37203,,,I-40,,no,no
Pilot Travel Center #411,Truck Stops,921 Murfreesboro Rd,Lebanon,TN,37090,,,(615) 453-8866,https://locations.pilotflyingj.com/us/tn/lebanon/921-murfreesboro-rd,"24-hour Pilot travel center at I-40 Exit 238 in Lebanon with 8 fuel lanes, showers, CAT scale, and large truck parking lot including prime/reserved spaces.",150,yes,yes,yes,yes,yes,yes,yes,,yes,,yes,,,,,,I-40,238,yes,no
Uncle Pete's Truck Stop,Truck Stops,1210 Sparta Pike,Lebanon,TN,37090,,,(615) 449-0030,https://www.facebook.com/UnclePetesTruckStopLebanontn/,"Independent truck stop at I-40 Exit 239A in Lebanon, famous for its full-service restaurant and coffee-mug collection. CAT scale, tire repair, truck wash, showers, laundry, and patrolled lighted parking. Open 4:30 AM to 11 PM daily.",,yes,,,,yes,yes,yes,yes,yes,yes,yes,,yes,,,,I-40,239,yes,no
Pilot Travel Center #4597,Truck Stops,502 Gordonsville Hwy,Gordonsville,TN,38563,,,(615) 683-3416,https://locations.pilotflyingj.com/us/tn/gordonsville/502-gordonsville-hwy,"24-hour Pilot travel center at I-40 Exit 258 (TN-53, Carthage/Gordonsville) with 7 diesel lanes, 7 showers, CAT scale, laundry, Wendy's, and roughly 75 truck parking spots including reserved/paid spaces.",75,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,,,,,,I-40,258,yes,no
Love's Travel Stop #330,Truck Stops,110 Fast Ln,Baxter,TN,38544,,,(931) 858-6150,https://www.loves.com/locations/330,"24-hour Love's Travel Stop at I-40 Exit 280 (TN-56, Baxter) with 8 diesel lanes, 7 showers, CAT scale, laundry, WiFi, McDonald's and Subway, plus on-site Love's Truck Care with tire and truck repair bays.",,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-40,280,yes,no
ONE9 Travel Center (Pilot #265),Truck Stops,1111 S Jefferson Ave,Cookeville,TN,38506,,,(931) 528-7100,https://locations.pilotflyingj.com/us/tn/cookeville/1111-s-jefferson-ave,"24-hour ONE9 Travel Center (Pilot Company network, formerly Pilot #265) at I-40 Exit 287 in Cookeville with 3 fuel lanes, shower, CAT scale, deli, and convenience store.",,yes,,,yes,yes,yes,yes,,yes,,yes,,,,,,I-40,287,yes,no
TA Express Cookeville,Truck Stops,1750 Salem Rd,Cookeville,TN,38506,,,(931) 559-8239,https://www.ta-petro.com/location/tn/ta-express-cookeville/,"TA Express travel center at I-40 Exit 288 in Cookeville (former Super Truck & Travel Plaza) with 59 truck parking spaces, 6 showers, CAT scale, laundry, driver's lounge, and 24/7 gas and diesel.",59,yes,,,yes,yes,yes,yes,yes,yes,,yes,,,,,,I-40,288,yes,no
Eco Travel Plaza (Roady's),Truck Stops,1897 Genesis Rd,Crossville,TN,38555,,,(931) 484-7498,https://www.findtruckservice.com/page/roadys-eco-travel-plaza-crossville-tn-422525,"Independent 24-hour Roady's travel plaza at I-40 Exit 320 in Crossville with about 60 truck parking spots, 7 fuel lanes, 2 showers, laundry, WiFi, Dairy Queen, and truck scales.",60,yes,,,yes,yes,yes,yes,yes,yes,,,yes,,,,,I-40,320,yes,no
Smith County Welcome Center (TDOT),Truck Parking,14920 Buffalo Valley Rd (I-40 Mile Marker 267),Buffalo Valley,TN,38548,,,(615) 683-6410,https://www.tnvacation.com/local/buffalo-valley-i-40-welcome-center-smith-county,"Official Tennessee welcome center/rest area on I-40 at mile marker 267 in Smith County, serving both eastbound and westbound traffic from a single bidirectional facility. Separate truck and passenger parking, restrooms, water, and picnic tables. Open 24 hours.",,yes,,,yes,,,,,yes,,,,,,,,I-40,MM 267,yes,no
Truck Parking Club - Monterey (Industrial Drive),Truck Parking,816 Industrial Dr,Monterey,TN,38574,,,,https://truckparkingclub.com/truck-parking/tennessee/monterey/816-industrial-drive-38574,"Bookable truck and trailer parking lot off I-40 Exit 301 in Monterey with 24/7 access and video security, one block from fuel, convenience stores, and restaurants. Reserve via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/tennessee/monterey/816-industrial-drive-38574,,,I-40,301,yes,no
Truck Parking Club - Cookeville (Salem Rd),Truck Parking,1602 Salem Rd,Cookeville,TN,,,,,https://truckparkingclub.com/truck-parking/tennessee/cookeville/1602-salem-road,"Bookable truck and trailer parking on Salem Rd near I-40 Exit 288 in Cookeville, offered hourly, daily, weekly, and monthly via Truck Parking Club (approximately $22/day).",4,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/tennessee/cookeville/1602-salem-road,,,I-40,288,yes,no
I-40 Truck Park (Truck & RV Parking),Truck Parking,2611 Genesis Rd,Crossville,TN,38571,,,,https://truckparkingclub.com/truck-parking/tennessee/crossville/genesis-road-2611-38571,"15-acre gated gravel truck and RV parking lot just off I-40 Exit 320 in Crossville, next to the Pilot Travel Center. 24/7 access, roaming security, oversized-vehicle and hazmat parking, monthly assigned spaces; bookable via Truck Parking Club.",20,,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/tennessee/crossville/genesis-road-2611-38571,,,I-40,320,yes,no
CAT Scale at Pilot Travel Center #411,CAT Scales,921 Murfreesboro Rd,Lebanon,TN,37090,,,(615) 453-8866,https://catscale.com/cat-scale-locator/,"CAT-certified truck scale at the Pilot Travel Center, I-40 Exit 238, Lebanon.",,,,,,,,,,,,yes,,,,,,I-40,238,yes,no
CAT Scale at Uncle Pete's Truck Stop,CAT Scales,1210 Sparta Pike,Lebanon,TN,37090,,,(615) 449-0030,https://catscale.com/cat-scale-locator/,"CAT-certified truck scale at Uncle Pete's Truck Stop, I-40 & US-70 Exit 239, Lebanon.",,,,,,,,,,,,yes,,,,,,I-40,239,yes,no
CAT Scale at ONE9 Travel Center (CAT #876),CAT Scales,1111 S Jefferson Ave,Cookeville,TN,38506,,,(931) 528-7100,https://catscale.com/cat-scale-locator/,"CAT Scale #876 at the ONE9 Travel Center, I-40 Exit 287, Cookeville.",,,,,,,,,,,,yes,,,,,,I-40,287,yes,no
CAT Scale at Love's Travel Stop #330,CAT Scales,110 Fast Ln,Baxter,TN,38544,,,(931) 858-6150,https://catscale.com/cat-scale-locator/,"CAT-certified truck scale at Love's Travel Stop #330, I-40 Exit 280, Baxter.",,,,,,,,,,,,yes,,,,,,I-40,280,yes,no
CAT Scale at TA Express Cookeville,CAT Scales,1750 Salem Rd,Cookeville,TN,38506,,,(931) 559-8239,https://www.ta-petro.com/location/tn/ta-express-cookeville/,"CAT scale at TA Express Cookeville, I-40 Exit 288.",,,,,,,,,,,,yes,,,,,,I-40,288,yes,no
Love's Truck Care - Baxter,Tire Repair,110 Fast Ln,Baxter,TN,38544,,,(931) 858-6150,https://www.loves.com/locations/330,"Fixed-location truck tire and light mechanical shop at Love's Travel Stop #330, I-40 Exit 280, with 4 truck service bays; commercial tire dealer (Michelin/major brands).",,,,,,,,,,yes,yes,,,,,,,I-40,280,yes,no
Best-One Tire & Auto Care of Crossville (Commercial),Tire Repair,1760 Genesis Rd,Crossville,TN,38555,,,(931) 484-2778,https://www.bestonetirecrossville.com/,"Fixed commercial truck tire shop on Genesis Rd near I-40 Exit 320; Bridgestone/Firestone commercial dealer handling commercial, farm, industrial, and OTR tires, with 24-hour roadside tire assistance dispatched from the shop.",,,,,,,,,,,yes,,,,,,,I-40,320,yes,no
Uncle Pete's Truck Wash,Truck Washes,1210 Sparta Pike,Lebanon,TN,37090,,,(615) 449-0030,https://www.facebook.com/UnclePetesTruckStopLebanontn/,"Truck wash at Uncle Pete's Truck Stop, I-40 Exit 239A in Lebanon, alongside the truck stop's CAT scale and tire repair services.",,,,,,,,,,,,,,,,,,I-40,239,yes,no
Best Western Thunderbird Motel,Hotels with Truck Parking,900 S Jefferson Ave,Cookeville,TN,38501,,,(931) 526-7115,https://www.bestwestern.com/en_US/book/hotels-in-cookeville/best-western-thunderbird-motel/propertyCode.43003.html,"HELD: Hotel near I-40 Exit 287. Guest reviews and aggregator listings mention a large lot that accommodates trucks, but no explicit official truck-parking amenity confirmation was found on bestwestern.com. Needs direct confirmation before publishing.",,yes,,,,,yes,,yes,yes,,,yes,,,,,I-40,287,no,no
"Thompson Truck Group - Cookeville (International dealer, former Landmark International)",Roadside Service,8220 Roberts Matthews Hwy,Cookeville,TN,,,,,https://www.thompsontruckgroup.com/cookeville-tn/,"HELD: Fixed truck sales/service/parts dealer off TN-111 near Cookeville. Sources conflict on name (Thompson Truck Group vs Landmark International), phone (931-400-5000 vs 931-738-0480), and whether the Roberts Matthews Hwy address is Cookeville or Sparta. Needs address/phone verification.",,,,,,,,,,,yes,,,,,,,I-40,288,no,no
Impact Truck and Trailer,Roadside Service,209 Minnear St,Cookeville,TN,38501,,,,https://www.4roadservice.com/cookeville-tennessee/provider/impact-truck-and-trailer,"HELD: Fixed truck and trailer repair shop in Cookeville servicing Freightliner, Kenworth, International, and other brands. Only one source located (4roadservice); needs a second independent source and phone verification.",,,,,,,,,,,yes,,,,,,,I-40,287,no,no
"Westbound Truck Parking Area, I-40 WB near Monterey",Truck Parking,,Monterey,TN,38574,,,,https://truckmap.com/place/westbound-truck-parking-area-i-40-wb-monterey-tn-38574-usa,"HELD: A westbound public truck parking area on I-40 near Monterey appears on TruckMap/Trucker Path, but no official TDOT/tn.gov source or civic address could be verified. Per policy, public rest/parking facilities require an official Tennessee source.",,yes,,,yes,,,,,,,,,,,,,I-40,MM ~301,no,no
Longtown Travel Plaza (BP) & Cafe,Truck Stops,3965 Highway 59,Mason,TN,38049,,,(901) 594-5103,,"Independent BP-branded truck stop and cafe at I-40 Exit 35 (TN-59, Covington/Somerville). Offers about 60 truck parking spaces, 3 showers, a CAT scale, laundry, an on-site restaurant, and tire repair/road service.",60,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,I-40,35,yes,no
