name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Love's Travel Stop #859,truck-stops,8909 N Brisbin Rd,Morris,IL,60450,815-705-9259,https://www.loves.com/locations/il/morris/loves-travel-stop-morris-859,"24-hour Love's travel center at I-80 Exit 116 with about 86 truck spaces, 7 showers, a Love's Truck Care service bay, and an on-site CAT Scale.",I-80,116,yes,yes,yes,yes,yes,yes,yes,yes,
Pilot Travel Center #483,truck-stops,3801 N Division St,Morris,IL,60450,815-705-0120,https://locations.pilotflyingj.com/us/il/morris/3801-n-division-st,"24-hour Pilot travel center at I-80 Exit 112 with 8 fuel lanes, roughly 73 truck spaces, 7 showers, Subway, and a CAT Scale.",I-80,112,yes,yes,yes,yes,yes,,yes,yes,
TA Morris,truck-stops,21 Romines Dr,Morris,IL,60450,815-942-5690,https://www.ta-petro.com/location/il/ta-morris/,"24-hour TravelCenters of America full-service travel center at I-80 Exit 112B (Route 47) with around 292 truck parking spaces, showers, laundry, a restaurant, truck service center, and CAT Scale.",I-80,112B,yes,yes,yes,yes,yes,yes,yes,yes,
Pilot Travel Center #236,truck-stops,301 Ridge Rd,Minooka,IL,60447,815-467-4416,https://locations.pilotflyingj.com/us/il/minooka/301-ridge-rd,"24-hour Pilot travel center at I-80 Exit 122 (Ridge Rd) with 8 fuel lanes, roughly 100 truck spaces, 8 showers, Arby's, and a CAT Scale.",I-80,122,yes,yes,yes,yes,yes,,yes,yes,
Pilot Travel Center #1024,truck-stops,40 E Laraway Rd,Joliet,IL,60436,,https://locations.pilotflyingj.com/us/il/joliet/40-e-laraway-rd,"24-hour Pilot travel center near I-80 Exit 132B at Route 53 and Laraway Rd with about 50 truck spaces, 7 diesel lanes, 4 showers, Arby's, laundry, and a CAT Scale.",I-80,132B,yes,yes,yes,yes,yes,,yes,yes,
Chicago Southland Lincoln Oasis,truck-stops,Tri-State Tollway (I-80/I-94/I-294),South Holland,IL,60473,847-813-7738,https://tollwayoases.com/oasis/chicago-southland-lincoln-oasis/,"Illinois Tollway oasis over the Tri-State Tollway at the I-80/I-94/I-294 junction offering 24-hour diesel and auto fuel, food court, convenience store, and lighted truck/RV parking.",I-80,,,yes,yes,,yes,,,yes,
Love's Travel Stop #859 CAT Scale,cat-scales,8909 N Brisbin Rd,Morris,IL,60450,815-705-9259,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Love's Travel Stop on I-80 Exit 116 in Morris.,I-80,116,,,,,,,yes,,
Pilot Travel Center #483 CAT Scale,cat-scales,3801 N Division St,Morris,IL,60450,815-705-0120,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Pilot Travel Center on I-80 Exit 112 in Morris.,I-80,112,,,,,,,yes,,
TA Morris CAT Scale,cat-scales,21 Romines Dr,Morris,IL,60450,815-942-5690,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the TA travel center on I-80 Exit 112B in Morris.,I-80,112B,,,,,,,yes,,
Pilot Travel Center #236 CAT Scale,cat-scales,301 Ridge Rd,Minooka,IL,60447,815-467-4416,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Pilot Travel Center on I-80 Exit 122 in Minooka.,I-80,122,,,,,,,yes,,
Joliet CAT Scale (Route 53 / Exit 132),cat-scales,2401 S Chicago St,Joliet,IL,60436,815-724-0066,https://catscale.com/cat-scale-locator/,Certified CAT Scale near I-80 Exit 132 (Route 53) in Joliet.,I-80,132,,,,,,,yes,,
Exit 90 on I-80 Truck & Trailer Wash (Lotz),truck-washes,807 E Dayton Rd,Ottawa,IL,61350,815-587-6084,https://i80truckwash.com/,Truck and trailer exterior wash and trailer washout operated by Lotz Trucking at I-80 Exit 90 in Ottawa.,I-80,90,,,,,,,,,
Lotz Truck Shop,roadside-service,807 E Dayton Rd,Ottawa,IL,61350,815-587-6084,https://lotztrucking.com/lotz-truck-shop/,Full-service Class 8 truck and trailer repair and preventive-maintenance shop at I-80 Exit 90 in Ottawa.,I-80,90,,,,,,yes,,,
Three Rivers Rest Area (Eastbound),parking,,Morris,IL,60450,,https://www.illinoisrestareas.com/il-i80-interstate-80-illinois-three-rivers-rest-area-eastbound-mile-marker-117/,"IDOT eastbound rest area on I-80 at mile marker 117 between Morris and Minooka with restrooms, picnic and pet areas, and truck/RV parking.",I-80,,,,,,yes,,,,
Three Rivers Rest Area (Westbound),parking,,Minooka,IL,60447,,https://www.illinoisrestareas.com/il-i80-interstate-80-illinois-three-rivers-rest-area-westbound-mile-marker-117/,"IDOT westbound rest area on I-80 at mile marker 117 near Minooka with restrooms, picnic and pet areas, and truck/RV parking.",I-80,,,,,,yes,,,,
Frankfort Weigh Station (Eastbound),weigh-stations,,Frankfort,IL,,708-479-9821,https://www.coopsareopen.com/illinois-truck-scale-226.html,State weigh station on eastbound I-80 near US-45 (mile marker ~143.5) in the Frankfort/Tinley Park area.,I-80,,,,,,,,,,
Frankfort Weigh Station (Westbound),weigh-stations,,Frankfort,IL,,,https://www.coopsareopen.com/illinois-weigh-stations.html,State weigh station on westbound I-80 near US-45 (mile marker ~147.5) in the Frankfort/Tinley Park area.,I-80,,,,,,,,,,
