name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
TA Fultonville,truck-stops,40 Riverside Drive,Fultonville,NY,12072,518-885-4800,https://www.ta-petro.com/location/ny/ta-fultonville/,"TravelCenters of America full-service truck stop at I-90 (NY Thruway) Exit 28 with fuel islands, a restaurant, truck service bays and a CAT Scale.",I-90,28,yes,yes,yes,yes,yes,yes,yes,yes,
Pilot Travel Center #1317,truck-stops,164 Riverside Drive,Fultonville,NY,12072,518-414-0591,https://locations.pilotflyingj.com/us/ny/fultonville/164-riverside-dr,"Pilot travel center at I-90 (NY Thruway) Exit 28 with 8 fuel lanes, about 55 truck parking spaces, showers, Taco Bell and a CAT Scale.",I-90,28,yes,yes,yes,,yes,,yes,yes,
Onvo Travel Plaza - Fultonville,truck-stops,128 Riverside Drive,Fultonville,NY,12072,518-853-4601,https://tryonvo.com/location/onvo-travel-plaza-fultonville/,"Independent (AMBEST) travel plaza at I-90 Exit 28 with Mobil fuel, Burger King, a convenience store, showers, laundry and truck parking.",I-90,28,yes,yes,yes,yes,yes,,,yes,
Love's Travel Stop #611,truck-stops,12845 Route 22,Canaan,NY,12029,518-781-4040,https://www.loves.com/locations/ny/canaan/loves-travel-stop-canaan-611,"Love's travel stop on the I-90 Berkshire Connector at Exit B3 near the Massachusetts line, with 7 diesel lanes, about 57 truck spaces, showers, Subway, Dunkin' and a CAT Scale.",I-90,B3,yes,yes,yes,,yes,,yes,yes,
CAT Scale at TA Fultonville,cat-scales,40 Riverside Drive,Fultonville,NY,12072,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the TA Fultonville truck stop at I-90 Exit 28.,I-90,28,,,,,,,yes,,
CAT Scale at Pilot Fultonville,cat-scales,164 Riverside Drive,Fultonville,NY,12072,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Pilot Travel Center at I-90 Exit 28.,I-90,28,,,,,,,yes,,
CAT Scale at Love's Canaan,cat-scales,12845 Route 22,Canaan,NY,12029,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at Love's Travel Stop #611 on the I-90 Berkshire Connector at Exit B3.,I-90,B3,,,,,,,yes,,
Indian Castle Service Area,parking,,Little Falls,NY,,,https://www.thruway.ny.gov/travelers/service-areas/ic,"NY Thruway (I-90) eastbound service area operated by Applegreen with Mobil high-speed diesel, a C-Store, Starbucks, Popeyes, restrooms and limited truck parking, in Herkimer County.",I-90,MP 210,,yes,yes,,yes,,,yes,
Iroquois Service Area,parking,,Little Falls,NY,,,https://www.thruway.ny.gov/travelers/service-areas,"NY Thruway (I-90) westbound service area (Applegreen) with Mobil diesel, a C-Store, Starbucks, Burger King and Chick-fil-A, restrooms and truck parking, in Herkimer County.",I-90,MP 210,,yes,yes,,yes,,,yes,
Mohawk Service Area,parking,,Amsterdam,NY,,,https://www.thruway.ny.gov/travelers/service-areas,"NY Thruway (I-90) eastbound travel plaza (Applegreen) between Exits 27 and 26 with Mobil diesel, a C-Store, Dunkin', Burger King, restrooms and truck parking.",I-90,MP 172,,yes,yes,,yes,,,yes,
Pattersonville Service Area,parking,,Pattersonville,NY,,,https://www.thruway.ny.gov/travelers/service-areas,"NY Thruway (I-90) westbound travel plaza (Applegreen) between Exits 26 and 27 with Mobil diesel, a C-Store, Starbucks, Panera, Chick-fil-A, restrooms and truck parking.",I-90,MP 168,,yes,yes,,yes,,,yes,
Guilderland Service Area,parking,,Guilderland,NY,,,https://www.thruway.ny.gov/travelers/service-areas,"NY Thruway (I-90) eastbound travel plaza (Applegreen) between Exits 25 and 24 with Mobil diesel, a C-Store, Starbucks, Burger King, restrooms and truck parking.",I-90,MP 153,,yes,yes,,yes,,,yes,
Schodack Commercial Vehicle Inspection Station,weigh-stations,,Schodack,NY,,,https://www.dot.ny.gov/regional-offices/statewide-rest-areas/schodack,"NYSDOT Schodack roadside commercial-vehicle inspection/weigh site on I-90 east of Albany near the Berkshire Connector, with weigh-in-motion, ALPR and e-screening; trucks 10,000+ lbs must comply.",I-90,,,,,,,,,,
Schodack Rest Area,parking,,Schodack,NY,,,https://www.dot.ny.gov/regional-offices/statewide-rest-areas/schodack,"NYSDOT rest/parking area on westbound I-90 in the Town of Schodack, Rensselaer County, east of Albany; the restroom building is closed and the site is used mainly for commercial-vehicle inspection and roadside parking.",I-90,,,,,,,,,,
"Interstate Northeast, Inc.",roadside-service,247 State Highway 67,Amsterdam,NY,12010,518-372-7555,https://www.interstateny.com/,"24/7 heavy-duty towing and recovery near I-90 Exit 27 in Amsterdam with a large fleet of wreckers, flatbeds and rotators; affiliated with the NYS Thruway Authority towing program.",I-90,27,,,,,,yes,,,
Adirondack Heavy Duty Truck Towing & Repair,roadside-service,348 State Highway 67,Amsterdam,NY,12010,518-842-6604,http://www.adirondackheavytowing.com/,"24-hour heavy-duty truck towing, recovery and repair serving the I-90 Amsterdam corridor, in business since 1984.",I-90,27,,,,,,yes,,,
Amsterdam Truck Center,roadside-service,1881 State Highway 5S,Amsterdam,NY,12010,518-843-3220,,Heavy-duty commercial truck and trailer repair shop near I-90 Exit 27 in Amsterdam (Peterbilt/Kenworth/Tremcar service).,I-90,27,,,,,,yes,,,
Frank's Heavy Duty Truck Repairs,roadside-service,1960 State Highway 5S,Amsterdam,NY,12010,,,Heavy-duty commercial truck repair shop on Route 5S near I-90 Exit 27 in Amsterdam.,I-90,27,,,,,,yes,,,
