name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
TravelCenters of America - TA Mobile #54,truck-stops,9201 Grand Bay South,Grand Bay,AL,36541,251-865-6175,https://www.ta-petro.com/,"Full-service TA travel center at I-10 Exit 4 in Grand Bay with a truck service shop, restaurants, and a CAT Scale.",I-10,4,yes,yes,yes,yes,yes,yes,yes,yes,
Love's Travel Stop #846,truck-stops,8400 County Farm Road,Irvington,AL,36544,334-453-6030,https://www.loves.com/,"24-hour Love's Travel Stop at I-10 Exit 10 (County Farm Rd) in Irvington offering diesel, showers, fast food, and a CAT Scale.",I-10,10,yes,yes,yes,yes,yes,yes,yes,yes,
Pilot Travel Center #302,truck-stops,6955 Theodore Dawes Road,Theodore,AL,36582,251-653-8834,https://locations.pilotflyingj.com/,"Pilot travel center at I-10 Exit 13 (Theodore Dawes Rd) in Theodore with diesel lanes, showers, a Wendy's, and a CAT Scale.",I-10,13,yes,yes,yes,,yes,,yes,yes,
Action Resources - Theodore Tank Wash,truck-washes,4700 Hamilton Boulevard,Theodore,AL,36582,251-443-6801,,Tank and trailer wash/cleaning facility off I-10 Exit 13 in Theodore that primarily services tank and chemical trailers.,I-10,13,,,,,,,,,
Super 8 by Wyndham Mobile/Tillmans Corner,hotels-truck-parking,5676 Tillmans Corner Parkway,Mobile,AL,36619,251-666-0003,https://www.wyndhamhotels.com/,Budget hotel in the Tillmans Corner area just off I-10 that offers large-vehicle/truck parking for overnight drivers.,I-10,,,,,,yes,,,yes,
Stop N Shop (Texaco) - Rangeline Rd,parking,6630 Rangeline Road,Mobile,AL,,251-443-7772,,Small independent Texaco truck stop and convenience store near I-10 in the Tillmans Corner/Rangeline Rd area with a limited number of truck parking spaces and a restaurant.,I-10,,,yes,yes,,yes,,,,
Love's Travel Stop #206,truck-stops,126 E Flying K Rd,Loxley,AL,36551,251-964-2090,https://www.loves.com/,"Full-service Love's travel center at I-10 Exit 44 (AL-59) in Loxley with diesel lanes, truck parking, showers, an Arby's, and a CAT scale.",I-10,44,yes,yes,yes,,yes,yes,yes,yes,
Oasis Travel Center (TA Express / AmBest),truck-stops,27801 County Rd 64,Robertsdale,AL,36567,251-960-1150,,"Large independent AmBest travel center (now a TA Express franchise, TA site #0989) at I-10 Exit 53 with covered fuel lanes, 185 parking spaces, the Derailed Diner, showers, and laundry.",I-10,53,yes,yes,yes,yes,yes,,,,
Oasis Travel Center Truck Wash,truck-washes,27801 County Rd 64,Robertsdale,AL,36567,251-960-1150,,On-site truck and trailer wash at the Oasis Travel Center off I-10 Exit 53 in Robertsdale.,I-10,53,,,,,,,,,
CAT Scale at Love's #206 - Loxley,cat-scales,126 Flying K Rd,Loxley,AL,36551,251-964-2090,https://catscale.com/,Certified CAT Scale located at the Love's Travel Stop at I-10 Exit 44 (Hwy 59) in Loxley.,I-10,44,,,,,,,yes,,
Love's Truck Care - Loxley,tire-repair,126 E Flying K Rd,Loxley,AL,36551,251-964-2090,https://www.loves.com/,"Love's Truck Care service bay at the Loxley Love's (I-10 Exit 44) offering tire service, oil/PM, light mechanical work, and 24-hour roadside assistance.",I-10,44,,,,,,yes,,,
"All Truck and Trailer, LLC",roadside-service,27991 County Road 64 EXT,Robertsdale,AL,36567,251-960-1106,,"24/7 heavy-duty towing, mobile repair, and mobile tire service with a 4-bay shop located at I-10 Exit 53 directly behind the Oasis truck stop in Robertsdale.",I-10,53,,,,,,yes,,,
