name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Palmetto Truck Plaza,truck-stops,Hialeah Gardens,FL,palmetto-truck-plaza-hialeah-gardens-fl,,63,Needs work,needs-geocoding,,import-unpublished,completeness 63 — enrich before publishing,Exit number; Verified coordinates; Website; Truck-space count; TPC reservation link; Verified date; Approved reviews
"CAT Scale — Palmetto Truck Plaza, Hialeah Gardens",cat-scales,Hialeah Gardens,FL,cat-scale-palmetto-truck-plaza-hialeah-gardens-hialeah-gardens-fl,,62,Needs work,needs-geocoding,,import-unpublished,completeness 62 — enrich before publishing,Exit number; Verified coordinates; Website; Verified date; Approved reviews
National Truck Parking Miami,parking,Hialeah Gardens,FL,national-truck-parking-miami-hialeah-gardens-fl,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Florida Secure Self-Storage — Pembroke Pines,parking,Pembroke Pines,FL,florida-secure-self-storage-pembroke-pines-pembroke-pines-fl,,59,Needs work,needs-geocoding,,import-unpublished,completeness 59 — enrich before publishing,ZIP; Exit number; Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
Miccosukee Service Plaza,truck-stops,Ochopee,FL,miccosukee-service-plaza-ochopee-fl,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
"Collier County Rest Area (Alligator Alley, Milepost 63)",parking,Alligator Alley,FL,collier-county-rest-area-alligator-alley-milepost-63-alligator-alley-fl,,44,Needs work,needs-geocoding,,import-unpublished,"completeness 44, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Truck-space count; TPC reservation link; Verified date; Approved reviews
"Performance Truck Tire, Inc.",tire-repair,Naples,FL,performance-truck-tire-inc-naples-fl,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
Naples Truck and Tire,tire-repair,Naples,FL,naples-truck-and-tire-naples-fl,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
"After Hours Road Service, Inc.",roadside-service,Naples,FL,after-hours-road-service-inc-naples-fl,,56,Needs work,needs-geocoding,,import-unpublished,"completeness 56, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
Pilot Travel Center #352,truck-stops,Fort Myers,FL,pilot-travel-center-352-fort-myers-fl,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
