name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
24/7 Travel Store,truck-stops,Washington,PA,24-7-travel-store-washington-pa,,45,Needs work,needs-geocoding,,import-unpublished,"completeness 45, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pennsylvania Welcome Center (I-70 East),parking,Claysville,PA,pennsylvania-welcome-center-i-70-east-claysville-pa,,50,Needs work,needs-geocoding,,import-unpublished,"completeness 50, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
I-70 Eastbound Weigh Station (Claysville),weigh-stations,Claysville,PA,i-70-eastbound-weigh-station-claysville-claysville-pa,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
Pilot Travel Center #348,truck-stops,Bentleyville,PA,pilot-travel-center-348-bentleyville-pa,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Travel Center #348,cat-scales,Bentleyville,PA,cat-scale-at-pilot-travel-center-348-bentleyville-pa,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
Flying J Travel Center #620,truck-stops,Smithton,PA,flying-j-travel-center-620-smithton-pa,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Somerset Travel Center (Roady's),truck-stops,Somerset,PA,somerset-travel-center-roady-s-somerset-pa,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
North Midway Service Plaza,truck-stops,Bedford,PA,north-midway-service-plaza-bedford-pa,,46,Needs work,needs-geocoding,,import-unpublished,"completeness 46, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
South Midway Service Plaza,truck-stops,Bedford,PA,south-midway-service-plaza-bedford-pa,,46,Needs work,needs-geocoding,,import-unpublished,"completeness 46, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Breezewood (TravelCenters of America #075),truck-stops,Breezewood,PA,ta-breezewood-travelcenters-of-america-075-breezewood-pa,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Gateway Travel Plaza,truck-stops,Breezewood,PA,gateway-travel-plaza-breezewood-pa,,58,Needs work,needs-geocoding,,import-unpublished,completeness 58 — enrich before publishing,Exit number; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center Breezewood,truck-stops,Breezewood,PA,pilot-travel-center-breezewood-breezewood-pa,,50,Needs work,needs-geocoding,,import-unpublished,"completeness 50, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Mega Truck Stop (former Flying J),truck-stops,Breezewood,PA,mega-truck-stop-former-flying-j-breezewood-pa,,58,Needs work,needs-geocoding,,import-unpublished,completeness 58 — enrich before publishing,Exit number; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
