Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Pilot Travel Center #149 (Flagship),Truck Stops,7720 Highway 222,Stanton,TN,38069,,,(901) 466-3535,https://locations.pilotflyingj.com/us/tn,"Pilot's flagship travel center at I-40 Exit 42 (TN-222, Stanton), rebuilt and reopened in December 2024 as the largest store in Pilot's network near BlueOval City. Amenities include diesel lanes, truck parking with reserved spaces, 7 showers, laundry, a CAT scale, Subway, and Chester's Fried Chicken.",50,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-40,42,yes,no
Bells Truck Stop,Truck Stops,9730 US Highway 70,Brownsville,TN,38006,,,(731) 772-1006,,"Independent 24-hour truck stop at I-40 Exit 66 (US-70) between Brownsville and Bells. Offers about 45 truck parking spots, 4 diesel lanes, 4 showers, a deli/fast food, laundry, and on-site tire, towing, and mechanic services.",45,yes,,,yes,yes,yes,yes,yes,yes,yes,,yes,,,,,I-40,66,yes,no
TA Denmark (TravelCenters of America #245),Truck Stops,155 Highway 138 (Providence Road),Denmark,TN,38391,,,(731) 424-5591,https://www.ta-petro.com/location/tn/ta-denmark/,"Full-service TA travel center at I-40 Exit 68 (TN-138/Providence Road) southwest of Jackson. Offers 92 truck parking spaces with Reserve-It reserved parking, 7 diesel lanes, showers, laundry, a CAT scale, Country Pride restaurant, Subway, and TA Truck Service repair shop.",92,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,I-40,68,yes,no
Pilot Travel Center #366,Truck Stops,30 Sand Pebble Rd,Jackson,TN,38305,,,(731) 422-5545,https://locations.pilotflyingj.com/us/tn/jackson/30-sand-pebble-dr,"24-hour Pilot travel center at I-40 Exit 85 in Jackson. Offers about 95 truck parking spaces, 7 diesel lanes, 7 showers, laundry, WiFi, a Denny's restaurant, and Southern Tire Mart at Pilot truck care services.",95,yes,,,yes,yes,yes,yes,yes,yes,yes,,yes,,,,,I-40,85,yes,no
Chrome Zone Trailer Washouts,Truck Washes,2164 Highway 70 E,Jackson,TN,38305,,,(731) 326-2257,https://www.trailerwashoutsjackson.com/,"Truck and trailer wash a quarter-mile north of I-40 Exit 87 in Jackson, offering hand truck washes, high-pressure trailer washouts (reefer, dry van, hopper, tank, end dump), detailing, and chrome accessories. Overnight parking is available for customers.",,,,,yes,,,,,,,,,,,,,I-40,87,yes,no
MHC Kenworth - Jackson,Roadside Service,200 Kenworth Blvd,Jackson,TN,38305,,,(731) 423-1214,https://mhc.com/locations/mhc-kenworth-jackson,"Full-service Kenworth dealership at I-40 Exit 85 in Jackson with heavy-duty truck repair, parts, and sales. Service department is open extended hours Monday-Friday (6:30 a.m. to midnight) and Saturdays.",,,,,,,,,,,yes,,,,,,,I-40,85,yes,no
TAG Truck Center - Jackson (Freightliner/Western Star),Roadside Service,3655 Ridgecrest Rd Ext,Jackson,TN,38305,,,(731) 423-3782,https://www.tntxtruck.com/Locations/Tennessee/Jackson,"Freightliner and Western Star dealership with Elite Support certified truck repair, parts, and sales near I-40 Exit 80 (US-45 Bypass) in north Jackson. Open Monday-Friday 7 a.m.-6 p.m. and Saturday 7 a.m.-3 p.m.",,,,,,,,,,,yes,,,,,,,I-40,80,yes,no
Comfort Inn Brownsville I-40,Hotels with Truck Parking,120 Sunny Hill Cove,Brownsville,TN,38012,,,(731) 734-2676,https://www.choicehotels.com/tennessee/brownsville/comfort-inn-hotels/tn591,"Chain hotel at I-40 Exit 56 (TN-76, Brownsville) with truck, bus, and RV parking explicitly listed among its amenities (approximately 5 truck spaces). Free breakfast, free WiFi, and free parking for guests.",5,yes,,,yes,,yes,,,,,,yes,,,,,I-40,56,yes,no
Super 8 by Wyndham Jackson,Hotels with Truck Parking,1940 Highway 45 Bypass,Jackson,TN,38305,,,,https://www.wyndhamhotels.com/super-8/jackson-tennessee/super-8-jackson-tn/overview,Budget hotel about 0.2 miles from I-40 Exit 80 (US-45 Bypass) in Jackson with ample free parking explicitly including truck and bus parking. Offers free continental breakfast and free WiFi.,,yes,,,yes,,yes,,,,,,yes,,,,,I-40,80,yes,no
THP Commercial Vehicle Scale Complex - Haywood County (I-40 Westbound),Weigh Stations,"I-40 Westbound, Mile Marker 50",Brownsville,TN,,,,(731) 772-0812,https://www.tn.gov/safety/tnhp/cvemain/cvelocations.html,"Tennessee Highway Patrol commercial vehicle scale complex on I-40 westbound at mile marker 50 near Brownsville (between Exits 47 and 56). HELD: the official tn.gov listing confirms the facility, mile marker, and phone but gives only a P.O. Box (P.O. Box 337, Brownsville, TN 38012) rather than a civic street address.",,,,,,,,,,,,,,,,,,I-40,,no,no
