name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
MAPCO / Circle K,truck-stops,Chattanooga,TN,mapco-circle-k-chattanooga-tn,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Conoco / MAPCO Favorite Market,truck-stops,Chattanooga,TN,conoco-mapco-favorite-market-chattanooga-tn,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
MAPCO Express (Cummings Hwy),truck-stops,Chattanooga,TN,mapco-express-cummings-hwy-chattanooga-tn,,24,Incomplete,needs-geocoding,,import-unpublished,"completeness 24, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; Description; TPC reservation link; Verified date; Approved reviews
MAPCO Express #3534 (100 W 20th),truck-stops,Chattanooga,TN,mapco-express-3534-100-w-20th-chattanooga-tn,,24,Incomplete,needs-geocoding,,import-unpublished,"completeness 24, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; Description; TPC reservation link; Verified date; Approved reviews
MAPCO Express #1007,truck-stops,Pleasant View,TN,mapco-express-1007-pleasant-view-tn,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
QuikTrip #7149,truck-stops,Clarksville,TN,quiktrip-7149-clarksville-tn,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Heritage Travel Center,truck-stops,Joelton,TN,heritage-travel-center-joelton-tn,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Sudden Service #25 (Shell),truck-stops,Clarksville,TN,sudden-service-25-shell-clarksville-tn,,24,Incomplete,needs-geocoding,,import-unpublished,"completeness 24, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; Description; TPC reservation link; Verified date; Approved reviews
Scots Market / Chips Quik Stop,truck-stops,Joelton,TN,scots-market-chips-quik-stop-joelton-tn,,24,Incomplete,needs-geocoding,,import-unpublished,"completeness 24, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; Description; TPC reservation link; Verified date; Approved reviews
"I-24 Weigh Station (near KY line, Montgomery/Robertson)",weigh-stations,Clarksville,TN,i-24-weigh-station-near-ky-line-montgomery-robertson-clarksville-tn,,35,Incomplete,needs-geocoding,,import-unpublished,"completeness 35, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Description; Verified date; Approved reviews
