name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Pilot Travel Center #4562,truck-stops,Kingsland,GA,pilot-travel-center-4562-kingsland-ga,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #575,truck-stops,St. Marys,GA,pilot-travel-center-575-st-marys-ga,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Petro Stopping Center #344 (TA/Petro Kingsland),truck-stops,Kingsland,GA,petro-stopping-center-344-ta-petro-kingsland-kingsland-ga,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Georgia Welcome Center (I-95 Northbound),parking,Kingsland,GA,georgia-welcome-center-i-95-northbound-kingsland-ga,,43,Needs work,needs-geocoding,,import-unpublished,"completeness 43, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Coastal Chevron / Sunshine Travel Plaza,truck-stops,Woodbine,GA,coastal-chevron-sunshine-travel-plaza-woodbine-ga,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #405,truck-stops,Brunswick,GA,love-s-travel-stop-405-brunswick-ga,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #627,truck-stops,Brunswick,GA,flying-j-travel-center-627-brunswick-ga,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Travel Center Brunswick,truck-stops,Brunswick,GA,ta-travel-center-brunswick-brunswick-ga,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Blue Beacon Truck Wash of Brunswick,truck-washes,Brunswick,GA,blue-beacon-truck-wash-of-brunswick-brunswick-ga,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Love's Speedco #906,tire-repair,Brunswick,GA,love-s-speedco-906-brunswick-ga,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Dynamic Diesel Solutions,roadside-service,Brunswick,GA,dynamic-diesel-solutions-brunswick-ga,,61,Needs work,needs-geocoding,,import-unpublished,completeness 61 — enrich before publishing,Verified coordinates; Phone; Website; Verified date; Approved reviews
El Cheapo #54 (Texaco),truck-stops,Darien,GA,el-cheapo-54-texaco-darien-ga,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"GA DPS Weigh Station (I-95 Northbound, Townsend)",weigh-stations,Townsend,GA,ga-dps-weigh-station-i-95-northbound-townsend-townsend-ga,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
"GA DPS Weigh Station (I-95 Southbound, Townsend)",weigh-stations,Townsend,GA,ga-dps-weigh-station-i-95-southbound-townsend-townsend-ga,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
GA I-95 Glynn County Rest Area (Southbound),parking,Brunswick,GA,ga-i-95-glynn-county-rest-area-southbound-brunswick-ga,,43,Needs work,needs-geocoding,,import-unpublished,"completeness 43, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
El Cheapo #50,truck-stops,Midway,GA,el-cheapo-50-midway-ga,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Kingsland (#4562),cat-scales,Kingsland,GA,cat-scale-at-pilot-kingsland-4562-kingsland-ga,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Pilot St. Marys (#575),cat-scales,St. Marys,GA,cat-scale-at-pilot-st-marys-575-st-marys-ga,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Petro Kingsland (#344),cat-scales,Kingsland,GA,cat-scale-at-petro-kingsland-344-kingsland-ga,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
