name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Love's Travel Stop #759,truck-stops,Hazen,AR,love-s-travel-stop-759-hazen-ar,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
T Ricks Travel Center,truck-stops,Hazen,AR,t-ricks-travel-center-hazen-ar,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
Conoco Truck Stop (Carlisle One Stop),truck-stops,Carlisle,AR,conoco-truck-stop-carlisle-one-stop-carlisle-ar,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
Road Ranger Travel Center,truck-stops,Brinkley,AR,road-ranger-travel-center-brinkley-ar,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
ONE9 Travel Center (Pilot Company),truck-stops,Brinkley,AR,one9-travel-center-pilot-company-brinkley-ar,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pit Stop Diner,truck-stops,Wheatley,AR,pit-stop-diner-wheatley-ar,,73,Good,needs-geocoding,,ready-to-publish,completeness 73 with address,Verified coordinates; Website; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #275,truck-stops,Palestine,AR,love-s-travel-stop-275-palestine-ar,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's Travel Stop #759,cat-scales,Hazen,AR,cat-scale-at-love-s-travel-stop-759-hazen-ar,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale at Road Ranger Brinkley,cat-scales,Brinkley,AR,cat-scale-at-road-ranger-brinkley-brinkley-ar,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale at ONE9 Travel Center Brinkley,cat-scales,Brinkley,AR,cat-scale-at-one9-travel-center-brinkley-brinkley-ar,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale at Love's Travel Stop #275,cat-scales,Palestine,AR,cat-scale-at-love-s-travel-stop-275-palestine-ar,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Southern Tire Mart at Pilot (Brinkley),tire-repair,Brinkley,AR,southern-tire-mart-at-pilot-brinkley-brinkley-ar,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
Speedco at Love's Travel Stop #759,roadside-service,Hazen,AR,speedco-at-love-s-travel-stop-759-hazen-ar,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
Love's Truck Wash - Hazen,truck-washes,Hazen,AR,love-s-truck-wash-hazen-hazen-ar,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Super 8 by Wyndham Hazen,hotels-truck-parking,Hazen,AR,super-8-by-wyndham-hazen-hazen-ar,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Super 8 by Wyndham Brinkley,hotels-truck-parking,Brinkley,AR,super-8-by-wyndham-brinkley-brinkley-ar,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
Delta Repair Shop,roadside-service,Brinkley,AR,delta-repair-shop-brinkley-ar,,61,Needs work,needs-geocoding,,import-unpublished,completeness 61 — enrich before publishing,Verified coordinates; Phone; Website; Verified date; Approved reviews
"White River Rest Area (I-40 MM 199, EB and WB)",parking,De Valls Bluff,AR,white-river-rest-area-i-40-mm-199-eb-and-wb-de-valls-bluff-ar,,44,Needs work,needs-geocoding,,import-unpublished,"completeness 44, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Website; Truck-space count; TPC reservation link; Verified date; Approved reviews
Shell Super Stop,truck-stops,Hazen,AR,shell-super-stop-hazen-ar,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,ZIP; Verified coordinates; Website; Truck-space count; TPC reservation link; Verified date; Approved reviews
Reddy's Super Stop,truck-stops,Brinkley,AR,reddy-s-super-stop-brinkley-ar,,46,Needs work,needs-geocoding,,import-unpublished,"completeness 46, no address — enrich before publishing",Street address; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Travel Inn Hazen,hotels-truck-parking,Hazen,AR,travel-inn-hazen-hazen-ar,,62,Needs work,needs-geocoding,,import-unpublished,completeness 62 — enrich before publishing,Verified coordinates; Phone; Website; Truck-space count; TPC reservation link; Verified date; Approved reviews
Days Inn & Suites by Wyndham Brinkley,hotels-truck-parking,Brinkley,AR,days-inn-suites-by-wyndham-brinkley-brinkley-ar,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
