name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Conoco (Kimball),truck-stops,1700 S Highway 71,Kimball,NE,69145,,,Fuel stop at I-80 Exit 20 offering diesel and truck parking (formerly branded Travel Shoppe) in the westernmost Nebraska town on the corridor.,I-80,20,,,yes,,yes,,,,
Love's Travel Stop #625,truck-stops,645 Chase Blvd,Sidney,NE,69162,308-254-4832,https://www.loves.com,"24-hour travel stop at I-80 Exit 59 with roughly 88 truck spaces, 7 showers, Subway/IHOP Express, Love's Truck Care and a CAT Scale.",I-80,59,yes,yes,yes,,yes,yes,yes,yes,
Sapp Bros Travel Center - Sidney,truck-stops,2914 Upland Pkwy,Sidney,NE,69162,308-254-3096,https://www.sappbros.net,"24-hour Sapp Bros travel center at I-80 Exit 59 with diesel, DEF, showers and Lucille's Fried Chicken.",I-80,59,yes,yes,yes,,yes,,,yes,
Love's Truck Care (Sidney),tire-repair,645 Chase Blvd,Sidney,NE,69162,308-254-4832,https://www.loves.com,Commercial truck tire and mechanical repair service co-located with Love's Travel Stop #625 at I-80 Exit 59.,I-80,59,,,,,,yes,,,
Flying J Travel Center #904,truck-stops,109 Circle Rd,Big Springs,NE,69122,308-889-3686,https://www.pilotflyingj.com,"Large 24-hour Flying J at I-80 Exit 107 (I-76 junction) with about 14 showers, service bays, Max's Highway Diner and Subway.",I-80,107,yes,yes,yes,,yes,yes,,yes,
Big Springs Truck & Travel,truck-stops,100 Frontage Rd,Big Springs,NE,69122,,,"Independent Sinclair-branded truck stop at I-80 Exit 107 with about 15 truck spaces, 5 diesel lanes, deli, bulk DEF and 2 showers.",I-80,107,yes,yes,yes,,yes,,,yes,
Sapp Bros Travel Center - Ogallala,truck-stops,101 Stage Coach Rd,Ogallala,NE,69153,308-284-3329,https://www.sappbros.net,"24-hour Sapp Bros travel center at I-80 Exit 126 with diesel, showers, motel, laundry and trucker store.",I-80,126,yes,yes,yes,yes,yes,,,yes,
TA Ogallala #090,truck-stops,103 Prospector Dr,Ogallala,NE,69153,308-284-3667,https://www.ta-petro.com,"24-hour TravelCenters of America at I-80 Exit 126 with about 94 truck spaces, 9 showers, truck service and a CAT Scale.",I-80,126,yes,yes,yes,yes,yes,yes,yes,yes,
Fat Dogs (Ogallala),truck-stops,100 Prospector Dr,Ogallala,NE,69153,308-532-3090,https://www.fatdogs.com,"24-hour travel center near I-80 Exit 126 with multiple diesel bays, 5 showers, laundromat and a drivers' lounge.",I-80,126,yes,yes,yes,yes,yes,,,yes,
Love's Travel Stop #390,truck-stops,3211 S Newberry Rd,North Platte,NE,69101,,https://www.loves.com/locations/390,"24-hour Love's travel stop at I-80 Exit 179 with about 80 truck spaces, 8 diesel lanes, showers, Subway, McDonald's, tire care and a CAT Scale.",I-80,179,yes,yes,yes,,yes,yes,yes,yes,
Flying J Travel Center #687,truck-stops,3400 S Newberry Rd,North Platte,NE,69101,308-532-4555,https://www.pilotflyingj.com,"24-hour Flying J at I-80 Exit 179 with about 123 truck spaces, 9 showers, laundry, an on-site Boss Shop and a CAT Scale.",I-80,179,yes,yes,yes,yes,yes,yes,yes,yes,
Pump & Pantry #39,truck-stops,2601 Eagles Wings Place,North Platte,NE,69101,308-534-1031,https://pumpandpantry.com,Bosselman Pump & Pantry fuel and convenience stop near I-80 at North Platte offering diesel and gasoline.,I-80,177,,yes,yes,,yes,,,,
Love's CAT Scale (Sidney),cat-scales,645 Chase Blvd,Sidney,NE,69162,308-254-4832,https://catscale.com,"Certified CAT Scale at Love's Travel Stop #625, I-80 Exit 59.",I-80,59,,,,,,,yes,,
TA CAT Scale (Ogallala),cat-scales,103 Prospector Dr,Ogallala,NE,69153,308-284-3667,https://catscale.com,"Certified CAT Scale at TA Ogallala, I-80 Exit 126.",I-80,126,,,,,,,yes,,
Love's CAT Scale (North Platte),cat-scales,3211 S Newberry Rd,North Platte,NE,69101,,https://catscale.com,"Certified CAT Scale at Love's Travel Stop #390, I-80 Exit 179.",I-80,179,,,,,,,yes,,
Flying J CAT Scale (North Platte),cat-scales,3400 S Newberry Rd,North Platte,NE,69101,308-532-4555,https://catscale.com,"Certified CAT Scale at Flying J Travel Center #687, I-80 Exit 179.",I-80,179,,,,,,,yes,,
Bosselman Boss Truck Shop #18,tire-repair,2743 E Walker Rd,North Platte,NE,69101,308-534-4395,https://bosstruckshops.com,Full-service heavy-duty truck and trailer repair shop with commercial tire service and 24-hour roadside assistance near I-80 Exit 179.,I-80,179,,,,,,yes,,,
Red Arrow Truck & RV Wash,truck-washes,2940 E Walker Rd,North Platte,NE,69101,308-534-5777,,Truck and RV wash on E Walker Rd near the North Platte I-80 truck-stop cluster.,I-80,,,,,,,,,,
North Platte Weigh Station (I-80),weigh-stations,,North Platte,NE,69101,,,Nebraska State Patrol carrier-enforcement weigh scales on I-80 at North Platte (westbound near Exit 179; eastbound near milepost 180.5).,I-80,,,,,,,,,,
Kimball Rest Area (Eastbound),parking,,Bushnell,NE,,,https://dot.nebraska.gov,NDOT eastbound I-80 rest area near milepost 9.8 (east of Bushnell) with parking for about 7 trucks.,I-80,,,,,,yes,,,,
Kimball Rest Area (Westbound),parking,,Kimball,NE,,,https://dot.nebraska.gov,NDOT westbound I-80 rest area near milepost 25 (east of the Kimball SE interchange) with parking for about 7 trucks.,I-80,,,,,,yes,,,,
Sidney Rest Area (Eastbound),parking,,Sidney,NE,,,https://dot.nebraska.gov,NDOT eastbound I-80 rest area near milepost 51.4 (east of the Brownson interchange) with pull-through parking for about 12 trucks.,I-80,,,,,,yes,,,,
Ogallala Rest Area (Eastbound),parking,,Ogallala,NE,,,https://dot.nebraska.gov,NDOT eastbound I-80 rest area near milepost 124.7 (west of Ogallala) with parking for about 7 trucks.,I-80,,,,,,yes,,,,
Ogallala Rest Area (Westbound),parking,,Ogallala,NE,,,https://dot.nebraska.gov,NDOT westbound I-80 rest area near milepost 132.6 (east of Ogallala) with parking for about 7 trucks.,I-80,,,,,,yes,,,,
Sutherland Rest Area (Eastbound),parking,,Sutherland,NE,,,https://dot.nebraska.gov,NDOT eastbound I-80 rest area near milepost 159.6 (east of Sutherland) with parking for about 7 trucks.,I-80,,,,,,yes,,,,
