name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Road Ranger #536 - South Beloit,truck-stops,6070 Gardner St,South Beloit,IL,61080,815-264-4311,https://www.roadrangerusa.com/node/129,"24-hour truck stop at the I-39/I-90 Exit 1 Wisconsin-border interchange with multiple diesel lanes, about 60 truck spaces, showers, a CAT Scale, Subway and Dan's Pizza.",I-90,1,yes,yes,yes,,yes,,yes,yes,
CAT Scale at Road Ranger South Beloit,cat-scales,6070 Gardner St,South Beloit,IL,61080,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Road Ranger truck stop at I-39/I-90 Exit 1 in South Beloit.,I-90,1,,,,,,,yes,,
Pilot Travel Center #535 / Road Ranger - Rockford,truck-stops,4980 S Main St,Rockford,IL,61102,815-315-4974,https://locations.pilotflyingj.com/us/il/rockford,"Pilot-branded Road Ranger travel center in south Rockford at US-20 and S Main St (IL-2), reached from I-90 via the US-20 freeway, with diesel, a CAT Scale and Subway.",I-90,,,yes,yes,,yes,,yes,yes,
CAT Scale at Pilot Rockford,cat-scales,4980 S Main St,Rockford,IL,61102,,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at the Pilot/Road Ranger travel center at US-20 & S Main St (IL-2) in Rockford, off the I-90/US-20 corridor.",I-90,,,,,,,,yes,,
Belvidere Oasis (Illinois Tollway Travel Plaza),parking,2510 Pearl St Rd,Belvidere,IL,61008,,https://agency.illinoistollway.com/travel-information/oases,"Over-the-highway Illinois Tollway oasis on I-90 (Jane Addams Tollway) near mile marker 24, accessible both directions, with auto and truck fueling, a food court (McDonald's, Panera, Sbarro, Starbucks), restrooms, free Wi-Fi, EV charging and truck parking.",I-90,,,yes,yes,,yes,,,yes,
Road Ranger #543 - Hampshire,truck-stops,19N681 US Highway 20,Hampshire,IL,60140,815-209-9013,https://www.roadrangerusa.com/node/136,"Truck stop at I-90 Exit 42 (US-20) in Hampshire with about 30-35 truck spaces, diesel, showers, a CAT Scale, bulk DEF and Subway.",I-90,42,yes,yes,yes,,yes,,yes,yes,
TA Elgin (TravelCenters of America #044),truck-stops,19N430 US Highway 20,Hampshire,IL,60140,847-683-4550,https://www.ta-petro.com/location/il/ta-elgin/,"Full-service TA travel center at I-90 Exit 42 (US-20) in Hampshire with about 92 truck spaces, BP diesel, a maintenance/repair shop, showers, a CAT Scale, Country Pride, Burger King and Popeyes.",I-90,42,yes,yes,yes,,yes,yes,yes,yes,
Love's Travel Stop #763,truck-stops,201 Love's Crossing,Hampshire,IL,60140,847-683-7433,https://www.loves.com/locations/il/hampshire/loves-travel-stop-hampshire-763,"Love's travel stop at I-90 Exit 42 (US-20) in Hampshire with about 237 parking spaces, 9 diesel lanes, 7 showers, a CAT Scale, laundry and Arby's.",I-90,42,yes,yes,yes,yes,yes,,yes,yes,
CAT Scale at Love's Hampshire,cat-scales,201 Love's Crossing,Hampshire,IL,60140,,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at the I-90 Exit 42 (US-20) truck-stop cluster in Hampshire, co-located at Love's #763 (CAT Scale service also present at the adjacent TA and Road Ranger).",I-90,42,,,,,,,yes,,
Illinois Welcome Center (Turtle Creek),parking,15225 Willowbrook Rd,South Beloit,IL,61080,,https://idot.illinois.gov/travel-information/roadway-information/rest-areas-and-welcome-centers.html,"IDOT-run welcome center/rest area on southbound I-39/90 just inside Illinois at South Beloit, with restrooms and car/RV parking; oriented to passenger vehicles and not designed for trucks with trailers.",I-90,,,,,,yes,,,,
Pomp's Tire Service - Rockford,tire-repair,3434 35th St,Rockford,IL,61109,815-874-2255,https://commercial.pompstire.com/,"Commercial truck and OTR tire dealer and service center in south Rockford near the I-90/I-39/US-20 corridor, offering fleet tire service, alignment and brakes.",I-90,,,,,,,yes,,,
Meiborg Enterprises,roadside-service,3814 11th St,Rockford,IL,61109,779-210-6959,https://www.meiborgenterprises.com/,"Heavy-duty truck towing/recovery, mobile truck and trailer repair and roadside assistance based in Rockford near I-39/I-90/US-20, serving the I-90 corridor.",I-90,,,,,,,yes,,,
Rock Valley College - Truck Driver Training,cdl-schools,3301 N Mulford Rd,Rockford,IL,61114,,https://rockvalleycollege.edu/academics/programs/truck-driver-training,"Community-college CDL-A truck driver training program in Rockford (5-week cohorts with classroom, yard, simulator and over-the-road), serving the I-90/Rockford corridor.",I-90,,,,,,,,,,
