name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Pilot Travel Center #311,truck-stops,8035 Perry Hwy,Erie,PA,16509,814-864-8536,https://locations.pilotflyingj.com/us/pa/erie/8035-perry-hwy,"Pilot travel center at I-90 Exit 27 (PA-97/Perry Hwy) with about 85 truck parking spaces, 7 diesel lanes, showers, Subway and an on-site CAT Scale.",I-90,27,yes,yes,yes,,yes,,yes,yes,
CAT Scale at Pilot Erie,cat-scales,8035 Perry Hwy,Erie,PA,16509,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Pilot Travel Center at I-90 Exit 27 (I-90 & PA-97) in Erie.,I-90,27,,,,,,,yes,,
TA Harborcreek #215,truck-stops,4050 Depot Rd,Harborcreek,PA,16510,814-899-1919,https://www.ta-petro.com/location/pa/ta-harborcreek/,"Full-service TravelCenters of America at I-90 Exit 35 with about 266 truck parking spaces, diesel, showers, laundry, Country Pride/Subway/Pizza Hut, TA Truck Service repair and a CAT Scale.",I-90,35,yes,yes,yes,yes,yes,yes,yes,yes,
CAT Scale at TA Harborcreek,cat-scales,4050 Depot Rd,Harborcreek,PA,16510,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the TA Harborcreek travel center at I-90 Exit 35.,I-90,35,,,,,,,yes,,
Blue Beacon Truck Wash of Harborcreek,truck-washes,4090 Depot Rd,Harborcreek,PA,16510,814-899-9960,https://bluebeacon.com/locations/listing/harborcreek-pa,"24-hour truck/trailer wash behind the TA travel plaza at I-90 Exit 35, with exterior wash, trailer washouts, engine wash and aluminum brightening.",I-90,35,,,,,,,,,
Kwik Fill A/T Plaza #228,truck-stops,12201 E Main Rd,North East,PA,16428,814-725-9661,https://www.kwikfill.com/stores,"Kwik Fill auto/truck plaza at I-90 Exit 45 near the New York line with diesel, a deli/restaurant, trucker lounge and truck parking.",I-90,45,,yes,yes,,yes,,,,
Sheetz - Erie (Exit 27),truck-stops,8180 Perry Hwy,Erie,PA,16509,,,"Sheetz convenience store with fuel/diesel and made-to-order food at I-90 Exit 27 (Perry Hwy), across from the Pilot travel center.",I-90,27,,yes,yes,,yes,,,,
West Springfield Weigh Station (I-90 EB),weigh-stations,,West Springfield,PA,,,,"Eastbound truck inspection/weigh site near I-90 mile marker 2-3, just inside PA from the Ohio line at West Springfield; portable/mobile scale operation ('all trucks must exit when flashing').",I-90,,,,,,,,,,
Pennsylvania Welcome Center - West Springfield (I-90 EB),parking,,West Springfield,PA,,,https://www.pa.gov/agencies/penndot/traveling-in-pa/welcome-centers,"PennDOT welcome center/rest area on eastbound I-90 near the Ohio state line (about mile marker 2) at West Springfield, with restrooms, vending and car/truck parking.",I-90,,,,,,yes,,,,
Pennsylvania Welcome Center - North East (I-90 WB),parking,,North East,PA,,814-217-9600,https://www.pa.gov/agencies/penndot/traveling-in-pa/welcome-centers,PennDOT welcome center on westbound I-90 about a half-mile inside PA from the New York line at North East; staffed 7am-7pm with restrooms/vending open 24 hours and car/truck parking.,I-90,,,,,,yes,,,,
BR Czarnecki Heavy Duty Towing & Recovery,roadside-service,4011 Depot Rd,Erie,PA,16510,814-873-9038,https://www.brczarneckiheavydutytowing.com/,"24/7 heavy-duty semi towing and recovery on Depot Rd near I-90 Exit 35, serving the I-90 corridor (North East PA, Jamestown NY and into Ohio).",I-90,35,,,,,,yes,,,
Erie Mobile Truck Repair,roadside-service,2003 Rudolph Ave,Erie,PA,16502,814-831-6136,https://www.eriemobiletruckrepair.com/,24-hour mobile semi-truck and trailer repair serving the Erie I-90 corridor for all major truck makes.,I-90,,,,,,,yes,,,
Goodyear Commercial Tire & Service Centers #299,tire-repair,,Erie,PA,,814-453-7870,,"Commercial truck/OTR tire dealer and service center in Erie serving fleets and the I-90 corridor (new tires, service, roadside).",I-90,,,,,,,yes,,,
Super 8 by Wyndham Erie / I-90,hotels-truck-parking,8040 Perry Hwy,Erie,PA,16509,,https://www.wyndhamhotels.com/super-8/erie-pennsylvania/super-8-erie-i-90/overview,"Budget hotel directly off I-90 Exit 27 (Perry Hwy) noted for ample truck/trailer parking, adjacent to the Pilot and Sheetz.",I-90,27,,,,,,,,yes,
PA Pride / RCTC Commercial Truck Driver Training,cdl-schools,,Erie,PA,,814-670-0726,https://www.papride.net/,"Licensed Class A CDL training (160 hours road/range) serving Erie County and the I-90 corridor, in partnership with the Regional Career & Technical Center (RCTC).",I-90,,,,,,,,,,
Institute of Medical and Business Careers (IMBC) - Commercial Truck Driving,cdl-schools,,Erie,PA,,855-773-0758,https://imbc.edu/commercial-truck-driving/,"Six-week CDL / commercial truck driving program at IMBC's Erie campus, serving the Erie/I-90 area.",I-90,,,,,,,,,,
