name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Pilot Travel Center #4569,truck-stops,Hardeeville,SC,pilot-travel-center-4569-hardeeville-sc,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Hardeeville,cat-scales,Hardeeville,SC,cat-scale-at-pilot-hardeeville-hardeeville-sc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Love's Travel Stop #740,truck-stops,Yemassee,SC,love-s-travel-stop-740-yemassee-sc,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's Yemassee,cat-scales,Yemassee,SC,cat-scale-at-love-s-yemassee-yemassee-sc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Flying J Travel Center #493,truck-stops,Saint George,SC,flying-j-travel-center-493-saint-george-sc,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Flying J St. George,cat-scales,Saint George,SC,cat-scale-at-flying-j-st-george-saint-george-sc,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Circle K Travel Center - Walterboro,truck-stops,Walterboro,SC,circle-k-travel-center-walterboro-walterboro-sc,,56,Needs work,needs-geocoding,,import-unpublished,"completeness 56, no address — enrich before publishing",Street address; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
I-95 Truck Stop - Santee,truck-stops,Santee,SC,i-95-truck-stop-santee-santee-sc,,42,Needs work,needs-geocoding,,import-unpublished,"completeness 42, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
South Carolina Welcome Center (I-95 NB),parking,Hardeeville,SC,south-carolina-welcome-center-i-95-nb-hardeeville-sc,,57,Needs work,needs-geocoding,,import-unpublished,"completeness 57, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
I-95 Weigh / Inspection Station (Hardeeville),weigh-stations,Hardeeville,SC,i-95-weigh-inspection-station-hardeeville-hardeeville-sc,,53,Needs work,needs-geocoding,,import-unpublished,"completeness 53, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Verified date; Approved reviews
Southern Tire Mart at Pilot (Hardeeville),tire-repair,Hardeeville,SC,southern-tire-mart-at-pilot-hardeeville-hardeeville-sc,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Taylor & Sons Truck & Tire,tire-repair,Ridgeland,SC,taylor-sons-truck-tire-ridgeland-sc,,61,Needs work,needs-geocoding,,import-unpublished,completeness 61 — enrich before publishing,Verified coordinates; Phone; Website; Verified date; Approved reviews
Circle C 24/7 Truck Wash,truck-washes,Walterboro,SC,circle-c-24-7-truck-wash-walterboro-sc,,58,Needs work,needs-geocoding,,import-unpublished,"completeness 58, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Amenities; Verified date; Approved reviews
Circle C 24/7 Truck Repair,roadside-service,Walterboro,SC,circle-c-24-7-truck-repair-walterboro-sc,,63,Needs work,needs-geocoding,,import-unpublished,"completeness 63, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Verified date; Approved reviews
"Tommie's Auto, Diesel Repair & Towing",roadside-service,Walterboro,SC,tommie-s-auto-diesel-repair-towing-walterboro-sc,,63,Needs work,needs-geocoding,,import-unpublished,"completeness 63, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Verified date; Approved reviews
"Wayne's Towing, Recovery and Transport",roadside-service,Saint George,SC,wayne-s-towing-recovery-and-transport-saint-george-sc,,55,Needs work,needs-geocoding,,import-unpublished,"completeness 55, no address — enrich before publishing",Street address; Verified coordinates; Website; Amenities; Verified date; Approved reviews
Sleep Inn Walterboro I-95,hotels-truck-parking,Walterboro,SC,sleep-inn-walterboro-i-95-walterboro-sc,,38,Incomplete,needs-geocoding,,import-unpublished,"completeness 38, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Hampton Inn Santee I-95,hotels-truck-parking,Santee,SC,hampton-inn-santee-i-95-santee-sc,,42,Needs work,needs-geocoding,,import-unpublished,"completeness 42, no address — enrich before publishing",Street address; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Baymont by Wyndham Ridgeland I-95,hotels-truck-parking,Ridgeland,SC,baymont-by-wyndham-ridgeland-i-95-ridgeland-sc,,42,Needs work,needs-geocoding,,import-unpublished,"completeness 42, no address — enrich before publishing",Street address; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Red Roof Inn Yemassee,hotels-truck-parking,Yemassee,SC,red-roof-inn-yemassee-yemassee-sc,,42,Needs work,needs-geocoding,,import-unpublished,"completeness 42, no address — enrich before publishing",Street address; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #790,truck-stops,Summerton,SC,love-s-travel-stop-790-summerton-sc,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Manning (TravelCenters of America #179),truck-stops,Manning,SC,ta-manning-travelcenters-of-america-179-manning-sc,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Sardis Auto/Truck Plaza,truck-stops,Sardis,SC,sardis-auto-truck-plaza-sardis-sc,,53,Needs work,needs-geocoding,,import-unpublished,completeness 53 — enrich before publishing,ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #337,truck-stops,Florence,SC,pilot-travel-center-337-florence-sc,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Petro / TA Florence (TravelCenters of America #195),truck-stops,Florence,SC,petro-ta-florence-travelcenters-of-america-195-florence-sc,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #420,truck-stops,Florence,SC,love-s-travel-stop-420-florence-sc,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
