Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Seymour Weigh Station (Southbound),Weigh Stations,,Seymour,IN,,,,,,"Indiana State Police weigh station on southbound I-65 near mile marker 51 in Jackson County, north of the US-50/Exit 50 interchange at Seymour.",,,,,,,,,,,,,,,,,,I-65,,no,no
Pilot Travel Center #37,Truck Stops,2962 E 500 N,Whiteland,IN,46184,,,317-535-7656,https://locations.pilotflyingj.com/us/in/whiteland/2962-e-500-n,"Full-service Pilot travel center at I-65 Exit 95 in Whiteland offering 24-hour diesel, showers, restrooms, laundry, restaurants, Wi-Fi and a CAT Scale. One of three major truck stops clustered at Exit 95.",,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-65,95,yes,no
Flying J Travel Center #656,Truck Stops,82 White St,Whiteland,IN,46184,,,317-535-1704,https://locations.pilotflyingj.com/us/in/whiteland/82-white-st,"Pilot Flying J-operated Flying J travel center at I-65 Exit 95 in Whiteland with 24-hour diesel, showers, restrooms, laundry, food, Wi-Fi and a CAT Scale. Blue Beacon Truck Wash and Speedco are co-located nearby on the same road.",,yes,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-65,95,yes,no
Love's Travel Stop #451,Truck Stops,5115 N 300 E,Whiteland,IN,46184,,,317-535-8741,https://www.loves.com/locations/451,"Love's Travel Stop at I-65 Exit 95 in Whiteland with 24-hour diesel, showers, restrooms, laundry, an Arby's, Wi-Fi and a CAT Scale. A Love's/Speedco tire-and-lube facility is co-located.",,yes,,,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-65,95,yes,no
Road Ranger Travel Center,Truck Stops,1615 E Main St,Greenwood,IN,46143,,,317-865-4865,https://www.roadrangerusa.com/node/135,"Road Ranger travel center at I-65 Exit 99 in Greenwood with diesel lanes, showers, laundry, a Subway, Wi-Fi, repair services and a CAT Scale. Northernmost full truck stop in the segment.",,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-65,99,yes,no
Circle K (AMBEST),Truck Stops,10080 N US 31,Taylorsville,IN,47201,,,812-526-9119,,"AMBEST-affiliated Circle K fuel stop (formerly Big Foot) near I-65 Exit 76B at Taylorsville, with diesel lanes, a convenience store, restrooms and limited overnight truck parking including hazmat parking.",,yes,,,yes,,,yes,,yes,,,,,,,,I-65,76B,yes,no
Indy South Travel Plaza (Phillips 66),Truck Stops,65 W Main St,Greenwood,IN,46143,,,,,"Phillips 66-branded travel plaza reported at 65 W Main St in Greenwood near I-65 Exit 99, listed as offering public truck parking and diesel fuel.",,,,,,,,yes,,,,,,,,,,I-65,99,no,no
CAT Scale (at Pilot Travel Center #37),CAT Scales,2962 E 500 N,Whiteland,IN,46184,,,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Pilot Travel Center #37 at I-65 Exit 95 in Whiteland.,,,,,,,,,,,,yes,,,,,,I-65,95,yes,no
CAT Scale (at Flying J Travel Center #656),CAT Scales,82 White St,Whiteland,IN,46184,,,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Flying J Travel Center #656 at I-65 Exit 95 in Whiteland.,,,,,,,,,,,,yes,,,,,,I-65,95,yes,no
CAT Scale (at Love's Travel Stop #451),CAT Scales,5115 N 300 E,Whiteland,IN,46184,,,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Love's Travel Stop #451 at I-65 Exit 95 in Whiteland.,,,,,,,,,,,,yes,,,,,,I-65,95,yes,no
