name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Pilot Travel Center #441,truck-stops,Priceville,AL,pilot-travel-center-441-priceville-al,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Travel Center #441,cat-scales,Priceville,AL,cat-scale-at-pilot-travel-center-441-priceville-al,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Truck & Trailer Parking off US-72 (Athens),parking,Athens,AL,truck-trailer-parking-off-us-72-athens-athens-al,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Phone; Truck-space count; Verified date; Approved reviews
Clarion Pointe Athens I-65,hotels-truck-parking,Athens,AL,clarion-pointe-athens-i-65-athens-al,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Quality Truck & Auto Repair,roadside-service,Decatur,AL,quality-truck-auto-repair-decatur-al,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
Athens Auto Tire & Wrecker Service,roadside-service,Athens,AL,athens-auto-tire-wrecker-service-athens-al,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
Clem Tire,tire-repair,Athens,AL,clem-tire-athens-al,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Direct Wash Out (Direct Inc.),truck-washes,Priceville,AL,direct-wash-out-direct-inc-priceville-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Ardmore Welcome Center (I-65 Southbound),parking,Elkmont,AL,ardmore-welcome-center-i-65-southbound-elkmont-al,,50,Needs work,needs-geocoding,,import-unpublished,"completeness 50, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
I-65 Athens Weigh Station (Southbound),weigh-stations,Athens,AL,i-65-athens-weigh-station-southbound-athens-al,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
I-65 Athens Weigh Station (Northbound),weigh-stations,Athens,AL,i-65-athens-weigh-station-northbound-athens-al,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
J Mart #1305,truck-stops,Priceville,AL,j-mart-1305-priceville-al,,49,Needs work,needs-geocoding,,import-unpublished,"completeness 49, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Petro Dodge City (Petro Stopping Center #397),truck-stops,Hanceville,AL,petro-dodge-city-petro-stopping-center-397-hanceville-al,,75,Good,needs-geocoding,,ready-to-publish,completeness 75 with address,Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
TA Truck Service at Petro Dodge City,roadside-service,Hanceville,AL,ta-truck-service-at-petro-dodge-city-hanceville-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
CAT Scale at Petro Dodge City,cat-scales,Hanceville,AL,cat-scale-at-petro-dodge-city-hanceville-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Pilot Travel Center #1550 (Good Hope),truck-stops,Good Hope,AL,pilot-travel-center-1550-good-hope-good-hope-al,,75,Good,needs-geocoding,,ready-to-publish,completeness 75 with address,Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Travel Center (Good Hope),cat-scales,Good Hope,AL,cat-scale-at-pilot-travel-center-good-hope-good-hope-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Jack's Truck Stop,truck-stops,Cullman,AL,jack-s-truck-stop-cullman-al,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #877 (Good Hope),truck-stops,Cullman,AL,love-s-travel-stop-877-good-hope-cullman-al,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Phone; Parking type; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's Travel Stop #877,cat-scales,Cullman,AL,cat-scale-at-love-s-travel-stop-877-cullman-al,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Amenities; Verified date; Approved reviews
Cullman County Rest Area (I-65 MM 301),parking,Cullman,AL,cullman-county-rest-area-i-65-mm-301-cullman-al,,58,Needs work,needs-geocoding,,import-unpublished,"completeness 58, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Truck Wash at Jack's Truck Stop,truck-washes,Cullman,AL,truck-wash-at-jack-s-truck-stop-cullman-al,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Amenities; Verified date; Approved reviews
Comfort Suites Cullman I-65 Exit 310,hotels-truck-parking,Cullman,AL,comfort-suites-cullman-i-65-exit-310-cullman-al,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Quality Inn Cullman I-65 Exit 310,hotels-truck-parking,Cullman,AL,quality-inn-cullman-i-65-exit-310-cullman-al,,38,Incomplete,needs-geocoding,,import-unpublished,"completeness 38, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #602,truck-stops,Birmingham,AL,pilot-travel-center-602-birmingham-al,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"CAT Scale - Pilot Travel Center #602, Birmingham",cat-scales,Birmingham,AL,cat-scale-pilot-travel-center-602-birmingham-birmingham-al,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
Comfort Inn & Suites Fultondale Gardendale I-65,hotels-truck-parking,Fultondale,AL,comfort-inn-suites-fultondale-gardendale-i-65-fultondale-al,,51,Needs work,needs-geocoding,,import-unpublished,completeness 51 — enrich before publishing,Exit number; Verified coordinates; Phone; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Circle K (Pelham Truck Stop),truck-stops,Pelham,AL,circle-k-pelham-truck-stop-pelham-al,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"CAT Scale — Circle K, Pelham",cat-scales,Pelham,AL,cat-scale-circle-k-pelham-pelham-al,,56,Needs work,needs-geocoding,,import-unpublished,completeness 56 — enrich before publishing,Verified coordinates; Phone; Website; Amenities; Verified date; Approved reviews
Speed Trac Truck Stop (Calera Citgo/Speed Trac),truck-stops,Calera,AL,speed-trac-truck-stop-calera-citgo-speed-trac-calera-al,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"Speedway Travel Center — Finley Blvd, Birmingham",truck-stops,Birmingham,AL,speedway-travel-center-finley-blvd-birmingham-birmingham-al,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #368,truck-stops,Clanton,AL,love-s-travel-stop-368-clanton-al,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's #368,cat-scales,Clanton,AL,cat-scale-at-love-s-368-clanton-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Love's Truck Care #368,tire-repair,Clanton,AL,love-s-truck-care-368-clanton-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Jemison Exxon,truck-stops,Jemison,AL,jemison-exxon-jemison-al,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Texaco / Shop N Fill (Verbena),truck-stops,Verbena,AL,texaco-shop-n-fill-verbena-verbena-al,,61,Needs work,needs-geocoding,,import-unpublished,completeness 61 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Entec Station #105,truck-stops,Millbrook,AL,entec-station-105-millbrook-al,,46,Needs work,needs-geocoding,,import-unpublished,"completeness 46, no address — enrich before publishing",Street address; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Days Inn by Wyndham Clanton,hotels-truck-parking,Clanton,AL,days-inn-by-wyndham-clanton-clanton-al,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
TA Montgomery #111,truck-stops,Montgomery,AL,ta-montgomery-111-montgomery-al,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #604,truck-stops,Hope Hull,AL,flying-j-travel-center-604-hope-hull-al,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #718,truck-stops,Hope Hull,AL,love-s-travel-stop-718-hope-hull-al,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #225,truck-stops,Evergreen,AL,love-s-travel-stop-225-evergreen-al,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Yellow Hammer Travel Center,truck-stops,Brewton,AL,yellow-hammer-travel-center-brewton-al,,64,Needs work,needs-geocoding,,import-unpublished,"completeness 64, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
"CAT Scale — TA Montgomery, Montgomery",cat-scales,Montgomery,AL,cat-scale-ta-montgomery-montgomery-montgomery-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
"CAT Scale — Flying J Travel Center #604, Hope Hull",cat-scales,Hope Hull,AL,cat-scale-flying-j-travel-center-604-hope-hull-hope-hull-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
"CAT Scale — Love's Travel Stop #718, Hope Hull",cat-scales,Hope Hull,AL,cat-scale-love-s-travel-stop-718-hope-hull-hope-hull-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
"CAT Scale — Speedway, Hope Hull",cat-scales,Hope Hull,AL,cat-scale-speedway-hope-hull-hope-hull-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
"CAT Scale — Love's Travel Stop #225, Evergreen",cat-scales,Evergreen,AL,cat-scale-love-s-travel-stop-225-evergreen-evergreen-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
TA Truck Service — Montgomery,roadside-service,Montgomery,AL,ta-truck-service-montgomery-montgomery-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
"Love's Truck Care — Love's Travel Stop #718, Hope Hull",roadside-service,Hope Hull,AL,love-s-truck-care-love-s-travel-stop-718-hope-hull-hope-hull-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Conway Diesel Service — Evergreen,roadside-service,Evergreen,AL,conway-diesel-service-evergreen-evergreen-al,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Amenities; Verified date; Approved reviews
I-65 Butler County Rest Area (Southbound),parking,Greenville,AL,i-65-butler-county-rest-area-southbound-greenville-al,,51,Needs work,needs-geocoding,,import-unpublished,"completeness 51, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Truck-space count; TPC reservation link; Verified date; Approved reviews
I-65 Butler County Rest Area (Northbound),parking,Greenville,AL,i-65-butler-county-rest-area-northbound-greenville-al,,58,Needs work,needs-geocoding,,import-unpublished,"completeness 58, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
I-65 Conecuh County Rest Area (Southbound),parking,Evergreen,AL,i-65-conecuh-county-rest-area-southbound-evergreen-al,,58,Needs work,needs-geocoding,,import-unpublished,"completeness 58, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
I-65 Conecuh County Rest Area (Northbound),parking,Evergreen,AL,i-65-conecuh-county-rest-area-northbound-evergreen-al,,58,Needs work,needs-geocoding,,import-unpublished,"completeness 58, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #624,truck-stops,Prichard,AL,love-s-travel-stop-624-prichard-al,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
"CAT Scale — Love's Travel Stop #624, Prichard",cat-scales,Prichard,AL,cat-scale-love-s-travel-stop-624-prichard-prichard-al,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
"Love's Truck Tire Care #624, Prichard",tire-repair,Prichard,AL,love-s-truck-tire-care-624-prichard-prichard-al,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Amenities; Verified date; Approved reviews
Pilot Travel Center #75,truck-stops,Satsuma,AL,pilot-travel-center-75-satsuma-al,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"CAT Scale — Pilot Travel Center #75, Satsuma",cat-scales,Satsuma,AL,cat-scale-pilot-travel-center-75-satsuma-satsuma-al,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
