Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Arkansas Welcome Center at West Memphis,Truck Parking,704 E Service Rd N,West Memphis,AR,72303,,,(870) 735-3637,https://www.arkansas.com/west-memphis/attractions/west-memphis-welcome-center,"Official ARDOT-listed welcome center/rest area on I-40 westbound at mile marker 278 in West Memphis, the first Arkansas stop after crossing the Mississippi River. Separate truck and passenger parking, 24/7 restrooms, water, picnic tables, WiFi and travel information.",,yes,,,,,,,,yes,,,yes,,,,,I-40,,yes,no
CAT Scale at Flying J Travel Center #607,CAT Scales,3400 Service Loop Rd,West Memphis,AR,72301,,,(870) 735-8200,https://catscale.com/cat-scale-locator/,"CAT Scale certified truck scale located at the Flying J Travel Center, I-40 Exit 280, West Memphis.",,,,,,,,,,,,yes,,,,,,I-40,280,yes,no
CAT Scale at Pilot Travel Center #429,CAT Scales,1100 Martin Luther King Jr Dr,West Memphis,AR,72301,,,(870) 732-1202,https://catscale.com/cat-scale-locator/,CAT Scale certified truck scale located at Pilot Travel Center #429 in the West Memphis truck-stop cluster (I-40 Exit 280 per directory sources).,,,,,,,,,,,,yes,,,,,,I-40,280,yes,no
CAT Scale at Petro Stopping Center #311,CAT Scales,3900 Petro Rd,West Memphis,AR,72301,,,(870) 702-5540,https://catscale.com/cat-scale-locator/,"CAT Scale certified truck scale at the Petro Stopping Center, I-40 Exit 280 / I-55 Exit 4, West Memphis.",,,,,,,,,,,,yes,,,,,,I-40,280,yes,no
CAT Scale at Love's Travel Stop #450,CAT Scales,800 Martin Luther King Dr,West Memphis,AR,72301,,,(870) 732-1272,https://catscale.com/cat-scale-locator/,"CAT Scale certified truck scale at Love's Travel Stop #450, West Memphis (I-40 Exit 280 per directory sources).",,,,,,,,,,,,yes,,,,,,I-40,280,yes,no
CAT Scale at TA Earle,CAT Scales,408 Highway 149 N,Earle,AR,72331,,,(870) 657-2105,https://catscale.com/cat-scale-locator/,"CAT Scale certified truck scale at the TA Earle travel center, I-40 Exit 260.",,,,,,,,,,,,yes,,,,,,I-40,260,yes,no
Southern Tire Mart #330,Tire Repair,3700 N Service Rd,West Memphis,AR,72301,,,(870) 733-0100,https://stmtires.com/locations/store-330/,"Commercial truck tire dealer and service center on the I-40 north service road in West Memphis. New and retread commercial tires, 24/7 roadside tire service, air/hydraulic brake work, DOT inspections, wheel balancing and fleet inspections.",,,,,,,,,,,yes,,,,,,,I-40,,yes,no
Southern Tire Mart at Pilot Flying J,Tire Repair,3400 Service Loop Rd,West Memphis,AR,72301,,,,,"Southern Tire Mart commercial tire shop located on-site at the Flying J Travel Center, I-40 Exit 280, West Memphis. Truck tire sales, repair and replacement for drivers using the Flying J complex.",,,,,,,,,,,yes,,,,,,,I-40,280,yes,no
Love's Truck Care / Speedco #951,Tire Repair,4300 Petro Rd,West Memphis,AR,72301,,,(870) 732-9281,https://www.loves.com/locations/ar/west-memphis/loves-speedco-west-memphis-951,"24-hour Love's Speedco truck lube and tire shop on Petro Rd in the West Memphis truck-stop cluster. Commercial tire sales and repair, oil changes, light mechanical work and emergency roadside assistance.",,,,,,,,,,,yes,,,,,,,I-40,,yes,no
Goodyear Commercial Tire & Service Centers #402,Tire Repair,800 Martin Luther King Dr #2,West Memphis,AR,72301,,,(870) 735-4227,https://www.goodyear.com/en_US/location/West-Memphis-AR-72301-US-000162313,"Goodyear commercial truck tire and service center adjacent to Love's Travel Stop on Martin Luther King Dr in the West Memphis I-40/I-55 truck-stop cluster. Commercial tire sales, repair and fleet service.",,,,,,,,,,,yes,,,,,,,I-40,,yes,no
