name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Broadway Flying J Travel Plaza,truck-stops,650 W Front St,Battle Mountain,NV,89820,775-635-5424,https://locations.pilotflyingj.com/us/nv/battle-mountain/650-w-front-st,"Independent Broadway-operated Flying J plaza at I-80 Exit 229 with 24/7 dining, showers, laundry, a CAT scale and about 70 paved truck spaces.",I-80,229,yes,yes,yes,yes,yes,yes,yes,yes,
Love's Travel Stop #978,truck-stops,2001 NV-766,Carlin,NV,89822,775-754-2020,https://www.loves.com/locations/nv/carlin/loves-travel-stop-carlin-978,"24-hour Love's travel center at I-80 Exit 280 with Carl's Jr., 6 showers, a CAT scale and about 72 truck parking spaces.",I-80,280,yes,yes,yes,yes,yes,,yes,yes,
Pilot / ONE9 Travel Center #387,truck-stops,791 Tenth St,Carlin,NV,89822,775-754-6384,https://locations.pilotflyingj.com/us/nv/carlin/791-10th-st,"24-hour Pilot/ONE9 travel center at I-80 Exit 280 with Subway, 5 showers, a CAT scale and about 60 truck parking spaces.",I-80,280,yes,yes,yes,,yes,,yes,yes,
Sinclair Truck Stop (Elko),truck-stops,1790 Idaho St,Elko,NV,89801,775-738-7732,https://stations.sinclairoil.com/nv/elko/1790-idaho-st,"24-hour independent Sinclair fuel/truck stop at I-80 Exit 303 with 24-hour diesel, deli, casino and roughly 15 truck parking spaces.",I-80,303,,yes,yes,,yes,,,yes,
Love's Travel Stop #365,truck-stops,157 Hwy 93 S,Wells,NV,89835,775-752-9915,https://www.loves.com/locations/nv/wells/loves-travel-stop-wells-365,"24-hour Love's travel center at I-80 Exit 352 with McDonald's, 5 showers, two truck service bays and about 70 truck parking spaces.",I-80,352,yes,yes,yes,yes,yes,yes,,yes,
Flying J Travel Center #692,truck-stops,156 US-93,Wells,NV,89835,775-752-2400,https://locations.pilotflyingj.com/us/nv/wells/156-us-93,"24-hour Pilot/Flying J travel center at I-80 Exit 352 with 9 showers, a CAT scale and roughly 200 truck parking spaces.",I-80,352,yes,yes,yes,yes,yes,,yes,yes,
Pilot Travel Center #147,truck-stops,1200 Wendover Blvd,West Wendover,NV,89883,775-664-3400,https://locations.pilotflyingj.com/us/nv/west-wendover/1200-wendover-blvd,"24-hour Pilot travel center at I-80 Exit 410 near the Utah line with Arby's, 11 showers, a CAT scale and about 125 truck parking spaces.",I-80,410,yes,yes,yes,,yes,,yes,yes,
CAT Scale - Broadway Flying J,cat-scales,650 W Front St,Battle Mountain,NV,89820,775-635-5424,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Broadway Flying J plaza at I-80 Exit 229.,I-80,229,,,,,,,yes,,
CAT Scale - Love's Travel Stop #978,cat-scales,2001 NV-766,Carlin,NV,89822,775-754-2020,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Love's travel center at I-80 Exit 280.,I-80,280,,,,,,,yes,,
CAT Scale - Pilot / ONE9 #387,cat-scales,791 Tenth St,Carlin,NV,89822,775-754-6384,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Pilot/ONE9 travel center at I-80 Exit 280.,I-80,280,,,,,,,yes,,
CAT Scale - Flying J #692,cat-scales,156 US-93,Wells,NV,89835,775-752-2400,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Flying J travel center at I-80 Exit 352.,I-80,352,,,,,,,yes,,
CAT Scale - Pilot Travel Center #147,cat-scales,1200 Wendover Blvd,West Wendover,NV,89883,775-664-3400,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Pilot travel center at I-80 Exit 410.,I-80,410,,,,,,,yes,,
CMC Tire - Elko,tire-repair,10788 E Idaho St,Elko,NV,89801,775-725-0598,https://www.cmctires.com/,"Commercial, mining and construction tire dealer in Elko offering truck tires, retreading and 24/7 emergency roadside tire service.",I-80,,,,,,,yes,,,
Sixth Street Car & Truck Wash,truck-washes,751 W 6th St,Winnemucca,NV,89445,775-623-9063,,Self-serve car and truck wash bays in Winnemucca near I-80 Exit 176 (not a full drive-through semi wash).,I-80,176,,,,,,,,,
I-80 Truck Scale (Nevada Highway Patrol) - Elko area,weigh-stations,,Elko,NV,,775-687-9635,,Nevada has no fixed ports of entry; NHP operates a westbound truck scale on I-80 east of Elko near Halleck (about mile marker 312.5).,I-80,,,,,,,,,,
Beowawe Rest Area,parking,,Beowawe,NV,,,https://www.nevadarestareas.com/i80-nv-east-beowawe-rest-area/,"Nevada DOT eastbound-only rest area between Battle Mountain and Carlin (near MM 258) with restrooms, RV dump and about 10 commercial truck parking spaces.",I-80,,,,,,yes,,,,
Pequop Rest Area,parking,,Wells,NV,,,https://www.nevadarestareas.com/nv-i-80-pequop-rest-area/,"Nevada DOT bidirectional rest area between Wells and West Wendover (near Pequop Summit, MM 373) with vault restrooms and about 12 commercial truck parking spaces.",I-80,,,,,,yes,,,,
