name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Flying J Travel Center #761,truck-stops,1920 Harrison Drive,Evanston,WY,82930,307-789-9129,https://locations.pilotflyingj.com/us/wy/evanston/1920-harrison-dr,"24-hour Flying J travel center at the first Wyoming exit off the Utah line, with an on-site Subway, showers, laundry and truck parking.",I-80,3,yes,yes,yes,yes,yes,,,yes,
TA Ft. Bridger,truck-stops,I-80 at Bigelow Road,Fort Bridger,WY,82933,307-209-2115,https://www.ta-petro.com/location/wy/ta-ft-bridger/,"Full-service TravelCenters of America with Burger King and Taco Bell, a CAT scale, TA truck-service bays and about 165 truck parking spaces.",I-80,30,yes,yes,yes,yes,yes,yes,yes,,
Little America Fuel Center,truck-stops,I-80 Exit 68,Little America,WY,82929,307-872-2686,https://wyoming.littleamerica.com/fuel-center/,"Independent Sinclair-branded travel center with 16 fueling islands, marble showers, coin laundry and an on-site grill and deli.",I-80,68,yes,yes,yes,yes,yes,,,,
Love's Travel Stop #888,truck-stops,8901 WY-374,Green River,WY,82935,307-364-9001,https://www.loves.com/locations/wy/green-river/loves-travel-stop-green-river-888,"24-hour Love's Travel Stop with an on-site Carl's Jr., showers and roughly 90 truck parking spaces.",I-80,85,yes,yes,yes,,yes,,,,
Flying J Travel Center #764,truck-stops,650 Stagecoach Boulevard,Rock Springs,WY,82901,307-362-4231,https://locations.pilotflyingj.com/us/wy/rock-springs/650-stagecoach-blvd,"24-hour Flying J travel center with a CAT scale, truck service, showers, laundry and overnight truck parking.",I-80,104,yes,yes,yes,yes,yes,yes,yes,yes,
TA Express Rock Springs,truck-stops,I-80 Exit 104,Rock Springs,WY,82901,,https://www.ta-petro.com/location/wy/ta-express-rock-springs/,"TA Express travel center offering fuel, food and about 65 overnight truck parking spaces at Exit 104.",I-80,104,,yes,yes,,yes,,,,
Love's Travel Stop #310,truck-stops,314 Kelly Road,Wamsutter,WY,82336,307-324-0087,https://www.loves.com/locations/wy/wamsutter/loves-travel-stop-wamsutter-310,"24-hour Love's with a CAT scale, Subway and Chester's Chicken, tire sales and repair, showers and laundry in a remote high-desert stretch.",I-80,173,yes,yes,yes,yes,yes,yes,yes,yes,
Flying J Travel Center #763,truck-stops,I-80 & Johnson Road,Rawlins,WY,82301,307-328-0158,https://locations.pilotflyingj.com/us/wy/rawlins/i-80-johnson-rd,"24-hour Flying J travel center at Exit 209 with a CAT scale, 11 showers, laundry and truck parking.",I-80,209,yes,yes,yes,yes,yes,,yes,yes,
TA Rawlins,truck-stops,1400 Higley Boulevard,Rawlins,WY,82301,307-324-8722,https://www.ta-petro.com/location/wy/ta-rawlins/,"Full-service TravelCenters of America with Subway, County 6 Bar & Grill, 12 showers, scales, laundry and roughly 188 truck parking spaces.",I-80,214,yes,yes,yes,yes,yes,yes,yes,,
CAT Scale - TA Ft. Bridger,cat-scales,I-80 at Bigelow Road,Fort Bridger,WY,82933,,https://catscale.com/cat-scale-locator/,Certified CAT Scale for weighing trucks located at the TA Ft. Bridger travel center.,I-80,30,,,,,,,yes,,
CAT Scale - Rock Springs,cat-scales,650 Stagecoach Boulevard,Rock Springs,WY,82901,307-362-4231,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Rock Springs Flying J travel center at Exit 104.,I-80,104,,,,,,,yes,,
CAT Scale - Wamsutter,cat-scales,314 Kelly Road,Wamsutter,WY,82336,307-324-0087,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Love's Travel Stop at Exit 173 in Wamsutter.,I-80,173,,,,,,,yes,,
CAT Scale - Rawlins,cat-scales,I-80 & Johnson Road,Rawlins,WY,82301,307-328-0158,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Rawlins Flying J travel center at Exit 209.,I-80,209,,,,,,,yes,,
Boss Truck Shop #53,tire-repair,1A Johnson Road,Rawlins,WY,82301,307-324-0069,https://bosstruckshops.com/locations/rawlins-wy-boss-truck-shop/,Commercial truck and tire repair shop offering new and retread tires at the Rawlins Flying J off Exit 209.,I-80,209,,,,,,yes,,,
Reliable Truck Repair & Tire Service,tire-repair,908 E Cedar Street,Rawlins,WY,82301,307-321-2639,https://www.reliabletruckrepairs.com/,Independent 24/7 semi-truck repair and tire service shop in Rawlins offering roadside assistance.,I-80,,,,,,,yes,,,
