name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Indian Meadow Service Plaza,truck-stops,,West Unity,OH,,,https://www.ohioturnpike.org/truckers/service-plazas/indian-meadow,"Westbound Ohio Turnpike (I-80/I-90) service plaza near milepost 21 offering fuel, food and restrooms 24 hours a day.",I-80,MP 21,,yes,yes,,yes,,,yes,
Tiffin River Service Plaza,truck-stops,,West Unity,OH,,,https://www.ohioturnpike.org/truckers/service-plazas/tiffin-river,"Eastbound Ohio Turnpike (I-80/I-90) service plaza at about milepost 20.8 between Exits 13 and 25 with fuel, food and restrooms.",I-80,MP 21,,yes,yes,,yes,,,yes,
Blue Heron Service Plaza,truck-stops,,Genoa,OH,,,https://www.ohioturnpike.org/truckers/service-plazas/blue-heron,"Westbound Ohio Turnpike (I-80/I-90) service plaza at milepost 76.9 between Exits 71 and 81 near the Toledo area with fuel, food and restrooms.",I-80,MP 77,,yes,yes,,yes,,,yes,
Wyandot Service Plaza,truck-stops,,Genoa,OH,,,https://www.ohioturnpike.org/truckers/service-plazas/wyandot,"Eastbound Ohio Turnpike (I-80/I-90) service plaza at about milepost 77 near the Toledo area with fuel, food and restrooms.",I-80,MP 77,,yes,yes,,yes,,,yes,
Erie Islands Service Plaza,truck-stops,,Clyde,OH,,,https://www.ohioturnpike.org/truckers/service-plazas/erie-islands,"Westbound Ohio Turnpike (I-80/I-90) service plaza near milepost 100 with fuel, food and restrooms.",I-80,MP 100,,yes,yes,,yes,,,yes,
Commodore Perry Service Plaza,truck-stops,,Clyde,OH,,,https://www.ohioturnpike.org/truckers/service-plazas/commodore-perry,"Eastbound Ohio Turnpike (I-80/I-90) service plaza at milepost 100 between Exits 91 and 110 with fuel, food and restrooms.",I-80,MP 100,,yes,yes,,yes,,,yes,
Middle Ridge Service Plaza,truck-stops,,Amherst,OH,,,https://www.ohioturnpike.org/truckers/service-plazas/middle-ridge,"Westbound Ohio Turnpike (I-80/I-90) service plaza at about milepost 139 in Lorain County near the Elyria/Lorain area with fuel, food and restrooms.",I-80,MP 139,,yes,yes,,yes,,,yes,
Vermilion Valley Service Plaza,truck-stops,,Amherst,OH,,,https://www.ohioturnpike.org/truckers/service-plazas/vermilion-valley,"Eastbound Ohio Turnpike (I-80/I-90) service plaza at milepost 139.5 between Exits 135 and 140 near the Elyria/Lorain area with fuel, food and restrooms.",I-80,MP 139,,yes,yes,,yes,,,yes,
TA Toledo,truck-stops,3483 Libbey Rd,Perrysburg,OH,43551,567-970-3800,https://www.ta-petro.com/location/oh/ta-toledo/,"Full-service TravelCenters of America truck stop at Ohio Turnpike Exit 71 (I-280 Exit 1B) with fuel lanes, showers, restaurants, truck service bays and a CAT Scale.",I-80,71,yes,yes,yes,,yes,yes,yes,yes,
Petro Perrysburg,truck-stops,26416 Baker Rd,Perrysburg,OH,43551,,https://www.ta-petro.com/location/oh/petro-perrysburg/,"Petro Stopping Center (TravelCenters of America) in Stony Ridge at Ohio Turnpike Exit 71 (I-280 Exit 1B) with diesel lanes, showers, dining, truck service and a CAT Scale.",I-80,71,yes,yes,yes,,yes,yes,yes,yes,
Love's Travel Stop #456,truck-stops,26530 Baker Rd,Stony Ridge,OH,43551,419-837-0071,https://www.loves.com/locations/oh/perrysburg/loves-travel-stop-perrysburg-456,"Love's Travel Stop in Stony Ridge at Ohio Turnpike Exit 71 (I-280 Exit 1B) offering diesel, restaurant, showers and restrooms.",I-80,71,yes,yes,yes,,yes,,,yes,
