name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Petro Stopping Center - Portage,truck-stops,5800 Kinney Road,Portage,WI,53901,608-742-6551,https://www.ta-petro.com/location/wi/petro-portage/,"Major Petro/TA travel center at the I-39/90/94 Exit 108-A (Hwy 78) junction with about 300 truck parking spaces, 12 diesel lanes, 14 showers, Iron Skillet and Subway, TA Truck Service and a CAT Scale.",I-90,108-A,yes,yes,yes,yes,yes,yes,yes,yes,
Blue Beacon Truck Wash - Portage,truck-washes,5850 Kinney Road,Portage,WI,53901,608-742-8854,https://bluebeacon.com/,"Blue Beacon truck and trailer wash at I-39/90/94 Exit 108-A, adjacent to the Petro Portage complex.",I-90,108-A,,,,,,,,,
CAT Scale at Petro Portage,cat-scales,5800 Kinney Road,Portage,WI,53901,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Petro Stopping Center at I-39/90/94 Exit 108-A in Portage.,I-90,108-A,,,,,,,yes,,
Kwik Trip #557 - DeForest,truck-stops,4665 Dalmore Rd,DeForest,WI,53532,,https://www.kwiktrip.com/locator,"Kwik Trip travel center at I-90/94 Exit 126 (CTH V) offering diesel, DEF and truck parking on the DeForest/Windsor freight node.",I-90,126,,yes,yes,,yes,,,,
Kwik Trip #673 - Windsor,truck-stops,6325 Pepsi Way,Windsor,WI,53598,,https://www.kwiktrip.com/locator,"Kwik Trip at I-90/94 Exit 131 and WIS 19 in Windsor with 2 diesel lanes, unleaded fuel and truck parking.",I-90,131,,yes,yes,,yes,,,,
TA Madison (TravelCenters of America #050),truck-stops,5901 Highway 51,DeForest,WI,53532,608-249-9000,https://www.ta-petro.com/location/wi/ta-madison/,"Full-service TA travel center at I-39/90/94 Exit 132 with 118 truck parking spaces, 9 showers, 8 fuel lanes, Popeyes, laundry, TA Truck Service (4 bays) and a CAT Scale.",I-90,132,yes,yes,yes,yes,yes,yes,yes,yes,
CAT Scale at TA Madison DeForest,cat-scales,5901 Highway 51,DeForest,WI,53532,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the TA Madison travel center at I-39/90/94 Exit 132 in DeForest.,I-90,132,,,,,,,yes,,
Truckers Inn (Pilot/ONE9 dealer),truck-stops,6162 US-51,DeForest,WI,53532,608-246-3040,https://locations.pilotflyingj.com/us/wi/deforest/6162-us-51,"Independent Truckers Inn truck stop (Pilot/ONE9 fuel dealer) at I-39/90/94 Exit 132 with diesel, showers, restrooms, food, truck parking and an on-site truck wash.",I-90,132,yes,yes,yes,,yes,,,,
Edgerton Travel Plaza (Roady's),truck-stops,,Edgerton,WI,53534,,https://i90truckstop.com/,"Independent Roady's-branded travel plaza at I-39/90 Exit 160, midway between Madison and Beloit, with diesel/DEF at all truck lanes, truck parking, showers and Wi-Fi.",I-90,160,yes,,yes,,yes,,,yes,
TA Janesville (TravelCenters of America #071),truck-stops,3222 US-14 E,Janesville,WI,53546,,https://www.ta-petro.com/location/wi/ta-janesville/,"TA travel center at I-39/90 Exit 171-B (US-14) with 85 truck parking spaces, 4 showers, 8 fuel lanes, Wendy's, laundry, TA Truck Service (4 bays) and a CAT Scale.",I-90,171-B,yes,yes,yes,yes,yes,yes,yes,yes,
