Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Comfort Inn & Suites Wildwood - The Villages,Hotels with Truck Parking,1224 S Main St,Wildwood,FL,34785,,,,https://www.choicehotels.com/florida/wildwood/comfort-inn-hotels/fl907,"Hotel near I-75 Exit 329 / Florida Turnpike, Wildwood, offering limited tractor-trailer parking and dedicated spaces for RVs, buses and trucks.",,,,,yes,,,,,,,,,,,,,I-75,329,yes,no
Marion County Truck Comfort / Weigh Station (I-75 MM 338),Weigh Stations,I-75 near Mile Marker 338,Ocala,FL,,,,,https://www.floridarestareas.com/fl-i75-marion-county-truck-comfort-station-northbound-mile-marker-338/,FDOT truck comfort/inspection station on I-75 at Mile Marker 338 (both directions) - northbound 2 mi north of SR 44 (Exit 329) and southbound 2 mi south of CR 484 (Exit 341). Functions as a commercial vehicle weigh/inspection site and accepts PrePass.,,,,,,,,,,yes,,,,,,,,I-75,,no,no
Petro Stopping Center #323 (Ocala / Reddick),Truck Stops,7401 W Highway 318,Reddick,FL,32686,,,(352) 591-1881,https://www.ta-petro.com/location/fl/petro-ocala/,"Major 24-hour Petro (TravelCenters of America) at I-75 Exit 368 (CR 318) with roughly 270 truck parking spaces (about 30 reserved and 30 paid), 14 shower stalls, a certified CAT scale, an Iron Skillet restaurant plus Wendy's, laundry, barber shop, drivers' lounge and a 5-bay TA Truck Service shop offering repairs and tire service.",270,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-75,368,yes,no
TA Travel Center #288 (Lake City),Truck Stops,14197 S US Highway 441,Lake City,FL,32024,,,(386) 202-6500,https://www.ta-petro.com/location/fl/ta-lake-city/,"24-hour TA (TravelCenters of America) travel center at I-75 Exit 414 (US 441) with roughly 150 truck parking spaces, 9 fuel lanes, 13 showers, a certified CAT scale, restaurant/deli, laundry, barber shop, ATM and a 5-bay TA Truck Service shop (PM, diagnostics, alignments, tire and oil service).",150,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-75,414,yes,no
Love's Travel Stop #724 (Lake City),Truck Stops,13700 S US Highway 441,Lake City,FL,32025,,,(386) 752-2466,https://www.loves.com/locations/fl/lake-city/loves-travel-stop-lake-city-724,"24-hour Love's Travel Stop at I-75 Exit 414 (US 441) with about 106 truck parking spaces, 9 DEF lanes, 7 showers, a certified CAT scale, laundry facilities, dog park, propane exchange and premium Wi-Fi.",106,,,,yes,yes,,yes,yes,yes,,yes,yes,,,,,I-75,414,yes,no
Love's Travel Stop #470 (Jasper),Truck Stops,11459 SW 61st Way,Jasper,FL,32052,,,(386) 792-3095,https://www.loves.com/locations/fl/jasper/loves-travel-stop-jasper-470,"24-hour Love's Travel Stop at I-75 Exit 451 with about 125 truck parking spaces, 10 fuel lanes, 7 showers, a certified CAT scale, an Arby's, DEF, propane and a Love's Truck Care area with tire service.",125,,,,yes,yes,yes,yes,,yes,yes,yes,yes,,,,,I-75,451,yes,no
Pilot Travel Center #500 (Jasper),Truck Stops,8067 FL-6,Jasper,FL,32052,,,(386) 638-1635,https://locations.pilotflyingj.com/us/fl/jasper/8067-fl-6,"24-hour Pilot travel center at I-75 Exit 460 (SR 6) with about 90 truck parking spaces (5 reserved, 5 paid), 10 fuel lanes, 9 showers, a certified CAT scale, bulk DEF, laundry, deli, ATM, Subway and Cinnabon, and a drivers' lounge. Northernmost major chain truck stop before the Georgia line.",90,,yes,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-75,460,yes,no
"CAT Scale — Petro Stopping Center #323, Reddick",CAT Scales,7401 W Highway 318,Reddick,FL,32686,,,(352) 591-1881,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at the Petro Stopping Center (Petro Ocala), I-75 Exit 368 (CR 318), Reddick.",,,,,,,,,,,,yes,,,,,,I-75,368,yes,no
"CAT Scale — TA Travel Center #288, Lake City",CAT Scales,14197 S US Highway 441,Lake City,FL,32024,,,(386) 202-6500,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at the TA Lake City travel center, I-75 Exit 414 (US 441).",,,,,,,,,,,,yes,,,,,,I-75,414,yes,no
"CAT Scale — Love's Travel Stop #724, Lake City",CAT Scales,13700 S US Highway 441,Lake City,FL,32025,,,(386) 752-2466,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at Love's Travel Stop #724, I-75 Exit 414 (US 441), Lake City.",,,,,,,,,,,,yes,,,,,,I-75,414,yes,no
"CAT Scale — Love's Travel Stop #470, Jasper",CAT Scales,11459 SW 61st Way,Jasper,FL,32052,,,(386) 792-3095,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at Love's Travel Stop #470, I-75 Exit 451, Jasper.",,,,,,,,,,,,yes,,,,,,I-75,451,yes,no
"CAT Scale — Pilot Travel Center #500, Jasper",CAT Scales,8067 FL-6,Jasper,FL,32052,,,(386) 638-1635,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at Pilot Travel Center #500, I-75 Exit 460 (SR 6), Jasper.",,,,,,,,,,,,yes,,,,,,I-75,460,yes,no
Agricultural Inspection Station No. 9A — Interstate 75 (Southbound),Weigh Stations,13106 Interstate 75,White Springs,FL,32096,,,,https://www.fdacs.gov/Agriculture-Industry/Agricultural-Inspections/Agricultural-Inspection-Station-No.-9A-Interstate-75,"Florida Department of Agriculture and Consumer Services (FDACS) agricultural inspection station on I-75 southbound in Hamilton County near White Springs, inspecting commercial vehicles and agricultural shipments entering Florida from Georgia.",,,,,,,,,,,,,,,,,,I-75,,yes,no
White Springs Weigh Station (I-75),Weigh Stations,I-75 near mile marker 448,White Springs,FL,32052,,,,,"Florida I-75 truck weigh station in Hamilton County near White Springs (approx. 2.5 miles south of Exit 451 / US 129), operating weigh-in-motion with PrePass and reported as bidirectional (separate northbound and southbound facilities).",,,,,,,,,,,,,,,,,,I-75,,no,no
"CAT Scale - Flying J, Miami",CAT Scales,,Miami,FL,,,,,https://catscale.com/cat-scale-locator/,"CAT certified truck scale at the Flying J Travel Center (#631), I-75 Exit 2 in Miami-Dade. Weigh-and-print certified scale co-located with the travel center.",,,,,,,,,,,,yes,,,,,,I-75,2,yes,no
"TruckParkingClub - RecNation Storage, Fort Myers",Truck Parking,8930 Laredo Ave,Fort Myers,FL,,,,,https://truckparkingclub.com/truck-parking/florida/fort-myers/8930-laredo-ave,Reservable bobtail and box-truck parking at RecNation Storage off Laredo Ave in Fort Myers (TruckParkingClub lot FLSWD02). 24/7 access; listed as close to I-75 Exit 138.,,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/florida/fort-myers/8930-laredo-ave,,,I-75,138,yes,no
"TruckParkingClub - 1100 NW 1st Ave, Ocala",Truck Parking,1100 NW 1st Ave,Ocala,FL,34475,,,,https://truckparkingclub.com/truck-parking/florida/ocala/1100-nw-1st-ave-34475,"Reservable truck/trailer parking lot in downtown Ocala near US-301, marketed as having access to the I-75 freight network.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/florida/ocala/1100-nw-1st-ave-34475,,,I-75,,no,no
Days Inn by Wyndham Wildwood I-75,Hotels with Truck Parking,,Wildwood,FL,,,,,https://www.wyndhamhotels.com/days-inn/wildwood-florida/days-inn-wildwood-i-75/overview,"Hotel off I-75 near the Florida Turnpike and SR 44 (Exit 329 area) in Wildwood, with a designated semi-truck area and ample free large-vehicle parking.",,yes,,,yes,,,,,,,,,,,,,I-75,329,yes,no
TA Truck Service - Lake City,Tire Repair,,Lake City,FL,,,,,https://www.ta-petro.com/location/fl/ta-lake-city/,"TA Truck Service center at TA Lake City, I-75 Exit 414. Five service bays open 24/7/365 offering tire service, PM, engine diagnostics, alignments, oil changes and standard repairs.",,,,,,,,,,,yes,,,,,,,I-75,414,yes,no
