name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Sapp Bros Travel Center - Clearfield,truck-stops,15196 Clearfield Shawville Hwy,Clearfield,PA,16830,814-765-5321,https://www.sappbros.net/location/sapp-bros-clearfield/,"Independent Sapp Bros travel center at I-80 Exit 120 with Aunt Lu's Restaurant, 24-hour road service, showers, laundry and a certified scale.",I-80,120,yes,yes,yes,yes,yes,yes,,yes,
Snow Shoe Auto Truck Plaza,truck-stops,529 E Sycamore Rd,Snow Shoe,PA,16874,,,"Independent truck stop at I-80 Exit 147 (PA-144) with 24-hour diesel, deli, showers, laundry and truck parking.",I-80,147,yes,yes,yes,yes,yes,,,yes,
TA Milesburg #214,truck-stops,875 N Eagle Valley Rd,Milesburg,PA,16853,814-355-7561,https://www.ta-petro.com/location/pa/ta-milesburg/,"TravelCenters of America at I-80 Exit 158 near Bellefonte with ~122 truck spaces, restaurant, service bays, showers and a CAT Scale.",I-80,158,yes,yes,yes,yes,yes,yes,yes,yes,
TA Lamar #068,truck-stops,5600 Nittany Valley Dr,Lamar,PA,16848,570-726-4996,https://www.ta-petro.com/location/pa/ta-lamar/,"TravelCenters of America at I-80 Exit 173 (PA-64) with ~168 truck spaces, restaurant, service bays, showers and a CAT Scale.",I-80,173,yes,yes,yes,yes,yes,yes,yes,yes,
Flying J Travel Center #709,truck-stops,5609 Nittany Valley Dr,Mill Hall,PA,17751,570-726-4080,https://locations.pilotflyingj.com/us/pa/mill-hall/5609-nittany-valley-dr,"Flying J at I-80 Exit 173 with ~155 truck spaces, Denny's and Dunkin', 15 showers, laundry and a CAT Scale.",I-80,173,yes,yes,yes,yes,yes,,yes,yes,
Pilot Travel Center - Mill Hall,truck-stops,5868 Nittany Valley Dr,Mill Hall,PA,17751,570-726-7618,https://locations.pilotflyingj.com/us/pa/mill-hall/5868-nittany-valley-dr,"Pilot travel center at I-80 Exit 173 with Subway, 5 showers, truck parking and a CAT Scale.",I-80,173,yes,yes,yes,yes,yes,,yes,yes,
Flying J Travel Center #555,truck-stops,1460 N Ridge Rd,Milton,PA,17847,570-742-2663,https://locations.pilotflyingj.com/us/pa/milton/1460-n-ridge-rd,"Large Flying J at I-80 Exit 215 (PA-254) near the I-180 junction with ~350 truck spaces, Penn 80 Grill, Subway, 16 showers and a scale.",I-80,215,yes,yes,yes,yes,yes,,yes,yes,
CAT Scale - TA Milesburg,cat-scales,875 N Eagle Valley Rd,Milesburg,PA,16853,814-355-7561,https://catscale.com/cat-scale-locator/,CAT Scale located at the TA travel center at I-80 Exit 158 near Bellefonte.,I-80,158,,,,,,,yes,,
CAT Scale - TA Lamar,cat-scales,5600 Nittany Valley Dr,Lamar,PA,16848,570-726-4996,https://catscale.com/cat-scale-locator/,CAT Scale located at the TA travel center at I-80 Exit 173 in Lamar.,I-80,173,,,,,,,yes,,
CAT Scale - Flying J #709,cat-scales,5609 Nittany Valley Dr,Mill Hall,PA,17751,570-726-4080,https://catscale.com/cat-scale-locator/,CAT Scale located at the Flying J at I-80 Exit 173 in Mill Hall.,I-80,173,,,,,,,yes,,
CAT Scale - Pilot Mill Hall,cat-scales,5868 Nittany Valley Dr,Mill Hall,PA,17751,570-726-7618,https://catscale.com/cat-scale-locator/,CAT Scale located at the Pilot Travel Center at I-80 Exit 173 in Mill Hall.,I-80,173,,,,,,,yes,,
CAT Scale - Flying J #555,cat-scales,1460 N Ridge Rd,Milton,PA,17847,570-742-2663,https://catscale.com/cat-scale-locator/,CAT Scale located at the Flying J at I-80 Exit 215 in Milton.,I-80,215,,,,,,,yes,,
Eagle United Truck Wash,truck-washes,,Milton,PA,17847,570-742-6199,https://www.eagletruckwash.com,24-hour truck and food-grade tank wash at I-80 Exit 215 (Route 254) near the Milton Flying J.,I-80,215,,,,,,,,,
I-80 Rest Area (Mile Marker 146),parking,,Snow Shoe,PA,,,https://www.511pa.com/list/restareas,PennDOT rest area with restrooms and truck parking on I-80 in Centre County near mile marker 146 (Snow Shoe area).,I-80,,,,,,yes,,,,
I-80 Rest Area (Mile Marker 194),parking,,Mill Hall,PA,,,https://www.511pa.com/list/restareas,"PennDOT rest areas (eastbound and westbound) in Clinton County near mile marker 194, reopened February 2026 after renovation.",I-80,,,,,,yes,,,,
I-80 Rest Area (Mile Marker 220),parking,,Danville,PA,,,https://www.511pa.com/list/restareas,PennDOT rest area with restrooms and truck parking on I-80 in Montour County near mile marker 220 (Danville/Milton area).,I-80,,,,,,yes,,,,
