name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Petro Stopping Center - El Paso,truck-stops,,El Paso,TX,,,https://www.ta-petro.com/,"Large full-service Petro/TravelCenters of America on the I-10 corridor in El Paso with fuel lanes, showers, truck service and restaurants.",I-10,,yes,yes,yes,,yes,yes,yes,yes,
Pilot Travel Center - Van Horn,truck-stops,501 Van Horn Dr,Van Horn,TX,79855,,https://locations.pilotflyingj.com/,"Pilot travel center on the east side of Van Horn with diesel lanes, reservable showers, and overnight truck parking.",I-10,140A,yes,yes,yes,yes,yes,,,yes,
Chevron Truck Stop - Van Horn,truck-stops,1901 SW Frontage Rd,Van Horn,TX,79855,,,Independent Chevron truck stop on the I-10 frontage road at the west end of Van Horn.,I-10,138,,yes,yes,,yes,,,,
Chevron - Kent,truck-stops,,Kent,TX,,,,"24-hour Chevron fuel stop at the remote Kent exit, a key refueling point on this stretch of I-10.",I-10,181,,yes,yes,,yes,,,,
Flying J Travel Center - Fort Stockton,truck-stops,2571 N Front St,Fort Stockton,TX,79735,432-336-3410,https://locations.pilotflyingj.com/,"Major Flying J travel center in Fort Stockton with truck parking, showers, a CAT Scale, and quick-service food.",I-10,259,yes,yes,yes,,yes,,yes,yes,
Love's Travel Stop - Fort Stockton,truck-stops,2723 E US Highway 290,Fort Stockton,TX,79735,432-336-3622,https://www.loves.com/,"Love's travel stop in Fort Stockton offering diesel, showers, restrooms, and a convenience store off I-10.",I-10,261,yes,yes,yes,,yes,,,yes,
Circle Bar Truck Corral - Ozona,truck-stops,3331 I-10 E,Ozona,TX,76943,325-392-2637,,"Long-running independent truck stop in Ozona with a restaurant, motel, truck wash, tire and repair service, showers, and scales.",I-10,372,yes,yes,yes,yes,yes,yes,yes,,
Love's Travel Stop #700,truck-stops,3880 Loop 467,Sonora,TX,76950,325-387-2768,https://www.loves.com/,"Full-service Love's travel stop at I-10 and Loop 467 in Sonora with diesel, showers, a Subway, an on-site CAT Scale and Love's Truck Care.",I-10,404,yes,yes,yes,yes,yes,yes,yes,yes,
Love's Travel Stop #464,truck-stops,43 US Highway 87,Comfort,TX,78013,830-995-2770,https://www.loves.com/,"Love's travel stop at I-10 Exit 523 in Comfort offering fuel, showers, a McDonald's and Subway, truck care and a CAT Scale.",I-10,523,yes,yes,yes,,yes,yes,yes,yes,
TA Express Junction (formerly Segovia Truck Stop),truck-stops,115 S Segovia Access Rd,Junction,TX,76849,325-446-3193,https://www.ta-petro.com/,"Independent Segovia truck stop at I-10 Exit 465 near Junction, now operating as a TA Express, with fuel, showers, laundry, a Sonic and Hunt Brothers Pizza.",I-10,465,yes,yes,yes,yes,yes,yes,,yes,
CAT Scale at Love's #464 - Comfort,cat-scales,43 US Highway 87,Comfort,TX,78013,,https://catscale.com/,Certified CAT Scale located at the Love's Country Store at I-10 Exit 523 in Comfort.,I-10,523,,,,,,,yes,,
CAT Scale at Love's #700 - Sonora,cat-scales,3880 Loop 467,Sonora,TX,76950,,https://catscale.com/,Certified CAT Scale on-site at the Love's Travel Stop at I-10 Exit 404 in Sonora.,I-10,404,,,,,,,yes,,
Holmes Wrecker Service,roadside-service,,Sonora,TX,76950,325-387-3470,,"24-hour tire, mechanical and towing/wrecker service serving the I-10 Sonora area near the Love's at Exit 404.",I-10,404,,,,,,yes,,,
Love's Travel Stop #463,truck-stops,3158 I-10 W,Seguin,TX,78155,830-372-6190,https://www.loves.com/,"A 24-hour Love's travel stop on I-10 in Seguin with truck fueling, an on-site Love's Truck Tire Care center, and a CAT scale.",I-10,604,yes,yes,yes,,yes,yes,yes,yes,
Love's Travel Stop #264,truck-stops,190 US Highway 90,Luling,TX,78648,830-875-5667,https://www.loves.com/,A 24-hour Love's travel stop at the I-10/US-90 junction in Luling offering diesel fueling and driver amenities.,I-10,632,yes,yes,yes,,yes,,,yes,
Flatonia Travel Center,truck-stops,,Flatonia,TX,78941,,,"An independent Shell-branded travel center at the I-10 Exit 661 (Hwy 95) junction in Flatonia with truck parking, fuel lanes, showers and on-site food.",I-10,661,yes,yes,yes,,yes,,,,
Columbus Travel Center,truck-stops,4800 I-10,Columbus,TX,,979-733-0000,,"An independent Shell travel center on I-10 in Columbus with 24-hour diesel, truck parking, showers and quick-service food.",I-10,698,yes,yes,yes,,yes,,,yes,
Sealy Truck Stop,truck-stops,5058 NW I-10 Frontage Rd,Sealy,TX,77474,,,"An independent truck stop on the I-10 frontage road in Sealy offering a large truck parking lot, drivers' lounge and on-site restaurant/deli.",I-10,716,,yes,yes,,yes,,,,
TravelCenters of America - Sealy,truck-stops,6701 US Hwy 90,Sealy,TX,77474,979-732-2986,https://www.ta-petro.com/,"A 24-hour TA travel center near Sealy (Bernardo) off I-10 with Shell diesel, overnight truck parking, showers and laundry.",I-10,709,yes,yes,yes,yes,yes,,yes,,
TravelCenters of America - San Antonio,truck-stops,6170 I-10 East,San Antonio,TX,78219,,https://www.ta-petro.com/,"A 24-hour TA travel center on the east I-10 corridor in San Antonio (Foster Rd) with truck fueling, repair bays, showers and a restaurant.",I-10,583,yes,yes,yes,,yes,yes,yes,,
Petro Stopping Center - San Antonio,truck-stops,1112 Ackerman Rd,San Antonio,TX,78219,210-661-9416,https://www.ta-petro.com/,"A large 24-hour Petro (TA) stopping center off I-10 at Ackerman Road in San Antonio with truck service bays, an Iron Skillet restaurant, showers and diesel.",I-10,581,yes,yes,yes,yes,yes,yes,yes,,
Love's Travel Stop - Katy #234,truck-stops,,Katy,TX,,,https://www.loves.com/,"24-hour Love's travel center on I-10 in the west Houston/Katy area with diesel lanes, showers, restrooms and a quick-service restaurant.",I-10,737,yes,yes,yes,,yes,,yes,yes,
Flying J Travel Center - Brookshire,truck-stops,204 Waller Ave,Brookshire,TX,,,https://locations.pilotflyingj.com/,"Pilot Flying J travel center at the Brookshire exit west of Houston with truck fueling lanes, showers, restrooms and food.",I-10,732,yes,yes,yes,,yes,,,yes,
Love's Travel Stop - Baytown,truck-stops,,Baytown,TX,77521,,https://www.loves.com/,"24-hour Love's on I-10 in Baytown east of Houston with diesel lanes, showers, restrooms and food.",I-10,789,yes,yes,yes,,yes,,yes,yes,
TA Baytown,truck-stops,6800 Thompson Rd,Baytown,TX,,281-424-7772,https://www.ta-petro.com/,"Full-service TravelCenters of America on I-10 at Thompson Rd with fuel lanes, showers, truck service bays, restaurants and truck parking.",I-10,789,yes,yes,yes,yes,yes,yes,yes,yes,
Bingo Truck Stop - Winnie,truck-stops,,Winnie,TX,,,,"Independent 24-hour truck stop at the Winnie exit with fuel lanes, showers, restrooms and a small amount of truck parking.",I-10,829,yes,yes,yes,,yes,,,,
Love's Travel Stop - Beaumont,truck-stops,,Beaumont,TX,77713,,https://www.loves.com/,"24-hour Love's on I-10 west of Beaumont with diesel lanes, showers, restrooms and quick-service food.",I-10,843,yes,yes,yes,,yes,,yes,yes,
