name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Love's Travel Stop #820,truck-stops,1262 Route 414,Waterloo,NY,13165,315-835-7244,https://www.loves.com/locations/ny/waterloo/loves-travel-stop-waterloo-820,"24-hour Love's at I-90 (Thruway) Exit 41 with 78 truck spaces, diesel, deli/fast food, showers, laundry, tire and truck repair and a CAT Scale.",I-90,41,yes,yes,yes,yes,yes,yes,yes,yes,
Pilot Travel Center #380,truck-stops,107 Seventh North St,Liverpool,NY,13088,315-424-0124,https://locations.pilotflyingj.com/us/ny/liverpool/107-seventh-north-street,"24-hour Pilot travel center serving the Syracuse area off I-90 Exit 36, with diesel lanes, showers, truck parking and an on-site CAT Scale.",I-90,36,yes,yes,yes,,yes,,yes,yes,
The Pit Stop Auto/Truck Plaza,truck-stops,2770 North St,Weedsport,NY,13166,,,"Independent auto/truck plaza at I-90 Exit 40 (Weedsport) with diesel, DEF, a deli/restaurant and truck/overnight parking.",I-90,40,,yes,yes,,yes,,,,
Nice N Easy - Canastota,truck-stops,,Canastota,NY,,,,"Nice N Easy convenience store/fuel stop at I-90 Exit 34 (Canastota) with 24-hour diesel, a deli, store and truck parking.",I-90,34,,yes,yes,,yes,,,,
Sav-On Diesel,truck-stops,5528 State Route 31,Verona,NY,13478,,,"Independent 24-hour diesel/fuel stop near I-90 Exit 33 (Verona-Rome, Turning Stone area) with truck parking and self-serve fueling.",I-90,33,,,yes,,yes,,,,
North Utica Citgo,truck-stops,385 N Genesee St,Utica,NY,13502,315-733-7623,,24-hour Citgo fuel stop near I-90 Exit 31 (Utica) with diesel and truck parking; a common Utica-area stop for trucks.,I-90,31,,,yes,,yes,,,,
Fastrac - Herkimer,truck-stops,201 W State St,Herkimer,NY,13350,,,"Fastrac market with auto and truck diesel near I-90 Exit 30 (Herkimer/Mohawk), with a mini-mart and food options.",I-90,30,,yes,yes,,yes,,,,
CAT Scale at Love's Waterloo,cat-scales,1262 Route 414,Waterloo,NY,13165,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at Love's Travel Stop #820 at I-90 Exit 41 in Waterloo.,I-90,41,,,,,,,yes,,
CAT Scale at Pilot Liverpool,cat-scales,107 Seventh North St,Liverpool,NY,13088,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Pilot Travel Center #380 off I-90 Exit 36 near Syracuse.,I-90,36,,,,,,,yes,,
Ontario Service Area,parking,,Victor,NY,,,https://www.applegreen.com/locations/,"Applegreen-operated Thruway service area on westbound I-90 at milepost 376 (Ontario County, near Exit 45/46) with Sunoco diesel, a C-store, food, restrooms and parking.",I-90,MP 376 WB,,yes,yes,,yes,,,yes,
Clifton Springs Service Area,parking,,Clifton Springs,NY,14432,,https://www.applegreen.com/locations/clifton-springs/,"Applegreen Thruway service area on eastbound I-90 at MP 337 between Exit 43 (Manchester) and 42 (Geneva), with high-speed diesel, a food court, restrooms and truck parking.",I-90,MP 337 EB,,yes,yes,,yes,,,yes,
Junius Ponds Service Area,parking,,Phelps,NY,,,https://www.applegreen.com/locations/junius-ponds/,"Rebuilt Applegreen Thruway service area on westbound I-90 at MP 324 between Exit 41 (Waterloo) and 42 (Geneva), with diesel, food, restrooms and commercial truck parking.",I-90,MP 324 WB,,yes,yes,,yes,,,yes,
Port Byron Service Area,parking,,Port Byron,NY,,,https://www.thruway.ny.gov/travelers/service-areas/pb,"Applegreen Thruway service area on eastbound I-90 at MP 310 between Exit 41 (Waterloo) and 40 (Weedsport), with diesel, fast food, restrooms and truck parking.",I-90,MP 310 EB,,yes,yes,,yes,,,yes,
Warners Service Area,parking,2660 Brickyard Rd,Warners,NY,13164,,https://www.thruway.ny.gov/travelers/service-areas/wa,"Applegreen Thruway service area on westbound I-90 at MP 292 between Exit 39 (Syracuse) and 40 (Weedsport), with about 19 truck spaces, diesel, McDonald's and restrooms.",I-90,MP 292 WB,,yes,yes,,yes,,,yes,
DeWitt Service Area,parking,,DeWitt,NY,,,https://www.applegreen.com/locations/dewitt/,"Applegreen Thruway service area on eastbound I-90 at MP 280 near Syracuse between Exit 36 (I-81) and 35, with 24-hour diesel, Starbucks, restrooms and parking.",I-90,MP 280 EB,,yes,yes,,yes,,,yes,
Chittenango Service Area,parking,,Chittenango,NY,13037,,https://www.applegreen.com/locations/chittenango/,"Applegreen Thruway service area on westbound I-90 at MP 266 near Exit 34 (Canastota)/34A (I-481), with diesel, a C-store, food, restrooms and parking.",I-90,MP 266 WB,,yes,yes,,yes,,,yes,
Oneida Service Area,parking,,Verona,NY,,315-853-9377,https://www.thruway.ny.gov/travelers/service-areas/oe,"Applegreen Thruway service area on eastbound I-90 at MP 244 between Exit 33 (Verona-Rome) and 32 (Westmoreland), with high-speed diesel, Burger King/Panera/Starbucks, restrooms and parking.",I-90,MP 244 EB,,yes,yes,,yes,,,yes,
Thruway Parking Area (WB MP 318),parking,,Weedsport,NY,,,https://www.thruway.ny.gov/travelers/park-rest-areas,"Thruway westbound parking/rest area at MP 318 between Exit 40 (Weedsport) and 41 (Waterloo); parking only with an emergency call station, no fuel or food.",I-90,MP 318 WB,,,,,,,,,
