name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Pilot Travel Center #4569,truck-stops,15976 Whyte Hardee Blvd,Hardeeville,SC,29927,843-784-3350,https://locations.pilotflyingj.com/us/sc/hardeeville/15976-whyte-hardee-blvd,"24-hour Pilot travel center at I-95 Exit 5 near the GA line with diesel, about 100 truck parking spaces, showers, a CAT scale, Dairy Queen and Subway, and an on-site Southern Tire Mart truck care.",I-95,5,yes,yes,yes,yes,yes,yes,yes,yes,
CAT Scale at Pilot Hardeeville,cat-scales,15976 Whyte Hardee Blvd,Hardeeville,SC,29927,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Pilot Travel Center at I-95 Exit 5 in Hardeeville.,I-95,5,,,,,,,yes,,
Love's Travel Stop #740,truck-stops,409 Yemassee Hwy,Yemassee,SC,29945,843-589-2010,https://www.loves.com/locations/sc/yemassee/loves-travel-stop-yemassee-740,"24-hour Love's at I-95 Exit 38 (Hwy 68) with diesel, about 68 truck parking spaces, 7 showers, a CAT scale, a 3-bay truck service, Hardee's and Subway, laundry and Wi-Fi.",I-95,38,yes,yes,yes,yes,yes,yes,yes,yes,
CAT Scale at Love's Yemassee,cat-scales,409 Yemassee Hwy,Yemassee,SC,29945,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at Love's Travel Stop #740 at I-95 Exit 38 in Yemassee.,I-95,38,,,,,,,yes,,
Flying J Travel Center #493,truck-stops,113 Motel Dr,Saint George,SC,29477,843-563-8989,https://locations.pilotflyingj.com/us/sc/saint-george/113-motel-dr,"24-hour Flying J at I-95 Exit 77 with 8 diesel lanes, 118 truck parking spaces, 8 showers, a CAT scale, DEF, food and Wi-Fi.",I-95,77,yes,yes,yes,,yes,,yes,yes,
CAT Scale at Flying J St. George,cat-scales,113 Motel Dr,Saint George,SC,29477,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at the Flying J Travel Center #493 at I-95 Exit 77 in St. George.,I-95,77,,,,,,,yes,,
Circle K Travel Center - Walterboro,truck-stops,,Walterboro,SC,29488,843-538-4503,,Fuel/travel center at I-95 Exit 53 (SC-63/US-17) in Walterboro with diesel lanes and truck parking.,I-95,53,,yes,yes,,yes,,,,
I-95 Truck Stop - Santee,truck-stops,,Santee,SC,,,,Independent truck stop near I-95 Exit 93 in the Santee area offering diesel and truck/overnight parking.,I-95,93,,,yes,,,,,,
South Carolina Welcome Center (I-95 NB),parking,,Hardeeville,SC,29927,843-784-3275,https://discoversouthcarolina.com,"SC Welcome Center on northbound I-95 near mile marker 4 by the GA line (Hardeeville) with 24-hour restrooms, vending, Wi-Fi, a pet area, travel info and separate car/truck parking.",I-95,,,,,,yes,,,yes,
I-95 Weigh / Inspection Station (Hardeeville),weigh-stations,,Hardeeville,SC,29927,,https://scdps.sc.gov,"SC DPS/State Transport Police weigh and inspection station on northbound I-95 near mile marker 4, a few miles north of the GA line at Hardeeville (near Exit 5).",I-95,,,,,,,,,,
Southern Tire Mart at Pilot (Hardeeville),tire-repair,15976 Whyte Hardee Blvd,Hardeeville,SC,29927,843-784-3350,https://www.stmtires.com,Commercial/OTR truck tire and roadside tire service co-located at the Pilot Travel Center at I-95 Exit 5 in Hardeeville.,I-95,5,,,,,,yes,,,
Taylor & Sons Truck & Tire,tire-repair,1068 N Green St,Ridgeland,SC,29936,,,"Commercial truck and tire repair shop serving the I-95 Ridgeland/Jasper County corridor (Exits 21-22) with truck, trailer and tire service.",I-95,21,,,,,,yes,,,
Circle C 24/7 Truck Wash,truck-washes,,Walterboro,SC,,843-538-5443,https://www.circlec247.com/services/truck-wash,No-appointment drive-thru truck wash at the Circle C 24/7 heavy-duty shop serving the I-95 Walterboro area.,I-95,57,,,,,,,,,
Circle C 24/7 Truck Repair,roadside-service,,Walterboro,SC,,843-538-5443,https://www.circlec247.com,Heavy-duty truck repair shop with 24/7 mobile roadside assistance and tire service within about 50 miles of Walterboro along I-95.,I-95,57,,,,,,yes,,,
"Tommie's Auto, Diesel Repair & Towing",roadside-service,,Walterboro,SC,,866-480-7903,https://tommiestowing.com,Mobile truck/trailer repair and heavy-duty towing/recovery serving the I-95 and I-26 Lowcountry corridor from Walterboro.,I-95,53,,,,,,yes,,,
"Wayne's Towing, Recovery and Transport",roadside-service,,Saint George,SC,29477,843-563-3781,,"24/7 light, medium and heavy-duty towing and recovery serving SC and GA along I-95 near St. George Exit 77 (Hwy 15 S).",I-95,77,,,,,,,,,
Sleep Inn Walterboro I-95,hotels-truck-parking,,Walterboro,SC,,,,Hotel near the I-95 Walterboro exit that accommodates truck/trailer parking per traveler reports.,I-95,53,,,,,,,,,
Hampton Inn Santee I-95,hotels-truck-parking,,Santee,SC,29142,,,Hotel at the I-95 Santee exit with a large lot noted to accommodate trailers/oversized vehicles.,I-95,98,,,,,,,,,
Baymont by Wyndham Ridgeland I-95,hotels-truck-parking,,Ridgeland,SC,29936,,,Hotel near the I-95 Ridgeland exit listed as offering truck/trailer parking.,I-95,21,,,,,,,,,
Red Roof Inn Yemassee,hotels-truck-parking,,Yemassee,SC,29945,,,Motel at I-95 Exit 33 (Point South/Yemassee) noted to offer RV/oversized-vehicle parking.,I-95,33,,,,,,,,,
