name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Dolly's Tennessean Travel Stop,truck-stops,Cornersville,TN,dolly-s-tennessean-travel-stop-cornersville-tn,,75,Good,needs-geocoding,,ready-to-publish,completeness 75 with address,Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
CAT Scale at Dolly's Tennessean Travel Stop,cat-scales,Cornersville,TN,cat-scale-at-dolly-s-tennessean-travel-stop-cornersville-tn,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Pilot Travel Center #406,truck-stops,Cornersville,TN,pilot-travel-center-406-cornersville-tn,,75,Good,needs-geocoding,,ready-to-publish,completeness 75 with address,Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Travel Center #406,cat-scales,Cornersville,TN,cat-scale-at-pilot-travel-center-406-cornersville-tn,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Shady Lawn Truck Stop,truck-stops,Elkton,TN,shady-lawn-truck-stop-elkton-tn,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Shady Lawn Truck Stop Tire & Repair,tire-repair,Elkton,TN,shady-lawn-truck-stop-tire-repair-elkton-tn,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Amenities; Verified date; Approved reviews
"Motel 6 Pulaski, TN",hotels-truck-parking,Pulaski,TN,motel-6-pulaski-tn-pulaski-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
"Tennessee Welcome Center - I-65 (Ardmore, Northbound)",parking,Ardmore,TN,tennessee-welcome-center-i-65-ardmore-northbound-ardmore-tn,,54,Needs work,needs-geocoding,,import-unpublished,"completeness 54, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"TDOT I-65 Truck Parking Area (former Northbound Weigh Station, Giles County)",parking,Ardmore,TN,tdot-i-65-truck-parking-area-former-northbound-weigh-station-giles-county-ardmore-tn,,43,Needs work,needs-geocoding,,import-unpublished,"completeness 43, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
"I-65 Giles County Weigh Station (Northbound, Ardmore)",weigh-stations,Ardmore,TN,i-65-giles-county-weigh-station-northbound-ardmore-ardmore-tn,,53,Needs work,needs-geocoding,,import-unpublished,"completeness 53, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #346,truck-stops,Columbia,TN,love-s-travel-stop-346-columbia-tn,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"CAT Scale — Love's Travel Stop #346, Columbia",cat-scales,Columbia,TN,cat-scale-love-s-travel-stop-346-columbia-columbia-tn,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Amenities; Verified date; Approved reviews
Love's Truck Care — Love's Travel Stop #346,tire-repair,Columbia,TN,love-s-truck-care-love-s-travel-stop-346-columbia-tn,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Quality Inn Columbia I-65,hotels-truck-parking,Columbia,TN,quality-inn-columbia-i-65-columbia-tn,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
TA Franklin (TravelCenters of America #157),truck-stops,Franklin,TN,ta-franklin-travelcenters-of-america-157-franklin-tn,,75,Good,needs-geocoding,,ready-to-publish,completeness 75 with address,Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
CAT Scale - TA Franklin #157,cat-scales,Franklin,TN,cat-scale-ta-franklin-157-franklin-tn,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
TA Truck Service - TA Franklin #157,tire-repair,Franklin,TN,ta-truck-service-ta-franklin-157-franklin-tn,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Love's Travel Stop #429,truck-stops,Nashville,TN,love-s-travel-stop-429-nashville-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Truck-space count; TPC reservation link; Verified date; Approved reviews
"CAT Scale — Love's Travel Stop #429, Nashville",cat-scales,Nashville,TN,cat-scale-love-s-travel-stop-429-nashville-nashville-tn,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Love's Truck Care - Love's Travel Stop #429,tire-repair,Nashville,TN,love-s-truck-care-love-s-travel-stop-429-nashville-tn,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
Love's Travel Stop #629,truck-stops,White House,TN,love-s-travel-stop-629-white-house-tn,,75,Good,needs-geocoding,,ready-to-publish,completeness 75 with address,Verified coordinates; Parking type; TPC reservation link; Verified date; Approved reviews
"CAT Scale — Love's Travel Stop #629, White House",cat-scales,White House,TN,cat-scale-love-s-travel-stop-629-white-house-white-house-tn,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Amenities; Verified date; Approved reviews
"Love's Truck Care / Speedco — Love's #629, White House",tire-repair,White House,TN,love-s-truck-care-speedco-love-s-629-white-house-white-house-tn,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
MAPCO Express #1028,truck-stops,Cross Plains,TN,mapco-express-1028-cross-plains-tn,,68,Good,needs-geocoding,,ready-to-publish,completeness 68 with address,Verified coordinates; Website; Parking type; TPC reservation link; Verified date; Approved reviews
Park City Truck Park (Truck Parking Club),parking,Goodlettsville,TN,park-city-truck-park-truck-parking-club-goodlettsville-tn,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Exit number; Verified coordinates; Verified date; Approved reviews
Twice Daily / Daily's #6603 (Goodlettsville),truck-stops,Goodlettsville,TN,twice-daily-daily-s-6603-goodlettsville-goodlettsville-tn,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
"Tennessee Weigh Station — I-65 Southbound (Robertson County, near KY line)",weigh-stations,Mitchellville,TN,tennessee-weigh-station-i-65-southbound-robertson-county-near-ky-line-mitchellville-tn,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
"I-65 Northbound Truck Parking Area (former weigh station, Robertson County)",parking,Mitchellville,TN,i-65-northbound-truck-parking-area-former-weigh-station-robertson-county-mitchellville-tn,,39,Incomplete,needs-geocoding,,import-unpublished,"completeness 39, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; Amenities; TPC reservation link; Verified date; Approved reviews
