Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
"CAT Scale — Pilot Travel Center #231, Corbin",CAT Scales,249 W Cumberland Gap Pkwy,Corbin,KY,40701,,,(606) 528-0631,,"CAT certified truck scale at Pilot Travel Center #231, located at I-75/US-25E Exit 29 in Corbin. Host is a 24-hour truck stop with diesel and DEF lanes.",,,,,,,,yes,,yes,,yes,,,,,,I-75,29,yes,no
CAT Scale — TA Florence,CAT Scales,7777 Burlington Pike,Florence,KY,41042,,,(859) 371-7166,https://catscale.com,"CAT scale at the TA Florence travel center, I-75 Exit 181 in Florence; host location open 24 hours.",,,,,,,,yes,,,,yes,,,,,,I-75,181,yes,no
"CAT Scale — Pilot Travel Center #353, Georgetown (Triport Rd)",CAT Scales,110 Triport Rd,Georgetown,KY,40324,,,(502) 863-2708,,"CAT scale at Pilot Travel Center #353 at I-75 Exit 129, Georgetown. POI Directory lists ""CAT Scale Georgetown, Pilot Travel Centers, I-75 and Exit 129"" with this phone.",,,,,,,,,,,,yes,,,,,,I-75,129,yes,no
"CAT Scale — Pilot Travel Center #47, Georgetown (Cherry Blossom Way)",CAT Scales,259 Cherry Blossom Way,Georgetown,KY,40324,,,(502) 868-7427,,"CAT scale at the Pilot Travel Center at 259 Cherry Blossom Way, one of two Pilot locations at I-75 Exit 129 in Georgetown. Directory listings show the CAT scale phone 502-868-7427 at this address.",,,,,,,,,,,,yes,,,,,,I-75,129,yes,no
CAT Scale — London Travel Plaza (AMBEST),CAT Scales,15 Dogpatch Trading Center,London,KY,40741,,,(606) 864-6426,,"CAT scale at London Travel Plaza (AMBEST, also known as London Auto Truck Center), an independent truck stop on I-75 at Exit 41 in London. The plaza advertises its CAT scale, fuel lanes and 100+ free parking spots.",,,,,,,,yes,,yes,,yes,,,,,,I-75,41,yes,no
"CAT Scale — Love's Travel Stop #291, Richmond",CAT Scales,3799 Colonel Rd,Richmond,KY,40475,,,(859) 624-0882,https://catscale.com/cat-scale-locator/,"CAT-brand certified truck scale located at Love's Travel Stop #291, I-75 Exit 95 in Richmond. CAT Scale's locator lists a Richmond, KY location at I-75 & Hwy 627, Exit 95, and Love's lists CAT Scales among this store's amenities.",,,,,,,,,,,,yes,,,,,,I-75,95,yes,no
"CAT Scale — Love's Travel Stop #618, Sadieville",CAT Scales,313 Porter Rd,Sadieville,KY,40370,,,(502) 857-4878,,"CAT scale at Love's Travel Stop #618 at I-75 Exit 136 (Porter Road) in Sadieville. Allstays' CAT list shows ""I-75 & Exit 136 at Porter Road, Sadieville KY 40370"" with this phone.",,,,,,,,,,,,yes,,,,,,I-75,136,yes,no
"CAT Scale — Flying J Travel Center #664, Walton",CAT Scales,13019 Walton Verona Rd,Walton,KY,41094,,,(859) 485-4400,https://catscale.com,"CAT scale at Flying J Travel Center #664 at I-75 Exit 171 in Walton. Allstays' CAT list shows a scale at ""I-75 Exit 171, ph 859-485-4400,"" matching this Flying J.",,,,,,,,yes,,,,yes,,,,,,I-75,171,yes,no
"CAT Scale — Mr. Fuel Travel Center, Walton",CAT Scales,118 Richwood Rd,Walton,KY,41094,,,,https://catscale.com,"CAT scale at the Mr. Fuel Travel Center (One9 Fuel Network), I-71/75 Exit 175 in Walton; host location open 24 hours.",,,,,,,,yes,,,,yes,,,,,,I-75,175,yes,no
"CAT Scale — Pilot Travel Center #321, Walton (Richwood)",CAT Scales,11229 Frontage Rd,Walton,KY,41094,,,,https://catscale.com,"CAT scale at Pilot Travel Center #321 at I-71/I-75 Exit 175 (KY 338, Richwood) in Walton. Allstays' CAT list shows a scale at ""I-75 & Hwy 338, Exit 175, ph 859-485-1327,"" matching this Pilot.",,,,,,,,yes,,,,yes,,,,,,I-75,175,yes,no
CAT Scale — TA Walton,CAT Scales,145 Richwood Rd,Walton,KY,41094,,,859-485-4111,,"CAT certified scale at the TA Walton travel center at I-75/I-71 & KY 338, Exit 175. TA's location listing includes ""CAT Scales and Certified Scale"" among its amenities.",,,,,,,,,,,,yes,,,,,,I-75,175,yes,no
"CAT Scale — Pilot Travel Center #437, Williamsburg",CAT Scales,481 W Hwy 92 (KY-92),Williamsburg,KY,40769,,,(606) 549-0162,,CAT certified truck scale at the Pilot Travel Center at I-75 Exit 11 in Williamsburg. Host truck stop is open 24 hours with diesel lanes and showers.,,,,,,,,yes,,yes,,yes,,,,,,I-75,11,yes,no
Econo Lodge Berea,Hotels with Truck Parking,254 Paint Lick Rd,Berea,KY,40403,,,(859) 986-9323,https://www.choicehotels.com/kentucky/berea/econo-lodge-hotels/ky051,Econo Lodge near I-75 exit 76/77 in Berea with 5 truck parking spaces on the east side of the property per hotel-directory listings; pet-friendly with free breakfast. Guest reviews also report ample semi parking.,5,yes,,,yes,,,,,yes,,,yes,,,,,I-75,76,no,no
Motel 6 Berea,Hotels with Truck Parking,1029 Cooper Dr,Berea,KY,40403,,,,https://www.motel6.com/property/motel-berea-kentucky-us-293579/,"Budget motel located off I-75 Exit 77 in Berea offering free self parking plus RV, bus, and truck parking, per Motel 6 and booking-site listings.",,yes,,,yes,,,,,,,,yes,,,,,I-75,77,yes,no
Super 8 by Wyndham Corbin/London KY,Hotels with Truck Parking,171 W Cumberland Gap Pkwy,Corbin,KY,40701,,,(606) 528-8888,https://www.wyndhamhotels.com/super-8/corbin-kentucky/super-8-corbin-london-ky/overview,"Super 8 off I-75 exit 29 (US 25) in Corbin that advertises free parking and states it ""can accommodate large trucks and recreation vehicles in their additional two lots adjacent to the property,"" with ample large-vehicle parking and 24-hour front desk.",5,yes,,,yes,,,,,yes,,,yes,,,,,I-75,29,yes,no
Microtel Inn & Suites by Wyndham Dry Ridge,Hotels with Truck Parking,79 Blackburn Lane,Dry Ridge,KY,41035,,,(859) 824-2000,https://www.wyndhamhotels.com/microtel/dry-ridge-kentucky/microtel-inn-dry-ridge/overview,"Microtel Inn & Suites at I-75 Exit 159 in Dry Ridge with free large-vehicle parking for trucks, buses and RVs, plus free WiFi and continental breakfast.",,yes,,,yes,,,,,,,,yes,,,,,I-75,159,yes,no
Econo Lodge Erlanger - Cincinnati Airport,Hotels with Truck Parking,633 Donaldson Rd,Erlanger,KY,41018,,,(859) 342-5500,https://www.choicehotels.com/kentucky/erlanger/econo-lodge-hotels/ky077,"Econo Lodge near the I-71/I-75/I-275 junction in Erlanger (Cincinnati airport area) whose booking listings advertise RV, bus and truck parking on site; 70 rooms, free continental breakfast, WiFi, pet friendly, 24-hour front desk.",,yes,,,yes,,,,,yes,,,yes,,,,,I-75,,yes,no
Best Western Inn Florence,Hotels with Truck Parking,7821 Commerce Dr,Florence,KY,41042,,,,https://www.bestwestern.com/en_US/book/hotels-in-florence/best-western-inn-florence/propertyCode.18070.html,"Best Western hotel near I-71/I-75 Exit 181 in Florence offering free long-term parking and free RV, bus and truck parking, with complimentary wireless internet.",,yes,,,yes,,,,,,,,yes,,,,,I-75,181,yes,no
Quality Inn & Suites Florence - Cincinnati South,Hotels with Truck Parking,7928 Dream St,Florence,KY,41042,,,,https://www.choicehotels.com/kentucky/florence/quality-inn-hotels/ky203,"Quality Inn just off the I-71/I-75 corridor in Florence; appeared in a hotels-with-truck-parking search result, but its official/booking pages verify only general free parking.",,yes,,,,,,,yes,yes,,,yes,,,,,I-75,,no,no
"Motel 6 Georgetown, KY - Lexington North",Hotels with Truck Parking,401 Cherry Blossom Way,Georgetown,KY,40324,,,(502) 863-1166,https://www.motel6.com/property/motel-georgetown-kentucky-us-293830/,Motel 6 at I-75 exit 129 in Georgetown; a truck-stop directory lists 3 truck parking spots and guest reports say trucks park in the gravel area beside the hotel. Coin laundry and free WiFi.,3,yes,,,yes,,,,yes,yes,,,yes,,,,,I-75,129,no,no
Super 8 by Wyndham Lexington/Hamburg Area (Winchester Rd),Hotels with Truck Parking,2351 Buena Vista Rd,Lexington,KY,40505,,,(859) 299-6241,https://www.wyndhamhotels.com/super-8/lexington-kentucky/super-8-lexington-hamburg-area/overview,Motor inn just off I-75 Exit 110 (Winchester Rd/US-60) in Lexington with free parking for cars and large vehicles; listed in trucking directories under motels with truck parking at I-75 Exit 110.,,yes,,,yes,,,,,,,,yes,,,,,I-75,110,yes,no
Haven Hotel Renfro Valley (formerly Days Inn by Wyndham Renfro Valley),Hotels with Truck Parking,1630 Richmond St,Mount Vernon,KY,40456,,,(606) 256-3937,,"Days Inn off I-75 exit 62 at Renfro Valley/Mount Vernon advertising an extra-large parking area with easy in/out access for tour buses and trucks — ""large buses and trucks park and drive off without backing out."" Free RV, bus and truck parking per hotel/booking pages.",,yes,,,yes,,,,yes,yes,,,yes,,,,,I-75,62,no,no
Days Inn by Wyndham Richmond,Hotels with Truck Parking,2109 Belmont Dr,Richmond,KY,40475,,,,https://www.wyndhamhotels.com/days-inn/richmond-kentucky/days-inn-richmond-ky/overview,"Days Inn near I-75 exit 90 in Richmond whose Wyndham property page advertises ""free parking for your car, bus, truck, or RV."" Approximately 0.3 mi from the exit per hotel directories.",,yes,,,yes,,,,,yes,,,,,,,,I-75,90,yes,no
Super 8 by Wyndham Richmond,Hotels with Truck Parking,107 N Keeneland Dr,Richmond,KY,40475,,,,https://www.wyndhamhotels.com/super-8/richmond-kentucky/super-8-richmond-ky/overview,"Super 8 near I-75 exit 90 in Richmond advertising ""free parking for car, bus, truck, or RV"" on its Wyndham property page, plus free breakfast, WiFi, 24-hour front desk and guest laundry.",,yes,,,yes,,,,yes,yes,,,yes,,,,,I-75,90,yes,no
Super 8 by Wyndham Williamsburg,Hotels with Truck Parking,30 W Hwy 92,Williamsburg,KY,40769,,,(606) 549-3450,,Super 8 off I-75 exit 11 on KY-92 in Williamsburg offering free car/bus/truck/RV parking per hotel booking listings.,,yes,,,yes,,,,,yes,,,,,,,,I-75,11,yes,no
