Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Holladay Shell (Holiday Shell),Tire Repair,13781 Highway 641 N,Holladay,TN,38341,,,(731) 847-2272,https://find.shell.com/us/fuel/10012624-13781-highway-641-n/en_US,"Shell fuel stop and truck service facility at I-40 Exit 126 offering truck tire service, DOT inspections, welding, mechanic/oil-lube work, towing, CB shop, deli, and truck parking.",46,yes,,,,,yes,yes,,yes,yes,,,,,,,I-40,126,yes,no
Speedco at Love's Travel Stop #791,Tire Repair,13820 US-641 N,Holladay,TN,38341,,,(731) 847-3380,https://www.loves.com/locations/tn/holladay/loves-travel-stop-holladay-791,"24/7 Speedco truck lube and tire shop at Love's #791, I-40 Exit 126: commercial truck oil change/PM services, light mechanical, national tire brands and Love's retreads, and emergency roadside assistance dispatch (fixed facility).",,,,,,,,,,yes,yes,,,,,,,I-40,126,yes,no
Love's Truck Care #244,Tire Repair,2050 Highway 70 E,Jackson,TN,38305,,,(731) 422-0901,https://www.loves.com/locations/244,"Love's Truck Care at Love's #244, I-40 Exit 87: commercial truck tire sales and repair, light mechanical service, oil changes, and roadside assistance dispatch (fixed facility at the travel stop).",,,,,,,,,,yes,yes,,,,,,,I-40,87,yes,no
CAT Scale at Love's Travel Stop #244,CAT Scales,2050 Highway 70 E,Jackson,TN,38305,,,(731) 422-0901,https://www.loves.com/locations/244,"Certified CAT scale located at Love's Travel Stop #244, I-40 Exit 87 (US-70), Jackson TN; open 24 hours with the travel stop.",,,,,,,,,,,,yes,,,,,,I-40,87,yes,no
CAT Scale at Love's Travel Stop #791,CAT Scales,13820 Highway 641 N,Holladay,TN,38341,,,(731) 847-3380,https://www.loves.com/locations/tn/holladay/loves-travel-stop-holladay-791,"Certified CAT scale located at Love's Travel Stop #791, I-40 Exit 126 (US-641), Holladay TN; open 24 hours with the travel stop.",,,,,,,,,,,,yes,,,,,,I-40,126,yes,no
Benton County I-40 Eastbound Rest Area (Loretta Lynn / Hank Williams Rest Area),Truck Parking,"4135 I-40 (mile marker 130.5, eastbound)",Holladay,TN,38341,,,(731) 584-4422,https://smartway.tn.gov/traffic/text/region/4/restareas/route/I-40,"TDOT rest area on I-40 eastbound at MM 130.5 (Benton County, between exits 126 and 133) with truck and car parking, restrooms, water, and picnic tables. This facility replaced the older Parkers Crossroads-area rest stop referenced in older guides. HELD: rule requires direct confirmation from an official TN source; tn.gov and smartway.tn.gov returned HTTP 403 to research access, so official content could not be verified.",,yes,,,,,,,,yes,,,,,,,,I-40,MM 130.5 EB,no,no
Benton County I-40 Westbound Rest Area,Truck Parking,"I-40 westbound, mile marker 131.5",Holladay,TN,,,,,https://smartway.tn.gov/traffic/text/region/4/restareas/route/I-40,"TDOT rest area on I-40 westbound at MM 131.5 (Benton County, between exits 126 and 133) with truck parking and restrooms. HELD: official TN source (tn.gov/smartway.tn.gov) returned HTTP 403 to research access and no full civic address confirmed, so it cannot be published under the official-source rule.",,yes,,,,,,,,yes,,,,,,,,I-40,MM 131.5 WB,no,no
Knights Inn Wildersville,Hotels with Truck Parking,21305 State Route 22 N,Wildersville,TN,38388,,,,https://www.knightsinn.com/us/tn/wildersville/knights-inn-wildersville,"40-room motel at I-40 Exit 108 near Parkers Crossroads. Marketing copy cites 'all-size vehicle parking' and guest reviews describe room for big rigs, but no explicit official truck-parking confirmation from the property was found. HELD pending direct confirmation.",,yes,,,yes,,,,yes,yes,,,yes,,,,,I-40,108,no,no
Speedway (Christmasville Rd),Truck Stops,2522 Christmasville Rd,Jackson,TN,,,,,,Speedway fuel station near I-40 Exit 87 with a 24/7 store and 4 truck diesel lanes. HELD: only one source (Allstays) found; truck parking and current brand status unconfirmed.,,,,,,,,yes,,yes,,,,,,,,I-40,87,no,no
"THP Check Station - Poplar Springs (Lexington area, portable scales)",Weigh Stations,,Lexington,TN,,,,,https://www.tn.gov/safety/tnhp/cvemain/cvelocations.html,A portable-scale check station near Poplar Springs/Lexington on I-40 is referenced by trucker directories. HELD: official TN source (tn.gov THP scale complex list) returned HTTP 403 to research access and no civic address is available; cannot be published under the official-source rule. Note: no fixed THP scale complex exists between exits 87 and 133 (nearest fixed I-40 scale is Haywood County at MM 50).,,,,,,,,,,,,,,,,,,I-40,,no,no
