name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Flying J Travel Center #761,truck-stops,Evanston,WY,flying-j-travel-center-761-evanston-wy,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Ft. Bridger,truck-stops,Fort Bridger,WY,ta-ft-bridger-fort-bridger-wy,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Little America Fuel Center,truck-stops,Little America,WY,little-america-fuel-center-little-america-wy,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #888,truck-stops,Green River,WY,love-s-travel-stop-888-green-river-wy,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #764,truck-stops,Rock Springs,WY,flying-j-travel-center-764-rock-springs-wy,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Express Rock Springs,truck-stops,Rock Springs,WY,ta-express-rock-springs-rock-springs-wy,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #310,truck-stops,Wamsutter,WY,love-s-travel-stop-310-wamsutter-wy,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #763,truck-stops,Rawlins,WY,flying-j-travel-center-763-rawlins-wy,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Rawlins,truck-stops,Rawlins,WY,ta-rawlins-rawlins-wy,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale - TA Ft. Bridger,cat-scales,Fort Bridger,WY,cat-scale-ta-ft-bridger-fort-bridger-wy,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale - Rock Springs,cat-scales,Rock Springs,WY,cat-scale-rock-springs-rock-springs-wy,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale - Wamsutter,cat-scales,Wamsutter,WY,cat-scale-wamsutter-wamsutter-wy,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale - Rawlins,cat-scales,Rawlins,WY,cat-scale-rawlins-rawlins-wy,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Boss Truck Shop #53,tire-repair,Rawlins,WY,boss-truck-shop-53-rawlins-wy,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Reliable Truck Repair & Tire Service,tire-repair,Rawlins,WY,reliable-truck-repair-tire-service-rawlins-wy,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
Wyoming Trucks Wash and Lube,truck-washes,Rock Springs,WY,wyoming-trucks-wash-and-lube-rock-springs-wy,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Amenities; Verified date; Approved reviews
Evanston I-80 Port of Entry,weigh-stations,Evanston,WY,evanston-i-80-port-of-entry-evanston-wy,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Verified date; Approved reviews
