name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Town Pump - Deer Lodge,truck-stops,203 N Main St,Deer Lodge,MT,59722,,https://www.townpump.com,Town Pump fuel and convenience store just off I-90 Exit 184 (Exit 187 eastbound) in Deer Lodge.,I-90,184,,yes,yes,,yes,,,,
Town Pump / Pilot #908,truck-stops,1000 Grizzly Trail,Butte,MT,59701,,https://www.townpump.com,"Large 24-hour Pilot-branded Town Pump travel center at the Rocker interchange on the I-90/I-15 concurrency west of Butte, with 12 diesel lanes, 10 showers, CAT scale and multiple fast-food outlets.",I-90,122,yes,yes,yes,yes,yes,,yes,yes,
Flying J Travel Plaza #924 (Town Pump),truck-stops,122000 W Browns Gulch Rd,Butte,MT,59701,,https://locations.pilotflyingj.com/us/mt/butte/122000-browns-gulch-rd,"Flying J-branded Town Pump travel plaza on the I-90/I-15 concurrency at the Rocker/Browns Gulch interchange near Butte, with diesel lanes, showers, DEF and truck parking.",I-90,122,yes,,yes,yes,yes,,,,
Town Pump Exxon - Whitehall,truck-stops,415 N Whitehall St,Whitehall,MT,59759,406-287-5630,https://www.townpump.com,"24-hour Town Pump truck stop at I-90 Exit 249 in Whitehall with a Subway, trucker lounge, showers and limited truck parking.",I-90,249,yes,yes,yes,yes,yes,,,,
Town Pump / Pilot #910 - Three Forks,truck-stops,10800 US-287,Three Forks,MT,59752,406-285-3807,https://www.townpump.com,"Pilot-branded Town Pump travel center at I-90 Exit 274 (US-287) with roughly 90 parking spaces, 9 fuel lanes, 7 showers and a CAT scale.",I-90,274,yes,yes,yes,yes,yes,,yes,yes,
Town Pump / Pilot #1013 - Belgrade,truck-stops,561 Business Hub Dr,Belgrade,MT,59714,406-924-6990,https://www.townpump.com,"24-hour Pilot-branded Town Pump travel center at I-90 Exit 298 in Belgrade with 9 fuel lanes, 5 showers, laundry and a CAT scale.",I-90,298,yes,yes,yes,yes,yes,,yes,yes,
Flying J Travel Plaza - Belgrade,truck-stops,6505 Jackrabbit Ln,Belgrade,MT,59714,,https://broadwaygroup.com/locations/belgrade-truck-stop/,"Broadway-operated Flying J travel plaza at I-90 Exit 298 with about 125 truck parking spaces, 6 diesel lanes, showers, laundry and the Broadway Diner.",I-90,298,yes,yes,yes,yes,yes,,,,
Town Pump Truck Stop - Bozeman,truck-stops,,Bozeman,MT,,,https://www.townpump.com,"Town Pump truck stop serving I-90 traffic in Bozeman, listed in commercial truck-stop directories (exact street address unverified).",I-90,,,yes,yes,,yes,,,,
Town Pump (Conoco) - Livingston,truck-stops,2200 Park St S,Livingston,MT,59047,406-222-5527,https://www.townpump.com,"Conoco-branded Town Pump with 24-hour diesel, deli, showers and overnight parking at I-90 Exit 333 in Livingston.",I-90,333,yes,yes,yes,,yes,,,yes,
Town Pump #922 - Big Timber,truck-stops,510 W 1st Ave,Big Timber,MT,59011,,https://www.townpump.com,"Town Pump truck stop at I-90 Exit 367 in Big Timber with diesel, showers, laundry, restaurant, tire sales/repair and a co-located Super 8 motel.",I-90,367,yes,yes,yes,yes,yes,yes,,yes,
CAT Scale - Town Pump/Pilot #908 (Rocker),cat-scales,1000 Grizzly Trail,Butte,MT,59701,,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Pilot/Town Pump travel center at the Rocker interchange on the I-90/I-15 concurrency near Butte.,I-90,122,,,,,,,yes,,
CAT Scale - Town Pump/Pilot #910 (Three Forks),cat-scales,10800 US-287,Three Forks,MT,59752,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Pilot/Town Pump travel center at I-90 Exit 274 in Three Forks.,I-90,274,,,,,,,yes,,
CAT Scale - Town Pump/Pilot #1013 (Belgrade),cat-scales,561 Business Hub Dr,Belgrade,MT,59714,,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Pilot/Town Pump travel center at I-90 Exit 298 in Belgrade.,I-90,298,,,,,,,yes,,
Butte (Rocker) Port of Entry / Weigh Station,weigh-stations,,Butte,MT,,,https://www.mdt.mt.gov/business/mcs/weigh-stations.aspx,"Montana DOT port-of-entry weigh station just east of Rocker near Butte, covering both I-90 and I-15 on their shared concurrency.",I-90,,,,,,,,,,
Pomp's Tire Service - Butte,tire-repair,904 Utah Ave,Butte,MT,59701,406-723-5495,https://locations.pompstire.com/mt/butte/904-utah-avenue,"Commercial, farm and OTR tire dealer in Butte offering 24-hour roadside tire service for trucks along the I-90/I-15 corridor.",I-90,,,,,,,yes,,,
Pomp's Tire Service - Bozeman,tire-repair,319 W Griffin Dr,Bozeman,MT,59715,406-587-4342,https://locations.pompstire.com/mt/bozeman/319-west-griffin-drive/commercial-farm-otr,"Commercial, farm and OTR tire dealer in Bozeman offering 24-hour roadside truck tire service along the I-90 corridor.",I-90,,,,,,,yes,,,
MCM Truck Repair,roadside-service,531 Business Hub Dr,Belgrade,MT,59714,406-388-7448,https://mcmtruckrepair.com,"Full-service semi truck repair, maintenance, washing and towing shop in Belgrade near I-90 Exit 298, operating since 2001.",I-90,298,,,,,,yes,,,
Carriage House Car Wash (semi/RV bay),truck-washes,,Bozeman,MT,,,https://www.carriagehousemt.com/,"24/7 Bozeman wash with a 14-foot-clearance bay that accommodates semis, RVs and oversized vehicles, offering fleet accounts (exact street address unverified).",I-90,,,,,,,,,,
Super 8 Big Timber (at Town Pump #922),hotels-truck-parking,510 W 1st Ave,Big Timber,MT,59011,,,"Super 8 motel co-located with the Town Pump #922 truck stop at I-90 Exit 367, adjacent to truck parking and the Country Skillet restaurant.",I-90,367,,yes,,,yes,,,yes,
