Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Shed Lot Truck Parking,Truck Parking,,Corbin,KY,,,,,https://shedlottruckparking.com/,"Independent secure truck parking lot in Corbin, KY advertising overnight and long-term commercial vehicle parking in a well-lit, gravel-paved lot minutes off I-75.",,,yes,,yes,,,,,,,,,yes,,,,I-75,,no,no
Truck Parking Club - 250 W Cumberland Gap Pkwy (Corbin),Truck Parking,250 W Cumberland Gap Pkwy,Corbin,KY,40701,,,,https://truckparkingclub.com/truck-parking/kentucky/corbin/250-w-cumberland-gap-pkwy-40701,"Bookable truck parking on Truck Parking Club just off I-75 at exit 29 in Corbin, with 24/7 access and a combination gravel/paved lot. Listing notes truck stops, Cracker Barrel, Walmart Supercenter and numerous restaurants within walking distance.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/kentucky/corbin/250-w-cumberland-gap-pkwy-40701,,,I-75,29,no,no
Truck Parking Club - 830 Byrley Rd (Corbin),Truck Parking,830 Byrley Rd,Corbin,KY,40701,,,,https://truckparkingclub.com/truck-parking/kentucky/corbin/830-byrley-rd-40701,"Truck and trailer parking bookable on Truck Parking Club at 830 Byrley Rd, Corbin (also indexed on Trucker Path); hourly/daily/weekly/monthly reservations in the I-75 Corbin market.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/kentucky/corbin/830-byrley-rd-40701,,,I-75,,no,no
"Truck Parking Club - Shell/Gold Star Lot, 355 Violet Rd (Crittenden)",Truck Parking,355 Violet Rd,Crittenden,KY,41030,,,,https://find.shell.com/us/fuel/10011403-355-violet-rd/en_US,"24-hour Shell station with Gold Star Chili at I-75 Exit 166 (KY-491, Crittenden); Truck Parking Club's sitemap lists ""Truck and Trailer Parking on 355 Violet Rd"" at this address.",,,yes,,,,yes,yes,,,,,,,,,,I-75,166,no,no
"Kentucky Welcome Center / Rest Area (I-71/75, Boone County)",Truck Parking,,Florence,KY,,,,,,"State rest area on I-71/75 near Florence in Boone County (around milepost 176-177, between exits 175 and 180): welcome center on the southbound side and rest area northbound, with separate truck and passenger parking, restrooms, vending and picnic areas.",,yes,,,,,,,,yes,,,,,,,,I-75,,no,no
Truck Parking Club - 8145 Connector Dr (Florence),Truck Parking,8145 Connector Dr,Florence,KY,41042,,,,https://truckparkingclub.com/truck-parking/kentucky/florence/8145-connector-dr-41042,"Bookable truck parking on Truck Parking Club at 8145 Connector Dr, Florence (site shared with CubeSmart Self Storage), with 24/7 access and a paved lot; listing states it is 1.5 miles from I-71 exit 180 in the Florence I-71/I-75 corridor. No dropped trailers allowed.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/kentucky/florence/8145-connector-dr-41042,,,I-75,180,yes,no
Truck Parking Club - 8477 US-42 (Florence),Truck Parking,8477 US-42,Florence,KY,41042,,,,https://truckparkingclub.com/truck-parking/kentucky/florence/8477-us-42-41042,"Truck and trailer parking bookable on Truck Parking Club at 8477 US-42, Florence, in the I-71/I-75 Florence corridor; hourly/daily/weekly/monthly reservations. Also indexed by Trucker Path.",,,yes,yes,,,,,,,,,,,https://truckparkingclub.com/truck-parking/kentucky/florence/8477-us-42-41042,,,I-75,,no,no
Scott County Rest Area Northbound (MM 127),Truck Parking,"I-75 Northbound, Mile Marker 127",Georgetown,KY,40324,,,(502) 558-0692,https://www.kentuckyrestareas.com/ky-i75-kentucky-interstate-75-scott-county-rest-area-northbound-mile-marker-127/,"Kentucky state rest area on I-75 northbound at mile marker 127 in Scott County with separate truck and passenger-vehicle parking, restrooms, vending and picnic areas.",,yes,,,,,,,,yes,,,,,,,,I-75,,no,no
Scott County Rest Area Southbound (MM 127),Truck Parking,"I-75 Southbound, Mile Marker 127",Georgetown,KY,40324,,,(502) 558-0290,https://www.kentuckyrestareas.com/ky-i75-kentucky-interstate-75-scott-county-rest-area-southbound-mile-marker-127/,"Kentucky state rest area on I-75 southbound at mile marker 127 in Scott County; a truck-parking profile lists capacity of 47 truck spots, with restrooms, vending and picnic areas.",47,yes,,,,,,,,yes,,,,,,,,I-75,,no,no
Truck Parking Club - Online Transport (Georgetown),Truck Parking,194 Sims Pike,Georgetown,KY,40324,,,,,"Bookable truck and trailer parking on Truck Parking Club at 194 Sims Pike, Georgetown (site of trucking company Online Transport); hourly, daily, weekly and monthly reservations.",,,yes,yes,,,,,,,,,,,https://truckparkingclub.com/truck-parking/kentucky/georgetown/194-sims-pike-40324,,,I-75,,no,no
Truck Parking Club - Phoenix Transportation Services (Georgetown),Truck Parking,335 E Yusen Dr,Georgetown,KY,40324,,,,,"Truck and trailer parking bookable on Truck Parking Club (also listed on TruxSpot) at 335 E Yusen Dr, Georgetown; Phoenix Transportation Services LLC is the trucking company located at this address. Hourly/daily/weekly/monthly reservations.",,,yes,yes,,,,,,,,,,,https://truckparkingclub.com/truck-parking/kentucky/georgetown/335-e-yusen-dr-40324,,,I-75,,no,no
Truck Parking Club - 1801 Edison Dr (Lexington),Truck Parking,1801 Edison Dr,Lexington,KY,40503,,,,,"Bookable truck/trailer parking lot on Truck Parking Club in central Lexington with 24/7 access and a paved, gated industrial lot; listing notes it is about 2 miles from KY-4 (New Circle Rd) exit 19, in the I-75/I-64 Lexington market. Hourly/daily/weekly/monthly reservations via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/kentucky/lexington/1801-edison-dr-40503,,,I-75,,yes,no
Truck Parking Club - 956 Enterprise Ct (Lexington),Truck Parking,956 Enterprise Ct,Lexington,KY,40510,,,,,"Truck and trailer parking listed on Truck Parking Club at an industrial/flex property on Enterprise Ct in Lexington; hourly, daily, weekly and monthly reservations.",,,yes,yes,,,,,,,,,,,https://truckparkingclub.com/truck-parking/kentucky/lexington/956-enterprise-ct-40510,,,I-75,,no,no
"I-75 Rest Area (Mile 82.5, both directions)",Truck Parking,1014 Barnes Mill Rd,Richmond,KY,,,,,,"Kentucky public rest area on I-75 at mile marker 82.5 (between Berea Exit 77 and Richmond Exit 83), serving both northbound and southbound lanes. Offers parking for cars, trucks, and RVs, restrooms, vending, picnic tables, and a pet area.",,yes,,,,,,,,yes,,,,,,,,I-75,,no,no
