name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
TA Travel Center Troy,truck-stops,Troy,IL,ta-travel-center-troy-troy-il,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Speedco #949 (Love's Truck Care),tire-repair,Troy,IL,speedco-949-love-s-truck-care-troy-il,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #384,truck-stops,Greenville,IL,love-s-travel-stop-384-greenville-il,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Truck Care Greenville,roadside-service,Greenville,IL,love-s-truck-care-greenville-greenville-il,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale at Love's Greenville,cat-scales,Greenville,IL,cat-scale-at-love-s-greenville-greenville-il,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Pilot Travel Center #1219,truck-stops,Vandalia,IL,pilot-travel-center-1219-vandalia-il,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Vandalia,cat-scales,Vandalia,IL,cat-scale-at-pilot-vandalia-vandalia-il,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Maryville Weigh Station (I-55/I-70),weigh-stations,Maryville,IL,maryville-weigh-station-i-55-i-70-maryville-il,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #688,truck-stops,Greenup,IL,love-s-travel-stop-688-greenup-il,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Mach 1 Food Store #10,truck-stops,Casey,IL,mach-1-food-store-10-casey-il,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #1174,truck-stops,Marshall,IL,pilot-travel-center-1174-marshall-il,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Road Ranger Travel Center,truck-stops,Marshall,IL,road-ranger-travel-center-marshall-il,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Marshall Weigh Station (I-70 Westbound),weigh-stations,Marshall,IL,marshall-weigh-station-i-70-westbound-marshall-il,,47,Needs work,needs-geocoding,,import-unpublished,"completeness 47, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
Flying J Travel Center #643,truck-stops,Effingham,IL,flying-j-travel-center-643-effingham-il,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Effingham (TravelCenters of America #035),truck-stops,Effingham,IL,ta-effingham-travelcenters-of-america-035-effingham-il,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop & Speedco #915,tire-repair,Effingham,IL,love-s-travel-stop-speedco-915-effingham-il,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
CAT Scale at Flying J #643,cat-scales,Effingham,IL,cat-scale-at-flying-j-643-effingham-il,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
