name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Love's Travel Stop - Katy #234,truck-stops,,Katy,TX,,,https://www.loves.com/,"24-hour Love's travel center on I-10 in the west Houston/Katy area with diesel lanes, showers, restrooms and a quick-service restaurant.",I-10,737,yes,yes,yes,,yes,,yes,yes,
Flying J Travel Center - Brookshire,truck-stops,204 Waller Ave,Brookshire,TX,,,https://locations.pilotflyingj.com/,"Pilot Flying J travel center at the Brookshire exit west of Houston with truck fueling lanes, showers, restrooms and food.",I-10,732,yes,yes,yes,,yes,,,yes,
Love's Travel Stop - Baytown,truck-stops,,Baytown,TX,77521,,https://www.loves.com/,"24-hour Love's on I-10 in Baytown east of Houston with diesel lanes, showers, restrooms and food.",I-10,789,yes,yes,yes,,yes,,yes,yes,
TA Baytown,truck-stops,6800 Thompson Rd,Baytown,TX,,281-424-7772,https://www.ta-petro.com/,"Full-service TravelCenters of America on I-10 at Thompson Rd with fuel lanes, showers, truck service bays, restaurants and truck parking.",I-10,789,yes,yes,yes,yes,yes,yes,yes,yes,
Bingo Truck Stop - Winnie,truck-stops,,Winnie,TX,,,,"Independent 24-hour truck stop at the Winnie exit with fuel lanes, showers, restrooms and a small amount of truck parking.",I-10,829,yes,yes,yes,,yes,,,,
Love's Travel Stop - Beaumont,truck-stops,,Beaumont,TX,77713,,https://www.loves.com/,"24-hour Love's on I-10 west of Beaumont with diesel lanes, showers, restrooms and quick-service food.",I-10,843,yes,yes,yes,,yes,,yes,yes,
Petro Beaumont,truck-stops,Walden Rd,Beaumont,TX,77705,,https://www.ta-petro.com/,"Large Petro (TravelCenters of America) on I-10 at Walden Rd with extensive truck parking, fuel lanes, showers, laundry, truck service and restaurants.",I-10,848,yes,yes,yes,yes,yes,yes,yes,yes,
Pilot Travel Center - Beaumont Walden Rd,truck-stops,5405 Walden Rd,Beaumont,TX,,,https://locations.pilotflyingj.com/,"Pilot travel center on I-10 at Walden Rd in Beaumont with truck fueling lanes, showers, restrooms and food.",I-10,848,yes,yes,yes,,yes,,,yes,
CAT Scale - TA Baytown,cat-scales,6800 Thompson Rd,Baytown,TX,,,https://catscale.com/,Certified CAT Scale for weighing trucks located at the TA Baytown travel center on I-10.,I-10,789,,,,,,,yes,,
CAT Scale - Petro Beaumont,cat-scales,Walden Rd,Beaumont,TX,77705,,https://catscale.com/,Certified CAT Scale for weighing trucks located at the Petro Beaumont travel center on I-10.,I-10,848,,,,,,,yes,,
TA Truck Service - Baytown,tire-repair,6800 Thompson Rd,Baytown,TX,,281-424-7772,https://www.ta-petro.com/,On-site TA truck service center at the Baytown location offering tire repair and roadside mechanical work for heavy trucks.,I-10,789,,,,,yes,yes,,,
