Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Sunrise Inn Williamstown (formerly Days Inn),Hotels with Truck Parking,211 KY Highway 36 W,Williamstown,KY,41097,,,,,Independent motel right off I-75 in Williamstown (across from the Ark Encounter area) whose booking listings advertise RV/bus/truck parking. Pet friendly.,,yes,,,yes,,,,,yes,,,yes,,,,,I-75,,no,no
Bill Morgan Tire Company,Roadside Service,88 Robert E Cox Rd,Corbin,KY,40701,,,(606) 404-4090,,"Commercial tire dealer and retreader with a Corbin location, offering commercial truck/trailer tires and 24/7 mobile roadside tire and repair service across Central and Eastern Kentucky via a nine-truck mobile fleet.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
T & H Towing & Recovery,Roadside Service,109 Taylor Rd,Corbin,KY,40701,,,(606) 528-9917,https://tandhtowing.com/,"24-hour emergency roadside assistance, towing and wrecker service for all vehicles including 18-wheelers, serving Corbin, Gray and Williamsburg on the southern Kentucky I-75 corridor.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
Cross Diesel Repair,Roadside Service,1065 Owenton Rd,Corinth,KY,41010,,,(502) 427-0507,https://www.crossdiesel.com/,"24/7 mobile roadside diesel and heavy-truck repair based in Corinth, KY, covering a 65-mile radius including Dry Ridge, Georgetown, Sadieville, Lexington and Frankfort — the middle I-75 corridor between Lexington and Northern Kentucky. Truck and trailer repairs, DOT inspections, electrical, hydraulics, AC/reefer, brakes, suspensions.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
TA Truck Service - TA Florence,Roadside Service,7777 Burlington Pike,Florence,KY,41042,,,,https://www.ta-petro.com/location/ky/ta-florence/,"TA Truck Service shop with 6 service bays at the TA Florence travel center, I-75 Exit 181, providing truck and trailer repair, roadside assistance and commercial tires from brands including Bridgestone, Goodyear, Michelin, Yokohama and Continental.",,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,I-75,181,yes,no
Walter's Truck & Trailer Repair,Roadside Service,410 Triport Rd,Georgetown,KY,40324,,,(502) 868-9422,https://www.walterstruck.com/,"Truck and trailer repair shop on Triport Rd in Georgetown, open 24 hours seven days a week, with ASE-certified technicians providing 24/7 roadside repair within a 50-mile radius of the shop.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
Littrell Truck & Tractor,Roadside Service,,Lexington,KY,,,,(859) 381-7642,https://www.littrelltandt.com/,"Heavy-duty truck repair shop with 24/7 mobile truck repair and roadside assistance serving Lexington, Harrodsburg and a 50-mile radius, which covers the I-75 corridor from Berea/Richmond through Georgetown.",,,,,,,,,,,yes,,,,,,,I-75,,no,no
Thorough Truck & Barger Towing (Thoroughtruck Truck Repair and Towing),Roadside Service,8725 N Wilderness Rd,Mount Vernon,KY,40456,,,(606) 256-4099,,Heavy truck repair and towing company in Mount Vernon on US-25/N Wilderness Rd along the I-75 Rockcastle County corridor (exits 59/62 area); NAPA-affiliated truck repair with heavy-duty wrecker and semi towing/recovery.,,,,,,,,,,,yes,,,,,,,I-75,,yes,no
HOB-CO LLC Mobile Truck & Trailer Repair,Roadside Service,,Richmond,KY,,,,(859) 249-0836,,"Mobile truck, trailer and tire repair outfit based in Richmond, KY that explicitly advertises serving I-75 from Mt. Vernon to Georgetown (highlighting exit 77) and I-64 from Mount Sterling to Lexington; roadside breakdowns, on-site repairs, jumpstarts, fuel delivery, PM service, and new/used/recap tires.",,,,,,,,,,,yes,,,,,,,I-75,,no,no
Complete Towing & Repair,Roadside Service,13050 Walton Verona Rd,Walton,KY,41094,,,(859) 356-7268,https://completetowingandrepair.com/,"24-hour light and heavy-duty towing, 24-hour roadside service, semi truck and trailer repair, and mobile computer diagnostics from a full-service repair facility in Walton at I-75 exit 171 corridor (Walton-Verona Rd), serving Walton KY/Cincinnati OH.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
Exit 76 Truck and Tire Service,Tire Repair,451 Logston Ln,Berea,KY,40403,,,(859) 986-1166,,Independent truck and tire service shop in Berea named for and serving the I-75 exit 76 truck stop area; commercial truck tire and repair work.,,,,,,,,,,,yes,,,,,,,I-75,76,yes,no
Boss Truck Shop #40 (at Love's),Tire Repair,218 KY-770,Corbin,KY,40701,,,(606) 523-1219,,"Bosselman Boss Truck Shop at I-75 Exit 29 in Corbin, located at the Love's Travel Stop, offering mobile and in-shop truck/trailer tire repair, oil changes, brakes, diagnostics, and DOT inspections with a 24-hour emergency breakdown call center.",,,,,,,,,,,yes,,,,,,,I-75,29,no,no
"Love's Truck Care / Speedco - Love's Travel Stop #321, Corbin",Tire Repair,222 KY-770,Corbin,KY,40701,,,(606) 526-8099,https://www.loves.com/locations/321,"Love's Travel Stop #321 at I-75 exit 29 in Corbin with on-site Speedco/Love's Truck Care offering commercial tire sales and repair (Hankook, Bridgestone, Michelin, Goodyear, Yokohama, Love's Retreads), light mechanical, oil changes and 24/7 emergency roadside assistance.",,yes,,,yes,yes,yes,yes,,yes,yes,,,,,,,I-75,29,yes,no
Bob Sumerel Tire Company (Pomp's Tire),Tire Repair,1257 Cox Ave,Erlanger,KY,41018,,,(859) 341-2728,https://local.commercial.firestone.com/kentucky/erlanger/1257-cox-avenue/,"Commercial truck tire dealer and Bandag retread shop in Erlanger near the I-71/I-75 corridor south of Cincinnati, offering 24-hour emergency road service, truck/tractor/trailer tire service, in-house and mobile alignments, wheel refinishing, air-up programs and yard checks (Bridgestone, Firestone, Dayton, Bandag).",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
Goodyear Commercial Tire & Service Center,Tire Repair,102 Triport Rd,Georgetown,KY,40324,,,(502) 863-4069,https://www.goodyear.com/en-us/shops/KY/Georgetown/Goodyear-Commercial-Tire-Svc-000160542,"Goodyear Commercial Tire & Service Center on Triport Rd in Georgetown's I-75 industrial corridor, serving commercial trucks with extended hours (Mon-Fri 7am-10pm, Sat 7am-2pm, Sun 7am-11am).",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
Southern Tire Mart at Pilot #297,Tire Repair,102 Triport Cir,Georgetown,KY,40324,,,(502) 863-4069,https://stmtires.com/locations/store-stmp-297/,"Commercial truck tire shop at the Pilot Travel Center complex on Triport Circle, Georgetown (I-75 Exit 129 per directory listing), offering tire sales/service, maintenance, DOT inspections and 24/7 roadside assistance.",,,,,,,,,,,yes,,,,,,,I-75,129,yes,no
Bill Morgan Tire Company,Tire Repair,2245 Frankfort Ct,Lexington,KY,,,,(859) 255-4295,https://billmorgantire.com/lexington,"Commercial truck tire dealer and Kentucky's largest retreading plant, offering truck/farm/OTR/industrial tires and 24/7 service, per the official site, which describes the Lexington facility as central to I-75 and I-64. The company also advertises 55 safe, secure truck-trailer parking spots at the Lexington plant.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
S&S Tire / Best-One Tire Commercial Center,Tire Repair,1316 Cahill Dr,Lexington,KY,40504,,,,https://www.sstire.com/commercial/locations/lexington-ky/,"Commercial truck tire center in Lexington (Bridgestone/Firestone and Michelin commercial dealer) providing fleet tire service, mobile/on-site tire repair and emergency roadside assistance for Central Kentucky, including the I-75/I-64 Lexington corridor. S&S Tire runs 16 company-owned commercial locations across KY, TN, AL and WV.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
Snider Fleet Solutions,Tire Repair,,Lexington,KY,,,,,https://sniderfleet.com/location/lexington-commercial-tires-mechanical-services/,"Snider Fleet Solutions operates a Lexington commercial tire and mechanical service location (per its own locations pages), part of a 70+ location network with 24/7 emergency roadside service (1-877-8SNIDER); Lexington sits on the I-75/I-64 corridor.",,,,,,,,,,,yes,,,,,,,I-75,,no,no
Ziegler Tire,Tire Repair,,Lexington,KY,,,,,https://www.zieglertire.com/commercial-locations/lexington-ky,"Commercial tire dealer serving Lexington with fleet truck tire sales, retreading, preventative maintenance, and 24/7 roadside assistance, per the official Ziegler Tire site.",,,,,,,,,,,yes,,,,,,,I-75,,no,no
"Love's Truck Care - Love's Travel Stop #291, Richmond",Tire Repair,3799 Colonel Rd,Richmond,KY,40475,,,(859) 624-0882,https://www.loves.com/locations/ky/richmond/loves-travel-stop-richmond-291,"Love's Truck Care at Love's Travel Stop #291, I-75 exit 95 in Richmond, open 24 hours with commercial tire service (Bridgestone, Michelin, Goodyear, Yokohama, Love's Retread), oil changes/PM, light mechanical and emergency roadside assistance; travel stop has roughly 70 truck parking spaces, showers and Arby's.",,yes,,,yes,yes,yes,yes,,yes,yes,,,,,,,I-75,95,yes,no
"Love's Truck Care / Speedco - Love's Travel Stop #618, Sadieville",Tire Repair,313 Porter Rd,Sadieville,KY,40370,,,(502) 857-4878,https://www.loves.com/speedco,"2-bay Speedco/Love's Truck Care at Love's Travel Stop #618, I-75 Exit 136, offering truck tire service, oil change/PM, light mechanical and emergency roadside assistance; open 24 hours.",,,,,,,,yes,,,yes,,,,,,,I-75,136,yes,no
T3 Truck Trailer & Tire Service,Tire Repair,11822 Old Lexington Pike,Walton,KY,41094,,,(859) 485-4155,https://www.t3trailer.com/,"Second-generation family-owned, NAPA-certified truck service center near the I-71/75 Richwood exit (Exit 175) in Walton, offering commercial tire sales and service plus truck and trailer repair, with three mobile roadside service trucks and a 14,000 sq ft shop.",,,,,,,,,,,yes,,,,,,,I-75,175,yes,no
TA Truck Service - TA Walton,Tire Repair,145 Richwood Rd,Walton,KY,41094,,,(859) 485-4111,https://www.ta-petro.com/location/ky/ta-walton/,"TA Truck Service shop at the TA Walton travel center, I-75/I-71 exit 175 (KY-338/Richwood Rd), offering commercial tire mounting and nail-hole repair, all-wheel alignment, brakes, electrical, DOT inspections, advanced diagnostics, HVAC, trailer and aftertreatment work; Michelin commercial dealer.",,yes,,,yes,yes,yes,yes,,yes,yes,,,,,,,I-75,175,yes,no
76 Truck Plaza (Truck Parking Club listing),Truck Parking,151 N Dogwood Dr,Berea,KY,40403,,,,,"Truck Parking Club offers bookable truck/trailer parking at 151 N Dogwood Dr, Berea (76 Truck Plaza), adjacent to the 76 Fuel Center truck stop complex at I-75 exit 76.",,,yes,yes,,,,,,,,,,,,,,I-75,76,no,no
