name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Love's Travel Stop #664,truck-stops,Terre Haute,IN,love-s-travel-stop-664-terre-haute-in,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #297,truck-stops,Terre Haute,IN,pilot-travel-center-297-terre-haute-in,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #444,truck-stops,Brazil,IN,pilot-travel-center-444-brazil-in,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Petro Brazil (TA/Petro),truck-stops,Brazil,IN,petro-brazil-ta-petro-brazil-in,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Cloverdale Travel Plaza,truck-stops,Cloverdale,IN,cloverdale-travel-plaza-cloverdale-in,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop,truck-stops,Mooresville,IN,love-s-travel-stop-mooresville-in,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Travel Center Clayton #257,truck-stops,Clayton,IN,ta-travel-center-clayton-257-clayton-in,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Truck Service Clayton,roadside-service,Clayton,IN,ta-truck-service-clayton-clayton-in,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Weigh Station (Eastbound) West Terre Haute,weigh-stations,West Terre Haute,IN,weigh-station-eastbound-west-terre-haute-west-terre-haute-in,,56,Needs work,needs-geocoding,,import-unpublished,"completeness 56, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Verified date; Approved reviews
One9 Fuel Stop / Speedway #3700,truck-stops,Indianapolis,IN,one9-fuel-stop-speedway-3700-indianapolis-in,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Circle K (Post Road),truck-stops,Indianapolis,IN,circle-k-post-road-indianapolis-in,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Reliable Truck & Trailer Repair Shop,tire-repair,Indianapolis,IN,reliable-truck-trailer-repair-shop-indianapolis-in,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
Pilot Travel Center #30,truck-stops,Greenfield,IN,pilot-travel-center-30-greenfield-in,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Pilot Travel Center #30,cat-scales,Greenfield,IN,cat-scale-at-pilot-travel-center-30-greenfield-in,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #601,truck-stops,Knightstown,IN,love-s-travel-stop-601-knightstown-in,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Truck Care #601,tire-repair,Knightstown,IN,love-s-truck-care-601-knightstown-in,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
AMBEST FuelMaster of America,truck-stops,Cambridge City,IN,ambest-fuelmaster-of-america-cambridge-city-in,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #222,truck-stops,Richmond,IN,love-s-travel-stop-222-richmond-in,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's Travel Stop #222,cat-scales,Richmond,IN,cat-scale-at-love-s-travel-stop-222-richmond-in,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Indiana I-70 Weigh Station (Westbound) Richmond,weigh-stations,Richmond,IN,indiana-i-70-weigh-station-westbound-richmond-richmond-in,,53,Needs work,needs-geocoding,,import-unpublished,"completeness 53, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Verified date; Approved reviews
