name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Indian Meadow Service Plaza,truck-stops,West Unity,OH,indian-meadow-service-plaza-west-unity-oh,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Tiffin River Service Plaza,truck-stops,West Unity,OH,tiffin-river-service-plaza-west-unity-oh,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Blue Heron Service Plaza,truck-stops,Genoa,OH,blue-heron-service-plaza-genoa-oh,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Wyandot Service Plaza,truck-stops,Genoa,OH,wyandot-service-plaza-genoa-oh,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Erie Islands Service Plaza,truck-stops,Clyde,OH,erie-islands-service-plaza-clyde-oh,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Commodore Perry Service Plaza,truck-stops,Clyde,OH,commodore-perry-service-plaza-clyde-oh,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Middle Ridge Service Plaza,truck-stops,Amherst,OH,middle-ridge-service-plaza-amherst-oh,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Vermilion Valley Service Plaza,truck-stops,Amherst,OH,vermilion-valley-service-plaza-amherst-oh,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Toledo,truck-stops,Perrysburg,OH,ta-toledo-perrysburg-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Petro Perrysburg,truck-stops,Perrysburg,OH,petro-perrysburg-perrysburg-oh,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #456,truck-stops,Stony Ridge,OH,love-s-travel-stop-456-stony-ridge-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center - Perrysburg,truck-stops,Perrysburg,OH,pilot-travel-center-perrysburg-perrysburg-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center - Perrysburg,truck-stops,Perrysburg,OH,flying-j-travel-center-perrysburg-perrysburg-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale - TA Toledo,cat-scales,Perrysburg,OH,cat-scale-ta-toledo-perrysburg-oh,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale - Petro Perrysburg,cat-scales,Perrysburg,OH,cat-scale-petro-perrysburg-perrysburg-oh,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale - Pilot Perrysburg,cat-scales,Perrysburg,OH,cat-scale-pilot-perrysburg-perrysburg-oh,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale - Flying J Perrysburg,cat-scales,Perrysburg,OH,cat-scale-flying-j-perrysburg-perrysburg-oh,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Blue Beacon Truck Wash of Stony Ridge,truck-washes,Perrysburg,OH,blue-beacon-truck-wash-of-stony-ridge-perrysburg-oh,,72,Good,needs-geocoding,,ready-to-publish,completeness 72 with address,Verified coordinates; Amenities; Verified date; Approved reviews
TA Truck Service - TA Toledo,roadside-service,Perrysburg,OH,ta-truck-service-ta-toledo-perrysburg-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Petro Truck Service - Petro Perrysburg,roadside-service,Perrysburg,OH,petro-truck-service-petro-perrysburg-perrysburg-oh,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Towpath Service Plaza (Eastbound),truck-stops,Broadview Heights,OH,towpath-service-plaza-eastbound-broadview-heights-oh,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Great Lakes Service Plaza (Westbound),truck-stops,Broadview Heights,OH,great-lakes-service-plaza-westbound-broadview-heights-oh,,56,Needs work,needs-geocoding,,import-unpublished,"completeness 56, no address — enrich before publishing",Street address; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Brady's Leap Service Plaza (Eastbound),truck-stops,Mantua,OH,brady-s-leap-service-plaza-eastbound-mantua-oh,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Portage Service Plaza (Westbound),truck-stops,Mantua,OH,portage-service-plaza-westbound-mantua-oh,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #3 (Austintown),truck-stops,Youngstown,OH,pilot-travel-center-3-austintown-youngstown-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Travel Center Youngstown #058,truck-stops,Youngstown,OH,ta-travel-center-youngstown-058-youngstown-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #281 (Girard),truck-stops,Girard,OH,pilot-travel-center-281-girard-girard-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Petro Stopping Center Girard #320,truck-stops,Girard,OH,petro-stopping-center-girard-320-girard-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #370 (Hubbard),truck-stops,Hubbard,OH,love-s-travel-stop-370-hubbard-hubbard-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #697 (Hubbard),truck-stops,Hubbard,OH,flying-j-travel-center-697-hubbard-hubbard-oh,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Truck World,truck-stops,Hubbard,OH,truck-world-hubbard-oh,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #3 - CAT Scale,cat-scales,Youngstown,OH,pilot-travel-center-3-cat-scale-youngstown-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
