name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Petro Stopping Center New Paris #357,truck-stops,New Paris,OH,petro-stopping-center-new-paris-357-new-paris-oh,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Petro New Paris,cat-scales,New Paris,OH,cat-scale-at-petro-new-paris-new-paris-oh,,54,Needs work,needs-geocoding,,import-unpublished,completeness 54 — enrich before publishing,Exit number; Verified coordinates; Phone; Website; Verified date; Approved reviews
Petro New Paris Truck Wash,truck-washes,New Paris,OH,petro-new-paris-truck-wash-new-paris-oh,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Amenities; Verified date; Approved reviews
New Paris Food Mart,truck-stops,New Paris,OH,new-paris-food-mart-new-paris-oh,,47,Needs work,needs-geocoding,,import-unpublished,completeness 47 — enrich before publishing,ZIP; Exit number; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Weigh Station I-70 Eastbound (Ohio Entry),weigh-stations,New Paris,OH,weigh-station-i-70-eastbound-ohio-entry-new-paris-oh,,53,Needs work,needs-geocoding,,import-unpublished,"completeness 53, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Verified date; Approved reviews
Speedway Brookville,truck-stops,Brookville,OH,speedway-brookville-brookville-oh,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Speedway Huber Heights,truck-stops,Huber Heights,OH,speedway-huber-heights-huber-heights-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #605,truck-stops,Springfield,OH,love-s-travel-stop-605-springfield-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's #605 Springfield,cat-scales,Springfield,OH,cat-scale-at-love-s-605-springfield-springfield-oh,,61,Needs work,needs-geocoding,,import-unpublished,completeness 61 — enrich before publishing,Verified coordinates; Phone; Website; Verified date; Approved reviews
TA London #24,truck-stops,London,OH,ta-london-24-london-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #969,truck-stops,West Jefferson,OH,love-s-travel-stop-969-west-jefferson-oh,,65,Good,needs-geocoding,,ready-to-publish,completeness 65 with address,Exit number; Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #213,truck-stops,Columbus,OH,pilot-travel-center-213-columbus-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #892,truck-stops,Etna,OH,love-s-travel-stop-892-etna-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #699,truck-stops,Millersport,OH,flying-j-travel-center-699-millersport-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Hebron #39,truck-stops,Hebron,OH,ta-hebron-39-hebron-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Truck Service - Hebron,roadside-service,Hebron,OH,ta-truck-service-hebron-hebron-oh,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #221,truck-stops,Zanesville,OH,love-s-travel-stop-221-zanesville-oh,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #6,truck-stops,Cambridge,OH,pilot-travel-center-6-cambridge-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Go Mart #57,truck-stops,Lore City,OH,go-mart-57-lore-city-oh,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #563,truck-stops,Belmont,OH,love-s-travel-stop-563-belmont-oh,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Cambridge Westbound Weigh Station,weigh-stations,Cambridge,OH,cambridge-westbound-weigh-station-cambridge-oh,,53,Needs work,needs-geocoding,,import-unpublished,"completeness 53, no address — enrich before publishing",Street address; Exit number; Verified coordinates; Verified date; Approved reviews
Pine Tree Towing & Recovery,roadside-service,Cambridge,OH,pine-tree-towing-recovery-cambridge-oh,,56,Needs work,needs-geocoding,,import-unpublished,"completeness 56, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Verified date; Approved reviews
