name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Love's Travel Stop #492,truck-stops,Pecos,TX,love-s-travel-stop-492-pecos-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #1205,truck-stops,Monahans,TX,pilot-travel-center-1205-monahans-tx,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #339,truck-stops,Odessa,TX,love-s-travel-stop-339-odessa-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #580,truck-stops,Odessa,TX,flying-j-travel-center-580-odessa-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #1209,truck-stops,Midland,TX,pilot-travel-center-1209-midland-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Stripes / Laredo Taco Company - Stanton,truck-stops,Stanton,TX,stripes-laredo-taco-company-stanton-stanton-tx,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Big Spring (TravelCenters of America #230),truck-stops,Big Spring,TX,ta-big-spring-travelcenters-of-america-230-big-spring-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #530,truck-stops,Midland,TX,love-s-travel-stop-530-midland-tx,,52,Needs work,needs-geocoding,,import-unpublished,"completeness 52, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #475,truck-stops,Sweetwater,TX,love-s-travel-stop-475-sweetwater-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Sweetwater Travel Center (CAT Scale),cat-scales,Sweetwater,TX,sweetwater-travel-center-cat-scale-sweetwater-tx,,58,Needs work,needs-geocoding,,import-unpublished,"completeness 58, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Verified date; Approved reviews
Flying J Travel Center #738,truck-stops,Tye,TX,flying-j-travel-center-738-tye-tx,,67,Good,needs-geocoding,,ready-to-publish,completeness 67 with address,ZIP; Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Southern Tire Mart #492 - Tye,tire-repair,Tye,TX,southern-tire-mart-492-tye-tye-tx,,70,Good,needs-geocoding,,ready-to-publish,completeness 70 with address,Exit number; Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #610,truck-stops,Baird,TX,love-s-travel-stop-610-baird-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Red Star Truck Terminal,truck-stops,Eastland,TX,red-star-truck-terminal-eastland-tx,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #270,truck-stops,Ranger,TX,love-s-travel-stop-270-ranger-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #206,truck-stops,Weatherford,TX,pilot-travel-center-206-weatherford-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Petro Stopping Center #302 (TA/Petro Weatherford),truck-stops,Weatherford,TX,petro-stopping-center-302-ta-petro-weatherford-weatherford-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #273,truck-stops,Weatherford,TX,love-s-travel-stop-273-weatherford-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #294,truck-stops,Dallas,TX,love-s-travel-stop-294-dallas-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #433,truck-stops,Dallas,TX,pilot-travel-center-433-dallas-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Dallas South #150,truck-stops,Dallas,TX,ta-dallas-south-150-dallas-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Terrell #233,truck-stops,Terrell,TX,ta-terrell-233-terrell-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #287,truck-stops,Van,TX,love-s-travel-stop-287-van-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #883,truck-stops,Canton,TX,pilot-travel-center-883-canton-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
