name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
TA Barkeyville,truck-stops,5644 State Route 8,Barkeyville,PA,16038,814-786-7988,https://www.ta-petro.com/location/pa/ta-barkeyville/,"Full-service TravelCenters of America at I-80 Exit 29 with a Country Pride restaurant, fuel, showers, laundry, truck service bays and a CAT Scale.",I-80,29,yes,yes,yes,yes,yes,yes,yes,yes,
Kwik Fill Auto/Truck Plaza,truck-stops,5574 State Highway 8,Barkeyville,PA,16038,814-786-7971,https://www.kwikfill.com/truck-stops,"Veteran-owned independent truck plaza at I-80 Exit 29 offering diesel, overnight parking, showers, restaurant, a certified scale and tire repair.",I-80,29,yes,yes,yes,,yes,yes,,,
Emlenton Truck Plaza,truck-stops,,Emlenton,PA,16373,724-867-1511,,"Independent Pilot-branded truck plaza at I-80 Exit 42 with 24-hour diesel and restaurant, roughly 75 truck spaces, showers, laundry and a CAT Scale.",I-80,42,yes,yes,yes,yes,yes,,yes,yes,
Clarion Travel Plaza,truck-stops,79 N. Point Drive,Clarion,PA,16214,,,"Newer travel plaza at I-80 Exit 62 (Trinity Point) reported open with fuel, several fast-food outlets and a small truck stop component.",I-80,62,,yes,yes,,yes,,,,
Flying J Travel Center #707,truck-stops,246 Allegheny Blvd,Brookville,PA,15825,814-849-2992,https://locations.pilotflyingj.com/us/pa/brookville/246-allegheny-blvd,"Pilot Flying J travel center at I-80 Exit 78 with 12 fuel lanes, ~140 truck spaces, 15 showers, Denny's, laundry and a CAT Scale.",I-80,78,yes,yes,yes,yes,yes,,yes,yes,
Love's Travel Stop #829,truck-stops,1373 Route 28,Brookville,PA,15825,814-646-6014,https://www.loves.com/locations/pa/brookville/loves-travel-stop-brookville-829,"Love's Travel Stop opened 2022 at I-80 Exit 81 with 130 truck spaces, 7 showers, Wendy's, laundry, a CAT Scale and a co-located Speedco service bay.",I-80,81,yes,yes,yes,yes,yes,yes,yes,yes,
Pilot Travel Center #336,truck-stops,1742 Rich Hwy,DuBois,PA,15801,814-375-6046,https://locations.pilotflyingj.com/us/pa/dubois/1742-rich-hwy,"Pilot Travel Center at I-80 Exit 97 (US-219) with 7 diesel lanes, ~100 truck spaces, 7 showers, laundry and a CAT Scale.",I-80,97,yes,yes,yes,yes,yes,,yes,yes,
Sheetz Travel Center - Falls Creek,truck-stops,,Falls Creek,PA,15840,814-371-1704,,"Sheetz travel center at I-80 Exit 97 (US-219) offering diesel, truck parking, showers, a driver lounge and food.",I-80,97,yes,yes,yes,,yes,,,yes,
CAT Scale at TA Barkeyville,cat-scales,5644 State Route 8,Barkeyville,PA,16038,814-786-7988,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the TA Barkeyville travel center at I-80 Exit 29.,I-80,29,,,,,,,yes,,
CAT Scale at Emlenton Truck Plaza,cat-scales,,Emlenton,PA,16373,724-867-1511,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Emlenton Truck Plaza at I-80 Exit 42.,I-80,42,,,,,,,yes,,
CAT Scale at Flying J Brookville,cat-scales,246 Allegheny Blvd,Brookville,PA,15825,814-849-2992,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Flying J Travel Center at I-80 Exit 78.,I-80,78,,,,,,,yes,,
CAT Scale at Love's Brookville,cat-scales,1373 Route 28,Brookville,PA,15825,814-646-6014,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Love's Travel Stop #829 at I-80 Exit 81.,I-80,81,,,,,,,yes,,
CAT Scale at Pilot DuBois,cat-scales,1742 Rich Hwy,DuBois,PA,15801,814-375-6046,https://catscale.com/cat-scale-locator/,Certified CAT Scale at the Pilot Travel Center at I-80 Exit 97 (US-219).,I-80,97,,,,,,,yes,,
Hurricane Truck Wash,truck-washes,229 Allegheny Blvd,Brookville,PA,15825,814-849-6899,https://hurricanetruckwash.com/,24-hour self-serve truck and trailer wash located about a quarter-mile south of I-80 Exit 78 on PA-36.,I-80,78,,,,,,,,,
Speedco at Love's #829,tire-repair,1373 Route 28,Brookville,PA,15825,814-646-6014,https://www.loves.com/locations/pa/brookville/loves-travel-stop-brookville-829,"Speedco truck-service bay co-located at Love's Travel Stop #829 (Exit 81) providing tire repair, oil/lube and light truck service.",I-80,81,,,,,,yes,,,
Clarion Weigh Station (Eastbound),weigh-stations,,Clarion,PA,,,,"Permanent PennDOT/PSP fixed-scale weigh station on I-80 eastbound in Clarion County near mile marker 55, with irregular operating hours.",I-80,,,,,,,,,,
Clarion Weigh Station (Westbound),weigh-stations,,Clarion,PA,,,,"Permanent PennDOT/PSP fixed-scale weigh station on I-80 westbound in Clarion County near mile marker 55, with irregular operating hours.",I-80,,,,,,,,,,
I-80 Welcome Center (West Middlesex),parking,,West Middlesex,PA,,,https://www.pa.gov/agencies/penndot/traveling-in-pa/welcome-centers,"PennDOT I-80 eastbound Welcome Center/rest area in Mercer County near the Ohio line, reopened May 2025 after renovation, with restrooms and limited parking.",I-80,,,,,,yes,,,,
I-80 Rest Area (Jefferson County),parking,,Brookville,PA,,,,"PennDOT I-80 rest area in Jefferson County (about a mile east of Exit 86 eastbound, with a westbound counterpart) offering restrooms and parking.",I-80,86,,,,,yes,,,,
