name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Newborn Truck Stop,truck-stops,840 Georgia Highway 100 S,Tallapoosa,GA,30176,770-574-5082,,"Large independent full-service truck stop at I-20 Exit 5 with a repair shop, restaurant, and 24/7 store.",I-20,5,yes,yes,yes,yes,yes,yes,yes,,
Love's Travel Stop #311,truck-stops,523 Atlantic Ave,Waco,GA,30182,770-824-5040,https://www.loves.com/,"Love's travel stop just off I-20 Exit 9 in Waco (near Bremen) with fuel, showers, and tire service bays.",I-20,9,yes,yes,yes,,yes,yes,,,
Pilot Travel Center #417,truck-stops,625 Carrollton St,Temple,GA,30179,770-562-9773,https://locations.pilotflyingj.com/,"Pilot travel center at I-20 Exit 19 in Temple with diesel lanes, showers, and a Subway/Cinnabon.",I-20,19,yes,yes,yes,,yes,,,,
Flying J Travel Center #634,truck-stops,650 Carrollton St,Temple,GA,30179,,https://locations.pilotflyingj.com/,"Flying J travel plaza at I-20 Exit 19 in Temple, open 24 hours with fuel, showers, and truck parking.",I-20,19,yes,yes,yes,,yes,,,,
Pilot Travel Center #4559,truck-stops,95 Liberty Rd,Villa Rica,GA,30180,770-456-9941,https://locations.pilotflyingj.com/,"Pilot travel center at I-20 Exit 26 in Villa Rica with fuel, showers, a CAT scale, and a Subway.",I-20,26,yes,yes,yes,yes,yes,,yes,yes,
RaceTrac - Lithia Springs,truck-stops,1211 Thornton Rd,Lithia Springs,GA,30122,,,"RaceTrac fuel travel store at I-20 Exit 44 with rear diesel lanes and certified scales, but signed for no overnight truck parking.",I-20,44,,yes,yes,,yes,,yes,,
QuikTrip #777 Travel Center,truck-stops,5705 Fulton Industrial Blvd SW,Atlanta,GA,30336,404-344-3440,https://locations.quiktrip.com/,"QuikTrip travel center on Fulton Industrial Blvd at I-20 Exit 49 with a CAT scale, truck wash, diesel, and food.",I-20,49,,yes,yes,,yes,,yes,,yes
Love's Travel Stop #781,truck-stops,1500 Monticello Rd,Madison,GA,30650,706-752-0910,https://www.loves.com/,"Love's travel stop at I-20 Exit 113 in Madison with truck parking, diesel lanes, showers, and Hardee's and Godfather's Pizza on site.",I-20,113,yes,yes,yes,,yes,,,,
Pilot Travel Center #420,truck-stops,1881 Eatonton Rd,Madison,GA,30650,706-343-1455,https://locations.pilotflyingj.com/,"Pilot Travel Center at I-20 Exit 114 in Madison with diesel lanes, showers, a CAT scale, laundry, and a Huddle House restaurant.",I-20,114,yes,yes,yes,yes,yes,,yes,,
TA Travel Center Madison #45,truck-stops,2021 Eatonton Rd,Madison,GA,30650,706-342-4176,https://www.ta-petro.com/,"TravelCenters of America location at I-20 Exit 114 in Madison with truck parking, showers, laundry, service bays, and a Popeyes.",I-20,114,yes,yes,yes,yes,yes,yes,,,
Flying J Travel Center #633,truck-stops,3600 GA-77,Greensboro,GA,30642,706-486-4835,https://locations.pilotflyingj.com/,"Flying J travel center at I-20 Exit 138 near Greensboro/Union Point with many truck parking spaces, showers, and a CAT scale.",I-20,138,yes,yes,yes,,yes,,yes,,
Love's Travel Stop #354,truck-stops,2129 Washington Rd,Thomson,GA,30824,706-843-9833,https://www.loves.com/,"Love's travel stop at I-20 Exit 172 in Thomson with truck parking, diesel lanes, showers, a CAT scale, and Subway and Chester's Fried Chicken.",I-20,172,yes,yes,yes,,yes,,yes,,
Pilot Travel Center #65,truck-stops,4091 Jimmie Dyess Pkwy,Augusta,GA,,706-860-6677,https://locations.pilotflyingj.com/,"Pilot Travel Center at I-20 Exit 194 (Belair Road/Jimmie Dyess Parkway) on the west side of Augusta with truck parking, showers, and scales.",I-20,194,yes,yes,yes,,yes,,,,
Circle K Trux Stop - Augusta,truck-stops,403 S Belair Rd,Augusta,GA,,706-650-9070,,"Independent Circle K truck stop at I-20 Exit 194 in Augusta with truck parking, a store, and fuel.",I-20,194,,yes,yes,,yes,,,,
