name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Love's Travel Stop #492,truck-stops,5202 S Cedar St,Pecos,TX,79772,432-445-1490,https://www.loves.com/,Love's travel stop directly off I-20 at Exit 42 on the west end of the Permian Basin corridor in Pecos.,I-20,42,yes,yes,yes,,yes,,,yes,
Pilot Travel Center #1205,truck-stops,4840 E I-20,Monahans,TX,79756,,https://locations.pilotflyingj.com/,Pilot travel center on I-20 at Exit 86 serving heavy truck traffic through Monahans.,I-20,86,yes,yes,yes,,yes,,,yes,
Love's Travel Stop #339,truck-stops,1901 W I-20,Odessa,TX,79766,432-335-7062,https://www.loves.com/,Love's travel stop on I-20 at Exit 115 in Odessa in the heart of the Permian Basin oilfield corridor.,I-20,115,yes,yes,yes,,yes,,,yes,
Flying J Travel Center #580,truck-stops,5900 E I-20,Odessa,TX,79766,432-366-0812,https://locations.pilotflyingj.com/,Flying J travel center on I-20 at Exit 121 in Odessa with a CAT scale and full truck driver amenities.,I-20,121,yes,yes,yes,yes,yes,,yes,yes,
Pilot Travel Center #1209,truck-stops,2810 Rankin Hwy,Midland,TX,79706,432-687-1658,https://locations.pilotflyingj.com/,Pilot travel center off I-20 at Exit 136 (Rankin Highway) in Midland.,I-20,136,yes,yes,yes,,yes,,,yes,
Stripes / Laredo Taco Company - Stanton,truck-stops,,Stanton,TX,,432-756-2115,,Independent Stripes fuel plaza with truck parking off I-20 at Exit 156 (TX 137) in Stanton.,I-20,156,,yes,yes,,yes,,,yes,
TA Big Spring (TravelCenters of America #230),truck-stops,704 W Interstate 20,Big Spring,TX,79720,432-264-4444,https://www.ta-petro.com/,Full-service TA travel center on I-20 at Exit 177 in Big Spring with truck service bays and a CAT scale.,I-20,177,yes,yes,yes,,yes,yes,yes,yes,
Love's Travel Stop #475,truck-stops,9418 N Interstate 20,Sweetwater,TX,79556,325-235-1240,https://www.loves.com/,"Love's travel center directly off I-20 Exit 242 in Sweetwater serving truckers with fuel, food and showers.",I-20,242,yes,yes,yes,,yes,,,yes,
Sweetwater Travel Center (CAT Scale),cat-scales,,Sweetwater,TX,,,https://catscale.com/,Independent travel center at I-20 and Hopkins Road (Exit 242) that hosts a certified CAT Scale for weighing trucks.,I-20,242,,,yes,,yes,,yes,,
Flying J Travel Center #738,truck-stops,101 N FM 707,Tye,TX,,325-691-9974,https://locations.pilotflyingj.com/,"Pilot Flying J travel center at I-20 Exit 277 in the Tye/Abilene area, open 24 hours with diesel lanes, showers and a CAT Scale.",I-20,277,yes,yes,yes,yes,yes,,yes,yes,
Southern Tire Mart #492 - Tye,tire-repair,6629 I-20 Frontage Rd,Tye,TX,79563,325-690-0144,https://stmtires.com/,"Commercial truck tire dealer on the I-20 frontage road in Tye offering semi-truck tires, retreads and 24-hour road service.",I-20,,,,,,,yes,,,
Love's Travel Stop #610,truck-stops,1333 US Highway 283 N,Baird,TX,79504,325-854-0099,https://www.loves.com/,"Love's travel stop at I-20 Exit 307 in Baird with truck parking, showers, dining and truck service bays.",I-20,307,yes,yes,yes,,yes,yes,,yes,
Red Star Truck Terminal,truck-stops,11619 Interstate 20,Eastland,TX,76448,,,"Independent truck terminal off I-20 Exit 340 near Eastland offering diesel fuel, truck parking and showers.",I-20,340,yes,,yes,,yes,,,,
Love's Travel Stop #270,truck-stops,1600 Loop 254 W,Ranger,TX,76470,254-647-3700,https://www.loves.com/,"Recently renovated Love's travel stop at I-20 Exit 349 in Ranger with truck parking, showers, fuel lanes and a truck service bay.",I-20,349,yes,yes,yes,,yes,yes,,yes,
