name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Fleet Travel Center #320 (Circle K),truck-stops,Pensacola,FL,fleet-travel-center-320-circle-k-pensacola-fl,,60,Needs work,needs-geocoding,,import-unpublished,completeness 60 — enrich before publishing,ZIP; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Fleet Travel Center #319 (Circle K),truck-stops,Pensacola,FL,fleet-travel-center-319-circle-k-pensacola-fl,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #802,truck-stops,Milton,FL,love-s-travel-stop-802-milton-fl,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #561,truck-stops,Mossy Head,FL,love-s-travel-stop-561-mossy-head-fl,,67,Good,needs-geocoding,,ready-to-publish,completeness 67 with address,ZIP; Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CJ's Food Mart,truck-stops,Crestview,FL,cj-s-food-mart-crestview-fl,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Emerald Express (76),truck-stops,DeFuniak Springs,FL,emerald-express-76-defuniak-springs-fl,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
"Murphy Heavy Duty, LLC",roadside-service,DeFuniak Springs,FL,murphy-heavy-duty-llc-defuniak-springs-fl,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Website; Verified date; Approved reviews
Best Western Crossroads Inn - DeFuniak Springs,hotels-truck-parking,DeFuniak Springs,FL,best-western-crossroads-inn-defuniak-springs-defuniak-springs-fl,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #453,truck-stops,Cottondale,FL,love-s-travel-stop-453-cottondale-fl,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Truck Care #453 - Cottondale,tire-repair,Cottondale,FL,love-s-truck-care-453-cottondale-cottondale-fl,,80,Good,needs-geocoding,,ready-to-publish,completeness 80 with address,Verified coordinates; Verified date; Approved reviews
TravelCenters of America (TA) Marianna #178,truck-stops,Marianna,FL,travelcenters-of-america-ta-marianna-178-marianna-fl,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #623,truck-stops,Midway,FL,flying-j-travel-center-623-midway-fl,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #425,truck-stops,Midway,FL,pilot-travel-center-425-midway-fl,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Simbo's Auto/Truck Stop (Citgo),truck-stops,Bonifay,FL,simbo-s-auto-truck-stop-citgo-bonifay-fl,,49,Needs work,needs-geocoding,,import-unpublished,"completeness 49, no address — enrich before publishing",Street address; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale - TA Marianna,cat-scales,Marianna,FL,cat-scale-ta-marianna-marianna-fl,,76,Good,needs-geocoding,,ready-to-publish,completeness 76 with address,Verified coordinates; Verified date; Approved reviews
Love's Travel Stop #379,truck-stops,Lee,FL,love-s-travel-stop-379-lee-fl,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Busy Bee #25 Travel Plaza,truck-stops,Live Oak,FL,busy-bee-25-travel-plaza-live-oak-fl,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Penn Oil - Live Oak,parking,Live Oak,FL,penn-oil-live-oak-live-oak-fl,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #087,truck-stops,Baldwin,FL,pilot-travel-center-087-baldwin-fl,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Baldwin Travel Center,truck-stops,Baldwin,FL,ta-baldwin-travel-center-baldwin-fl,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Jimmies Truck Stop,truck-stops,Madison,FL,jimmies-truck-stop-madison-fl,,60,Needs work,needs-geocoding,,import-unpublished,completeness 60 — enrich before publishing,ZIP; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Johnson & Johnson Truck Stop,truck-stops,Madison,FL,johnson-johnson-truck-stop-madison-fl,,60,Needs work,needs-geocoding,,import-unpublished,completeness 60 — enrich before publishing,ZIP; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Exxon Truck Parking - Macclenny,parking,Macclenny,FL,exxon-truck-parking-macclenny-macclenny-fl,,60,Needs work,needs-geocoding,,import-unpublished,completeness 60 — enrich before publishing,ZIP; Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
S & S Food Store - Lake City,truck-stops,Lake City,FL,s-s-food-store-lake-city-lake-city-fl,,53,Needs work,needs-geocoding,,import-unpublished,completeness 53 — enrich before publishing,ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
