name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Love's Travel Stop #209,truck-stops,Greenwood,LA,love-s-travel-stop-209-greenwood-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center #665,truck-stops,Greenwood,LA,flying-j-travel-center-665-greenwood-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Petro Stopping Center #308 (Petro Shreveport),truck-stops,Shreveport,LA,petro-stopping-center-308-petro-shreveport-shreveport-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #199,truck-stops,Haughton,LA,pilot-travel-center-199-haughton-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Fillmore Express / Wally's Truck Stop,truck-stops,Minden,LA,fillmore-express-wally-s-truck-stop-minden-la,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Express Minden,truck-stops,Minden,LA,ta-express-minden-minden-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Express Grambling (Exxon),truck-stops,Grambling,LA,ta-express-grambling-exxon-grambling-la,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #428,truck-stops,West Monroe,LA,pilot-travel-center-428-west-monroe-la,,60,Needs work,needs-geocoding,,import-unpublished,completeness 60 — enrich before publishing,ZIP; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #806 - Monroe,truck-stops,Monroe,LA,love-s-travel-stop-806-monroe-monroe-la,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center #335,truck-stops,Rayville,LA,pilot-travel-center-335-rayville-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Cenla Express / Jubilee Truck Stop (Delhi),truck-stops,Delhi,LA,cenla-express-jubilee-truck-stop-delhi-delhi-la,,45,Needs work,needs-geocoding,,import-unpublished,"completeness 45, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #237,truck-stops,Tallulah,LA,love-s-travel-stop-237-tallulah-la,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Tallulah (TravelCenters of America),truck-stops,Tallulah,LA,ta-tallulah-travelcenters-of-america-tallulah-la,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Tallulah Truck Stop,truck-stops,Tallulah,LA,tallulah-truck-stop-tallulah-la,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
