Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
"CAT Scale — Speedway #7147, Athens",CAT Scales,2920 Decatur Pike,Athens,TN,37303,,,(423) 746-2460,,CAT Scale at the Speedway #7147 travel center at I-75 Exit 49 in Athens.,10,,,,,,yes,yes,,,,yes,,,,,,I-75,49,yes,no
"CAT Scale — Pilot Travel Center #403 (ONE9 Travel Center), Heiskell",CAT Scales,1915 E Raccoon Valley Rd,Heiskell,TN,37754,,,(865) 938-1439,https://locations.pilotflyingj.com/us/tn/heiskell/1915-e-raccoon-valley-dr,CAT Scale at the Raccoon Valley Road travel center at I-75 Exit 117 between Powell and Clinton.,25,,,,,yes,yes,yes,,,,yes,yes,,,,,I-75,117,yes,no
"CAT Scale — Petro Knoxville #312, Knoxville (Watt Road)",CAT Scales,722 Watt Rd,Knoxville,TN,37934,,,(865) 693-6542,https://www.ta-petro.com/location/tn/petro-knoxville/,CAT Scale at the Petro Stopping Center #312 in the Watt Road cluster at I-40/I-75 Exit 369.,250,,yes,yes,,yes,yes,yes,yes,,yes,yes,,,,,,I-75,369,yes,no
"CAT Scale — Pilot Travel Center (Flying J #722), Knoxville (Watt Road)",CAT Scales,800 Watt Rd,Knoxville,TN,37932,,,(865) 531-7400,https://locations.pilotflyingj.com/us/tn/knoxville/800-watt-rd,CAT Scale at the Pilot Flying J travel center in the Watt Road cluster at I-40/I-75 Exit 369.,,,yes,,,yes,,yes,yes,,,yes,yes,,,,,I-75,369,yes,no
"CAT Scale — TA Knoxville West #269, Knoxville (Watt Road)",CAT Scales,615 Watt Rd,Knoxville,TN,37922,,,(865) 531-7676,https://www.ta-petro.com/location/tn/ta-knoxville-west/,CAT Scale at the TA Knoxville West travel center in the Watt Road truck stop cluster at I-40/I-75 Exit 369.,176,,yes,yes,,yes,yes,yes,,,yes,yes,,,,,,I-75,369,yes,no
"CAT Scale — Love's Travel Stop #861, Loudon",CAT Scales,222 Elizabeth Lee Parkway,Loudon,TN,37774,,,(865) 205-3070,https://www.loves.com/locations/861,"CAT Scale at Love's Travel Stop #861 at I-75 Exit 72 in Loudon, which also hosts a Speedco.",102,,,,,yes,yes,yes,yes,,yes,yes,yes,,,,,I-75,72,yes,no
"CAT Scale — Pilot Travel Center #481, McDonald (Cleveland)",CAT Scales,281 Pleasant Grove Road SW,McDonald,TN,37353,,,(423) 476-3892,https://locations.pilotflyingj.com/us/tn/mcdonald/281-pleasant-grove-road-sw,CAT Scale located at the Pilot Travel Center #481 at I-75 Exit 20 serving the Cleveland/McDonald area.,80,,yes,,,yes,yes,yes,,,,yes,,,,,,I-75,20,yes,no
"CAT Scale — Pilot Travel Center #4598, Niota",CAT Scales,507 Hwy 309,Niota,TN,37826,,,(423) 568-3500,https://locations.pilotflyingj.com/us/tn/niota/507-hwy-309,CAT Scale at the Pilot Travel Center #4598 at I-75 Exit 56 in Niota.,,,,,,yes,yes,yes,,,yes,yes,,,,,,I-75,56,yes,no
"CAT Scale — Pilot Travel Center #1577, Pioneer",CAT Scales,106 Comfort Lane,Pioneer,TN,37847,,,(423) 562-8483,https://locations.pilotflyingj.com/us/tn/pioneer/106-comfort-ln,CAT Scale at the Pilot Travel Center #1577 at I-75 Exit 141 in Pioneer.,84,,yes,yes,,yes,yes,yes,,,,yes,yes,,,,,I-75,141,yes,no
"CAT Scale — TA Caryville #255, Pioneer",CAT Scales,305 Howard Baker Hwy,Pioneer,TN,37847,,,,https://www.ta-petro.com/location/tn/ta-caryville/,"CAT Scale at the TA Caryville full-service travel center at I-75 Exit 141, opened in 2016.",80,,,,,yes,yes,yes,yes,,yes,yes,,,,,,I-75,141,yes,no
Econo Lodge Athens I-75,Hotels with Truck Parking,1827 Holiday Drive,Athens,TN,37303,,,(423) 744-9002,https://www.choicehotels.com/tennessee/athens/econo-lodge-hotels/tn823,Econo Lodge just off I-75 in Athens whose Choice Hotels page lists Truck Parking among its amenities.,,,,,,,,,,,,,yes,,,,,I-75,,yes,no
Super 8 by Wyndham Caryville TN,Hotels with Truck Parking,200 John McGhee Blvd,Caryville,TN,37714,,,,https://www.wyndhamhotels.com/super-8/caryville-tennessee/super-8-caryville-tn/overview,"Budget hotel at I-75 Exit 134 that advertises free parking for cars, buses, trucks, and RVs on its Wyndham property page.",,yes,,,,,,,,,,,,,,,,I-75,134,yes,no
Days Inn by Wyndham Jellico - Tennessee State Line,Hotels with Truck Parking,1417 5th Street,Jellico,TN,37762,,,,https://www.wyndhamhotels.com/days-inn/jellico-tennessee/days-inn-jellico-tennessee-state-line/overview,64-room hotel at I-75 Exit 160 in Jellico; third-party booking listings report a large lot that accommodates semi-trucks.,,yes,,,,,yes,,,,,,yes,,,,,I-75,160,no,no
Super 8 by Wyndham Knoxville North/Powell,Hotels with Truck Parking,323 E. Emory Road,Powell,TN,37849,,,,https://www.wyndhamhotels.com/super-8/powell-tennessee/super-8-knoxville-north-powell/overview,"Budget hotel on Emory Road in Powell, on the I-75 corridor north of Knoxville, that advertises free large-vehicle parking on its Wyndham property page.",,yes,,,,,,,,,,,,,,,,I-75,,yes,no
Quality Inn West Sweetwater,Hotels with Truck Parking,249 Hwy 68,Sweetwater,TN,37874,,,(423) 337-3353,https://www.choicehotels.com/tennessee/sweetwater/quality-inn-hotels/tn125,Quality Inn in Sweetwater on the I-75 corridor whose Choice Hotels page lists Truck Parking among its amenities.,,,,,,,yes,,,,,,yes,,,,,I-75,60,yes,no
GTG Truck & Trailer Repair,Roadside Service,16 W Washington Ave,Athens,TN,37303,,,(423) 595-2265,https://gtgtruck.com/,Full-service truck and trailer repair company in Athens with 24/7 emergency roadside assistance for commercial trucks.,,,,,,,,,,,yes,,,,,,,,,yes,no
East Tennessee Truck & Trailer Repair,Roadside Service,2600 Middlebrook Pike,Knoxville,TN,37921,,,(865) 660-2378,https://truckrepairknoxville.com/,Knoxville-based heavy-duty truck and trailer repair company with mobile technicians available 24/7 for emergency roadside repair and diagnostics.,,,,,,,,,,,yes,,,,,,,,,yes,no
Love's Truck Care - Love's Travel Stop #364,Tire Repair,200 Lower River Rd,Charleston,TN,,,,(423) 780-9171,https://www.loves.com/locations/tn/charleston/loves-travel-stop-charleston-364,"Love's Travel Stop with 3 truck service bays offering tire repair, truck repair, and oil and lube services for commercial trucks.",,,,,,,,yes,,,yes,,,,,,,I-75,33,yes,no
Snider Fleet Solutions - Chattanooga,Tire Repair,1148 E 23rd St,Chattanooga,TN,37408,,,,https://sniderfleet.com/location/chattanooga-commercial-tires-mechanical-services/,"Commercial tire and mechanical service location for trucks and fleets, part of Snider's network along major highways with 24/7 emergency roadside dispatch.",,,,,,,,,,,yes,,,,,,,,,no,no
Best-One Tire of Knoxville,Tire Repair,5407 N Middlebrook Pike,Knoxville,TN,37921,,,(865) 588-5165,https://www.bestoneknox.com/Shop-For-Tires/Commercial-Services,Family-owned Best-One tire dealer and Bridgestone/Firestone commercial dealer offering commercial truck tire sales and service in Knoxville.,,,,,,,,,,,yes,,,,,,,,,no,no
Love's Speedco #932 Knoxville,Tire Repair,1701 Everett Rd,Knoxville,TN,37932,,,(865) 769-2373,https://www.loves.com/locations/932,"Love's-owned Speedco truck lube and tire shop near the Watt Road interchange offering commercial tires (Hankook, Bridgestone, Michelin, Goodyear, Yokohama, Love's Retreads), oil changes, light mechanical work and emergency roadside assistance.",,,,,,,,,,,yes,,,,,,,I-75,369,yes,no
