name,category,city,state,slug_preview,slug_collision,completeness,label,geocoding,duplicate_hits,verdict,reason,missing_fields
Petro Stopping Center - El Paso,truck-stops,El Paso,TX,petro-stopping-center-el-paso-el-paso-tx,,46,Needs work,needs-geocoding,,import-unpublished,"completeness 46, no address — enrich before publishing",Street address; ZIP; Exit number; Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Pilot Travel Center - Van Horn,truck-stops,Van Horn,TX,pilot-travel-center-van-horn-van-horn-tx,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Phone; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Chevron Truck Stop - Van Horn,truck-stops,Van Horn,TX,chevron-truck-stop-van-horn-van-horn-tx,,57,Needs work,needs-geocoding,,import-unpublished,completeness 57 — enrich before publishing,Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Chevron - Kent,truck-stops,Kent,TX,chevron-kent-kent-tx,,45,Needs work,needs-geocoding,,import-unpublished,"completeness 45, no address — enrich before publishing",Street address; ZIP; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flying J Travel Center - Fort Stockton,truck-stops,Fort Stockton,TX,flying-j-travel-center-fort-stockton-fort-stockton-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop - Fort Stockton,truck-stops,Fort Stockton,TX,love-s-travel-stop-fort-stockton-fort-stockton-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Circle Bar Truck Corral - Ozona,truck-stops,Ozona,TX,circle-bar-truck-corral-ozona-ozona-tx,,64,Needs work,needs-geocoding,,import-unpublished,completeness 64 — enrich before publishing,Verified coordinates; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #700,truck-stops,Sonora,TX,love-s-travel-stop-700-sonora-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #464,truck-stops,Comfort,TX,love-s-travel-stop-464-comfort-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
TA Express Junction (formerly Segovia Truck Stop),truck-stops,Junction,TX,ta-express-junction-formerly-segovia-truck-stop-junction-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
CAT Scale at Love's #464 - Comfort,cat-scales,Comfort,TX,cat-scale-at-love-s-464-comfort-comfort-tx,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
CAT Scale at Love's #700 - Sonora,cat-scales,Sonora,TX,cat-scale-at-love-s-700-sonora-sonora-tx,,69,Good,needs-geocoding,,ready-to-publish,completeness 69 with address,Verified coordinates; Phone; Verified date; Approved reviews
Holmes Wrecker Service,roadside-service,Sonora,TX,holmes-wrecker-service-sonora-tx,,60,Needs work,needs-geocoding,,import-unpublished,"completeness 60, no address — enrich before publishing",Street address; Verified coordinates; Website; Verified date; Approved reviews
Love's Travel Stop #463,truck-stops,Seguin,TX,love-s-travel-stop-463-seguin-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Love's Travel Stop #264,truck-stops,Luling,TX,love-s-travel-stop-264-luling-tx,,71,Good,needs-geocoding,,ready-to-publish,completeness 71 with address,Verified coordinates; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
Flatonia Travel Center,truck-stops,Flatonia,TX,flatonia-travel-center-flatonia-tx,,49,Needs work,needs-geocoding,,import-unpublished,"completeness 49, no address — enrich before publishing",Street address; Verified coordinates; Phone; Website; Parking type; Truck-space count; TPC reservation link; Verified date; Approved reviews
