name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Love's Travel Stop #283,truck-stops,1990 E I-30,Rockwall,TX,75087,972-722-3178,https://www.loves.com/,"Full-service Love's travel stop on I-30 in Rockwall with diesel lanes, showers, a Carl's Jr. and a CAT scale.",I-30,70,yes,yes,yes,,yes,,yes,yes,
Pilot Travel Center #367,truck-stops,2226 FM 1903,Caddo Mills,TX,75135,903-527-2150,https://locations.pilotflyingj.com/,"Pilot travel center at the I-30 and FM 1903 exit serving the Royse City/Caddo Mills area with fuel, showers, laundry and a CAT scale.",I-30,87,yes,yes,yes,yes,yes,,yes,yes,
ONE9 Travel Center (Exxon/ONE9 Dealer #1379),truck-stops,3004 I-30,Greenville,TX,75402,430-242-1134,https://locations.pilotflyingj.com/,"ONE9 fuel-network dealer on I-30 in Greenville offering diesel, truck parking, reservable showers and food.",I-30,,yes,yes,yes,,yes,,,,
Quick Track #9,truck-stops,923 E I-30,Royse City,TX,75189,972-636-9999,https://quicktrackinc.com/,"Independent truck plaza at I-30 and FM 35 in Royse City with 24-hour diesel, a deli, truck parking and a CAT scale.",I-30,77B,,yes,yes,,yes,,yes,,
Royse City Tires,tire-repair,124 E Interstate 30,Royse City,TX,75189,972-635-2112,https://www.roysecitytire.com/,Tire shop directly off I-30 in Royse City offering truck tire sales and 24-hour road and field service for semis and trailers.,I-30,77A,,,,,,yes,,,
CAT Scale at Love's #283 - Rockwall,cat-scales,1990 E I-30,Rockwall,TX,75087,972-722-3178,https://catscale.com/,Certified CAT scale located at the Love's travel stop on I-30 in Rockwall.,I-30,70,,,yes,,yes,,yes,,
Love's Travel Stop #738,truck-stops,1201 S Hillcrest Dr,Sulphur Springs,TX,75482,903-438-1801,https://www.loves.com/,"Full-service Love's travel center on I-30 at the Hillcrest Drive exit with fuel lanes, a CAT scale, and truck repair.",I-30,122,yes,yes,yes,yes,yes,yes,yes,,
Pilot Travel Center #157,truck-stops,1200 Hillcrest Dr S,Sulphur Springs,TX,75482,903-885-0020,https://locations.pilotflyingj.com/,"Pilot travel center at I-30 Exit 122 with fuel lanes, showers, a CAT scale, and truck service bays.",I-30,122,yes,yes,yes,,yes,yes,yes,yes,
TA Express Mount Vernon #286,truck-stops,300 SE Access Rd,Mount Vernon,TX,75457,903-537-9200,https://www.ta-petro.com/,"TA Express travel center at I-30 Exit 147 offering diesel lanes, showers, laundry, and multiple quick-serve food options.",I-30,147,yes,yes,yes,yes,yes,,,yes,
Love's Travel Stop #279,truck-stops,,Mount Vernon,TX,75457,903-537-7696,https://www.loves.com/,"Love's travel stop on I-30 at Exit 147 near Mount Vernon with fuel, showers, and a convenience store.",I-30,147,yes,yes,yes,,yes,,,,
Youngs I-30,truck-stops,2320 IH 30 E,Mount Pleasant,TX,,,,"Independent fuel and truck stop along I-30 in Mount Pleasant with a store, deli, and self-serve fueling.",I-30,165,,yes,yes,,yes,,,,
Road Ranger - New Boston,truck-stops,907 N McCoy Blvd,New Boston,TX,75570,,https://www.roadrangerusa.com/,"24-hour Road Ranger travel center at I-30 Exit 201 in New Boston with diesel lanes, showers, and several food outlets.",I-30,201,yes,yes,yes,,yes,,,,
Love's Travel Stop #473,truck-stops,451 Leary Rd,Texarkana,TX,75561,903-838-0856,https://www.loves.com/,"Love's travel stop at I-30 Exit 213 near Texarkana (Leary) with fuel lanes, showers, truck service bays, and on-site McDonald's and Subway.",I-30,213,yes,yes,yes,,yes,yes,,,
