Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
"CAT Scale — Anna Truck Stop, Anna",CAT Scales,14262 SR-119 (OH-119),Anna,OH,45302,,,,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at the Anna Truck Stop at I-75 Exit 99, Anna.",,,,,,,,,,,,yes,,,,,,I-75,99,yes,no
"CAT Scale — Flying J Travel Center #695, Beaverdam",CAT Scales,420 East Main Street,Beaverdam,OH,45808,,,(419) 643-8001,https://locations.pilotflyingj.com/us/oh/beaverdam/420-e-main-st,"Flying J Travel Center #695 at I-75 Exit 135 (Beaverdam) has a CAT Scale, 150 parking spots, 12 fuel lanes and 15 showers.",,,,,yes,yes,yes,yes,yes,yes,,yes,,,,,,I-75,135,yes,no
"CAT Scale — Pilot Travel Center #457, Beaverdam",CAT Scales,427 East Main St,Beaverdam,OH,45808,,,,https://locations.pilotflyingj.com/us/oh/beaver-dam/427-east-main-street,"Pilot Travel Center #457 at I-75 Exit 135 (Beaverdam, I-75 & US-30) has a CAT Scale; one of two travel centers with scales at this exit.",,,,,yes,yes,yes,yes,yes,yes,,yes,,,,,,I-75,135,yes,no
"CAT Scale — Pilot Travel Center #360, Findlay",CAT Scales,11471 State Route 613 W (OH-613),Findlay,OH,45840,,,(419) 299-3381,https://locations.pilotflyingj.com/us/oh/findlay/11471-oh-613,"Pilot Travel Center #360 at I-75 Exit 164 (Van Buren/Findlay) has a CAT Scale, 80 parking spots and 7 fuel lanes.",,,,yes,yes,yes,,yes,yes,yes,,yes,yes,,,,,I-75,164,yes,no
"CAT Scale — Speedway, Findlay",CAT Scales,3730 Speedway Drive,Findlay,OH,45840,,,(419) 425-9542,,"CAT certified truck scale at the Speedway travel center, I-75 Exit 161, Findlay.",,,,,,,,,,,,yes,,,,,,I-75,161,yes,no
"CAT Scale — Pilot Travel Center #9, Franklin",CAT Scales,6830 Franklin-Lebanon Road,Franklin,OH,45005,,,(937) 746-4488,https://locations.pilotflyingj.com/us/oh/franklin/6830-franklin-lebanon-rd,Certified CAT Scale located at the Pilot Travel Center at I-75 Exit 36 in Franklin. Only CAT Scale verified within this segment.,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-75,36,yes,no
"CAT Scale — Pilot Travel Center #231, Monroe",CAT Scales,,Monroe,OH,,,,,,Pilot Travel Center #231 at I-75 Exit 29 (Monroe) is listed with a CAT Scale by truck-stop directories.,,,,,yes,yes,yes,yes,,yes,,yes,,,,,,I-75,29,no,no
"CAT Scale — Love's Travel Stop #356, North Baltimore",CAT Scales,13190 Deshler Rd,North Baltimore,OH,45872,,,(419) 257-2600,,"CAT scale at Love's Travel Stop #356, I-75 Exit 167, North Baltimore.",,,,,,,,,,,,yes,,,,,,I-75,167,yes,no
"CAT Scale — Petro Stopping Center #325, North Baltimore",CAT Scales,12906 Deshler Rd,North Baltimore,OH,45872,,,(419) 257-3744,https://www.ta-petro.com/location/oh/petro-north-baltimore/,"Petro Stopping Center #325 at I-75 Exit 167 (North Baltimore, TA-operated) has a CAT Scale, 250 parking spots, 14 fuel lanes and a full service shop.",,,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,I-75,167,yes,no
"CAT Scale — Flying J Travel Center #700, Perrysburg",CAT Scales,26415 Warns Dr,Perrysburg,OH,,,,(419) 837-2100,https://locations.pilotflyingj.com/us/oh/perrysburg/26415-warns-dr,"Flying J Travel Center #700 near I-75 Exit 193 (US-20/US-23, Perrysburg) is listed with a CAT Scale.",,,,yes,yes,yes,,yes,,yes,,yes,yes,,,,,I-75,193,yes,no
"CAT Scale — Pilot Travel Center #24, Sharonville",CAT Scales,,Sharonville,OH,,,,,,Pilot Travel Center #24 at I-75 Exit 15 (Sharon Rd) in the Sharonville/Cincinnati area is listed with a CAT Scale by truck-stop directories.,,,,,yes,yes,yes,yes,,yes,,yes,,,,,,I-75,15,no,no
"CAT Scale — Love's Travel Stop #747, Sidney",CAT Scales,2241 Fair Rd,Sidney,OH,45365,,,(937) 492-1163,https://www.loves.com/locations/oh/sidney/loves-travel-stop-sidney-747,"Love's Travel Stop #747 at I-75 Exit 90 (Fair Rd, Sidney) has a CAT Scale, 130 parking spaces and 9 diesel lanes.",,,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-75,90,yes,no
"CAT Scale — Pilot Travel Center #15, Toledo",CAT Scales,5820 Hagman Rd,Toledo,OH,43612,,,(419) 729-3985,https://locations.pilotflyingj.com/us/oh/toledo/5820-hagman-rd,"Pilot Travel Center #15 at I-75 Exit 210 (Hagman Rd, Toledo) has a CAT Scale, 10 fuel lanes and 70+ parking spaces.",,,,yes,yes,yes,yes,yes,yes,yes,,yes,yes,,,,,I-75,210,yes,no
"CAT Scale — Flying J Travel Center #97, Vandalia",CAT Scales,175 Northwoods Blvd,Vandalia,OH,45377,,,,https://catscale.com/cat-scale-locator/,"Flying J Travel Center #97 at I-75 Exit 64 (Vandalia, north of Dayton) features a CAT Scale, 6 diesel lanes and 9 showers.",,,,,yes,yes,yes,yes,yes,yes,,yes,,,,,,I-75,64,yes,no
"CAT Scale — TA Wapakoneta #082, Wapakoneta",CAT Scales,1775 Bellefontaine St,Wapakoneta,OH,45895,,,,https://www.ta-petro.com/location/oh/ta-wapakoneta/,"TravelCenters of America #082 at I-75 Exit 111 (I-75 & US-33, Wapakoneta) has a certified CAT Scale, ~145 truck parking spaces and full repair shop.",,,,,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,I-75,111,yes,no
"CAT Scale — Pilot Travel Center #284, West Chester",CAT Scales,,West Chester,OH,,,,,,Pilot Travel Center #284 at I-75 Exit 18 is listed with a CAT Scale by truck-stop directories.,,,,,yes,yes,yes,yes,,yes,,yes,,,,,,I-75,18,no,no
Holiday Inn Express & Suites Findlay North,Hotels with Truck Parking,1920 Express Way,Findlay,OH,45840,,,(567) 271-0330,https://www.ihg.com/holidayinnexpress/hotels/us/en/findlay/fdyfl/hoteldetail,Holiday Inn Express & Suites off I-75 Exit 159 in Findlay. Complimentary semi-truck parking available on all sides of the hotel per IHG.,,yes,,,yes,,,,,,,,yes,,,,,I-75,159,yes,no
Red Roof Inn Findlay,Hotels with Truck Parking,1600 Fox Street,Findlay,OH,45840,,,419-424-0466,,Highway hotel at I-75 Exit 159 in Findlay with free parking and free WiFi; directory listings place it directly at the I-75 interchange. (Truck/semi parking not explicitly confirmed on official page yet — see reason.),,yes,,,,,,,,,,,yes,,,,,I-75,159,no,no
Holiday Inn Express & Suites Monroe (Cincinnati North),Hotels with Truck Parking,120 Senate Drive,Monroe,OH,45050,,,,https://www.ihg.com/holidayinnexpress/hotels/us/en/monroe/cvgmo/hoteldetail,Holiday Inn Express right off I-75 Exit 29 in Monroe with complimentary parking.,,yes,,,,,,,,,,,,,,,,I-75,29,no,no
Super 8 by Wyndham Sidney,Hotels with Truck Parking,2009-B Michigan Street,Sidney,OH,,,,,https://www.wyndhamhotels.com/super-8,Budget hotel at I-75 Exit 92 in Sidney; HotelGuides directory lists the property as offering free truck parking.,,yes,,,,,,,,,,,,,,,,I-75,92,no,no
Motel 6 Toledo,Hotels with Truck Parking,5335 Heatherdowns Blvd,Toledo,OH,43614,,,,https://www.motel6.com/,"Motel 6 in south Toledo (Heatherdowns Blvd, near I-75/I-475) described in a listing as providing ample parking for larger vehicles and catering to truck drivers/oversized transport.",,yes,,,,,,,,,,,,,,,,I-75,,no,no
"Englewood Truck (SW Ohio Towing, Recovery & Mobile Truck Repair)",Roadside Service,,Englewood,OH,,,,888-513-1000,https://www.englewoodtruck.com/,"24-hour mobile truck/heavy-duty tire repair, towing and recovery serving greater Dayton and SW Ohio along I-70, I-71, I-74 and I-75 (Englewood is at I-70/I-75 near Dayton).",,,,,,,,,,,yes,,,,,,,I-75,,no,no
Ed's 24 Hour Service,Roadside Service,,Findlay,OH,,,,,https://stearnscompanies.com/eds/semi-truck-mobile-repair-findlay/,"Longtime Hancock County (50+ yr) 24-hour mobile truck/roadside outfit covering ~50-mi radius of Findlay including I-75; national account for Bridgestone/Michelin/Goodyear with large commercial tire stock for blowouts, plus heavy-duty mobile repair.",,,,,,,,,,,yes,,,,,,,I-75,,no,no
"North Dixie Truck & Trailer, Inc.",Roadside Service,2050 North Dixie Highway,Lima,OH,45801,,,,https://northdixietruck.com/contact-us/,"Truck and trailer repair shop offering 24-hour emergency road service and tire repair, located on N Dixie Highway paralleling I-75 near Lima (Exit 125 area).",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
Alpha Dawg Diesel Truck & Trailer Repair,Roadside Service,1001 Baker Drive,Monroe,OH,45050,,,(513) 539-2200,,"Family-owned full-service repair shop offering 24/7 emergency roadside breakdown assistance within ~150 mi of I-75 Exit 29, Monroe.",,,,,,,,,,,,,,,,,,I-75,29,no,no
