name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
I-95 Attleboro Weigh & Inspection Station,weigh-stations,"I-95, between Exits 2 and 4",Attleboro,MA,02703,,,"MassDOT/Massachusetts State Police fixed truck weigh and inspection station on I-95 just north of the Rhode Island line, with facilities on both the northbound and southbound sides in Attleboro.",I-95,,,,,,,,,,
Americas Best Value Inn Foxboro,hotels-truck-parking,105 Washington St (Route 1),Foxborough,MA,02035,,https://www.sonesta.com/americas-best-value-inn/ma/foxboro/americas-best-value-inn-foxboro,"Budget hotel on Route 1 near Gillette Stadium (I-95 Exit 9) that offers free on-site truck, bus and RV parking.",I-95,9,,,,,,,,yes,
The Peterbilt Store - Boston (The Pete Store),roadside-service,116 Washington St,Plainville,MA,02762,508-316-2799,https://www.thepetestore.com/w/plainville-ma,"Full-service Peterbilt heavy-truck dealership with truck/trailer repair, parts, alignments, DPF cleaning and mobile service, located on Route 1 near the I-95/I-495 interchange. Driver amenities include showers, laundry and Wi-Fi.",I-95,,yes,,,yes,,yes,,yes,
Sullivan Tire & Auto Service - Norwood,tire-repair,175 Everett St,Norwood,MA,02062,781-769-3640,https://www.sullivantire.com/locations/norwood-ma,Sullivan Tire service center near I-95/Route 128 in Norwood; a Bridgestone commercial truck-tire dealer offering tire sales and mechanical repair.,I-95,15,,,,,,yes,,,
Foxboro Towing,roadside-service,,Foxborough,MA,02035,508-546-9102,https://www.foxborotowing.com/,"24/7 towing and roadside recovery operator serving the I-95 corridor including Canton, Sharon, Walpole, Mansfield and North Attleboro.",I-95,9,,,,,,yes,,,
Lexington Service Plaza (Northbound),parking,"I-95/Route 128 Northbound, near Mile Marker 30",Lexington,MA,02421,,https://www.mass.gov/info-details/service-plaza-locations,"MassDOT service plaza on I-95/Route 128 northbound (near Exit 30) with 24-hour Gulf fuel, restrooms and food (McDonald's, Honey Dew, pizza); northbound access only, limited parking.",I-95,30,,yes,yes,,yes,,,,
M & L Boston Fuel & Wash,truck-washes,"60 Olympia Ave, Ste F",Woburn,MA,01801,781-938-8123,https://www.bostontruckfuelandwash.com/,"Full-service truck wash (exterior, undercarriage, reefer/food-grade trailer washouts) with a 24-hour diesel fueling station, at the I-95/128 and I-93 interchange just north of Burlington.",I-95,36,,yes,yes,,,,,,
J&H Auto & Truck Stop (Peabody Truck Stop),truck-stops,129 Newbury Street,Peabody,MA,01960,978-535-9870,https://www.peabodytruckstop.com/,"Independent truck stop on US Route 1 just off the I-95/Route 128 split, with 3 diesel lanes, roughly 30 truck parking spaces, driver showers, a store, service bays with tire care and road service, trailer washout, and an on-site restaurant (Red's Kitchen & Tavern). The only genuine full-service truck stop on this segment.",I-95,44-45,yes,yes,yes,,yes,yes,,yes,
Service Tire Truck Centers (STTC) - Peabody,tire-repair,"2 Summit Industrial Park, Unit 1",Peabody,MA,01960,978-538-9925,https://www.sttc.com/locations/massachusetts/peabody/,"Commercial truck tire center serving medium-duty truck, small OTR, farm and industrial tires, with 24-hour mobile road-service tire assistance for the North Shore I-95/Route 128 corridor.",I-95,44-45,,,,,,yes,,,
Pete's Tire Barns - Woburn,tire-repair,280 Mishawum Road,Woburn,MA,01801,781-721-9070,https://www.petestire.com/massachusetts/petes-tire-barns-inc-in-woburn-ma/,"Regional commercial tire dealer just off I-95/Route 128, carrying commercial truck, trailer, OTR and industrial tires. Weekday hours only (closed weekends).",I-95,36,,,,,,yes,,,
Murray's Towing & Equipment Services,roadside-service,89 Winn Street,Woburn,MA,01801,781-935-1439,https://woburntowing.com/,"24-hour towing and heavy-duty recovery operator on the I-95/Route 128 corridor with two heavy wreckers (30-ton and 50-ton), a rotator, Lowbed and Landoll, plus an on-site repair shop; dispatches across Middlesex County.",I-95,35,,,,,,yes,,,
Four Star Towing & Service,roadside-service,"134 Newbury Street, Rear",Peabody,MA,01960,978-535-9847,https://fourstartowing.com/,"Long-established 24/7 towing and roadside recovery company on US Route 1 at the I-95/Route 128 split, handling light through heavy-duty truck towing; serves Peabody, Danvers and Massachusetts State Police.",I-95,44-45,,,,,,yes,,,
I-95 Weigh & Inspection Station (Rowley),weigh-stations,"I-95 near mile marker 78, Rowley",Rowley,MA,01969,,,"Fixed MassDOT/Massachusetts State Police truck weigh and inspection station on I-95 in Rowley (near the Georgetown/Rowley line), with facilities on both the northbound and southbound sides used for commercial vehicle enforcement.",I-95,,,,,,,,,,
I-95 Newbury Rest Area (Northbound),parking,"I-95 near mile marker 77 (northbound), Newbury",Newbury,MA,01951,,https://www.mass.gov/info-details/service-plaza-locations,Small MassDOT roadside rest area on northbound I-95 at about mile marker 77 with restrooms and limited parking; a matching southbound parking area sits opposite. No fuel or food services.,I-95,,,,,,yes,,,,
Newburyport Park & Ride,parking,159 Storey Avenue (Route 113),Newburyport,MA,01950,877-623-6846,https://www.mass.gov/locations/newburyport-park-and-ride,"Free MassDOT park-and-ride lot at I-95 Exit 57 (Route 113) with about 605 fenced, lit spaces; overnight parking is permitted at your own risk. Primarily a commuter/car lot, not a dedicated truck facility.",I-95,57,,,,,,,,,yes
I-95 Salisbury Massachusetts Welcome Center (Southbound),parking,I-95 Southbound near mile marker 90 (at the NH state line),Salisbury,MA,01952,,https://www.mass.gov/info-details/service-plaza-locations,"MassDOT welcome center / rest area on southbound I-95 just inside Massachusetts at the New Hampshire line, offering restrooms, tourist information and parking. No fuel or truck-service amenities.",I-95,60,,,,,yes,,,,
