name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
TA Savannah (TravelCenters of America #177),truck-stops,4401 US Highway 17,Richmond Hill,GA,31324,,https://www.ta-petro.com/location/ga/ta-savannah/,"Full-service TA travel center at I-95 Exit 87 (US-17) with 24-hour diesel, 222 truck spaces, 9 fuel lanes, 8 showers, 6 service bays, a CAT scale, laundry and Fuddruckers/Popeyes.",I-95,87,yes,yes,yes,yes,yes,yes,yes,yes,
El Cheapo (Richmond Hill),truck-stops,,Richmond Hill,GA,31324,,,"Independent fuel/truck stop on US-17 at I-95 Exit 87 with diesel lanes, about 25 truck spaces, showers, scales, tire repair and a truck wash (exact street number unverified).",I-95,87,yes,,yes,,yes,yes,,,
Love's Travel Stop #338,truck-stops,8436 Ford Ave (GA-144),Richmond Hill,GA,31324,912-756-5394,https://www.loves.com/locations/338,"Love's at I-95 Exit 90 (GA-144) with 24-hour diesel, about 90 truck spaces, 8 diesel lanes, showers, a CAT scale, McDonald's and an RV dump.",I-95,90,yes,yes,yes,,yes,,yes,yes,
Love's Travel Stop #893,truck-stops,2 Sonny Perdue Dr,Garden City,GA,31408,912-645-9651,https://www.loves.com/locations/893,"Newer Love's near I-95 Exit 94 at GA-307/Sonny Perdue Dr in Garden City with 24-hour diesel, about 97 truck spaces, 8 fuel lanes, 6 showers, a CAT scale and Hardee's.",I-95,94,yes,yes,yes,,yes,,yes,yes,
Parker's Kitchen #69,truck-stops,,Pooler,GA,31322,912-450-0069,https://parkerskitchen.com/locations/,"Parker's convenience/fuel location serving trucks near I-95 in Pooler with 24-hour diesel, bulk DEF, a deli/fast food and a reported CAT scale (exact exit/address unverified).",I-95,,,yes,yes,,yes,,yes,,
Pilot Travel Center #71,truck-stops,7001 GA-21,Port Wentworth,GA,31407,912-964-7006,https://locations.pilotflyingj.com/us/ga/port-wentworth/7001-ga-21,"Pilot travel center at I-95 Exit 109 (GA-21) with 24-hour diesel, 112 truck spaces, 8 fuel lanes, 8 showers, 2 service bays, a CAT scale, laundry and an on-site Southern Tire Mart.",I-95,109,yes,yes,yes,yes,yes,yes,yes,yes,
CAT Scale at TA Savannah,cat-scales,4401 US Highway 17,Richmond Hill,GA,31324,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at TA Savannah at I-95 Exit 87.,I-95,87,,,,,,,yes,,
CAT Scale at Love's Richmond Hill (#338),cat-scales,8436 Ford Ave (GA-144),Richmond Hill,GA,31324,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at Love's #338 at I-95 Exit 90.,I-95,90,,,,,,,yes,,
CAT Scale at Love's Garden City (#893),cat-scales,2 Sonny Perdue Dr,Garden City,GA,31408,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at Love's #893 near I-95 Exit 94 (GA-307) in Garden City.,I-95,94,,,,,,,yes,,
CAT Scale at Pilot Port Wentworth (#71),cat-scales,7001 GA-21,Port Wentworth,GA,31407,,https://catscale.com/cat-scale-locator/,Certified CAT Scale co-located at Pilot Travel Center #71 at I-95 Exit 109.,I-95,109,,,,,,,yes,,
Southern Tire Mart - Pooler,tire-repair,1476 US Highway 80 E,Pooler,GA,31322,912-964-6798,https://stmtires.com/locations/store-stm-150/,"Commercial truck tire dealer/service near I-95 Exit 102 (US-80) in Pooler with new/retread OTR tires, truck & trailer service and 24/7 roadside.",I-95,102,,,,,,yes,,,
Southern Tire Mart at Pilot - Port Wentworth,tire-repair,7001 GA-21,Port Wentworth,GA,31407,,https://stmtires.com/locations/store-stmp-357/,Southern Tire Mart commercial tire/DOT-inspection service co-located at the Pilot Travel Center at I-95 Exit 109 in Port Wentworth.,I-95,109,,,,,,yes,,,
Snider Fleet Solutions - Savannah,tire-repair,530 Magazine Ave,Savannah,GA,31415,912-964-1968,https://sniderfleet.com/locations/,"Commercial tire dealer, retreads and mechanical/roadside service in the Garden City/Savannah port area serving the I-95 corridor (several miles east of I-95), with 24/7 emergency road service.",I-95,,,,,,,yes,,,
CMJ Truck Wash,truck-washes,433 Grange Rd,Port Wentworth,GA,31407,912-220-4457,,Semi/tractor-trailer wash near I-95 Exit 109 in Port Wentworth (Grange Rd/port area).,I-95,109,,,,,,,,,
I-95 Weigh Station - Port Wentworth,weigh-stations,,Port Wentworth,GA,31407,,,"Georgia DOT/DPS weigh and inspection station on I-95 near Port Wentworth (about MM 110, just south of the state Welcome Center); a southbound truck scale, generally Mon-Fri, with a companion northbound facility nearby.",I-95,,,,,,,,,,
Georgia Welcome Center (Savannah) - I-95 SB,parking,,Port Wentworth,GA,31407,912-963-2546,https://exploregeorgia.org/georgia-welcome-centers,"GDOT Welcome Center / rest area on southbound I-95 at about mile marker 111 near the SC line in Port Wentworth, with separate truck and car parking, 24-hour restrooms and an info desk.",I-95,,,,,,yes,,,,
Carson Safety Rest Area - I-95 NB,parking,,Port Wentworth,GA,31407,,https://www.dot.ga.gov/GDOT/Pages/restareaswelcomecenters.aspx,"GDOT safety rest area on northbound I-95 near Port Wentworth, open 24/7 year-round, with separate car and truck parking (limited truck spots), restrooms and vending.",I-95,,,,,,yes,,,,
Tim's Towing & Recovery,roadside-service,2141 Gamble Rd,Savannah,GA,31405,,https://timstowingandrecovery.com/,"24/7 heavy-duty towing/recovery (60-ton wreckers, rotator) serving I-95 and the Savannah metro since 1974.",I-95,,,,,,,,,,
