Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
MHC Kenworth - Knoxville,Roadside Service,7425 Crosswood Blvd,Knoxville,TN,37924,,,(865) 637-0880,https://mhc.com/locations/mhc-kenworth-knoxville,"Full-service Kenworth heavy and medium duty truck dealership open 24/7 near I-40 Exit 398 (Strawberry Plains Pike) on Knoxville's east side. PACCAR, Cummins and CAT engine service, transmission, electrical, suspension, DPF cleaning, all-makes parts, body shop, and truck sales and rental.",,,,,,,,,,,yes,,,,,,,I-40,398,yes,no
Newport Truck and Trailer Repair & Heavy Duty Towing,Roadside Service,116 Jasmine Dr,Newport,TN,37821,,,(423) 623-2480,https://newporttruckrepair.com/,"Fixed-location heavy duty truck and trailer repair shop and towing operation in Newport just off I-40. Chassis, engine and transmission repair, electrical diagnostics, tire service and mounting, welding and fabrication; shop hours Mon-Fri 8am-5pm with 24-hour emergency dispatch. Also offers dedicated fleet truck parking on site.",,,,,,,,,,,yes,,,,,,,I-40,,yes,no
Newport Truck and Trailer Repair - Fleet Truck Parking,Truck Parking,116 Jasmine Dr,Newport,TN,37821,,,(423) 623-2480,https://newporttruckrepair.com/,"Approximately 100 dedicated truck parking spots for fleet trucks at the Newport Truck and Trailer Repair yard in Newport near I-40, with overnight parking available and local motels and restaurants nearby. Contact the shop to arrange parking.",100,,yes,yes,yes,,,,,,yes,,,,,,,I-40,,yes,no
Tennessee Welcome Center - Hartford / Cocke County (I-40 Westbound),Truck Parking,3116 Noble Way,Hartford,TN,37753,,,(423) 487-3258,https://www.tn.gov/tdot/engineering-operations-division/welcome-center-rest-areas.html,"State of Tennessee welcome center on I-40 westbound at mile marker 446 in Cocke County, the first stop entering Tennessee from North Carolina. Open 24/7 with separate truck parking, restrooms, vending, picnic and pet areas, and travel information staff. Posted 2-hour parking limit - not for overnight parking.",,yes,,,,,,,,yes,,,,,,,,I-40,,yes,no
"I-40 Cumberland County Rest Area (Eastbound, MM 324.4)",Truck Parking,,Crossville,TN,,,,,https://www.tennesseerestareas.com/tn-i40-cumberland-county-rest-area-eastbound-mm-324-4/,"TDOT rest area on I-40 eastbound at mile marker 324.4 near Crossville with separate truck and car parking, restrooms, vending, picnic and pet areas; 2-hour parking limit. HELD: no civic street address available and official tn.gov/TDOT page could not be reached to verify (site blocked network access); unofficial sources only.",,yes,,,,,,,,yes,,,,,,,,I-40,,no,no
"I-40 Cumberland County Rest Area (Westbound, MM 326.6)",Truck Parking,,Crossville,TN,,,,,https://www.tennesseerestareas.com/,"TDOT rest area on I-40 westbound at mile marker 326.6 near Crossville with separate truck and car parking, restrooms, water, and picnic tables. HELD: no civic street address available and official tn.gov/TDOT source could not be reached to verify (site blocked network access); unofficial sources only.",,yes,,,,,,,,yes,,,,,,,,I-40,,no,no
I-40 Weigh/Inspection Station - Cocke County (near NC line),Weigh Stations,,Hartford,TN,,,,,https://www.tn.gov/safety/tnhp/cvemain/cvelocations.html,"Reported THP commercial vehicle inspection station on I-40 in Cocke County near the North Carolina state line (Hartford/Waterville area). HELD: the official THP Commercial Vehicle Scale Complexes page (tn.gov) could not be reached from this environment to confirm existence, direction, mile marker, or civic address. Only the Knox County I-40/I-75 MM 372 complex could be confirmed from official-source snippets, and that facility is already listed under I-75 coverage. Needs manual verification against tn.gov before publishing.",,,,,,,,,,,,,,,,,,I-40,,no,no
Downtown Hartford Citgo,Truck Stops,3155 Big Creek Rd,Hartford,TN,37753,,,(423) 487-0192,,"Small independent fuel stop at I-40 Exit 447 (Hartford Rd) with 4 fuel lanes, about 5 truck parking spaces, deli, and convenience store; open roughly 6am-9pm. HELD: only one substantive directory source (truckstopsandservices) with dated information; current branding and operating status could not be independently confirmed.",5,yes,,,,,yes,yes,,yes,,,,,,,,I-40,447,no,no
Love's Truck Care #306,Tire Repair,1058 Deep Springs Rd,Dandridge,TN,37725,,,(865) 397-5040,https://www.loves.com/loves-truck-care-and-speedco,"Truck tire and service bays at Love's Travel Stop #306, I-40 Exit 412. HELD: conflicting status - Love's location page still advertises 3 truck service bays and tire repair, but Find Truck Service lists the service and repair operation at this store as closed. Call to confirm before publishing as a standalone tire shop.",,,,,,,,,,,yes,,,,,,,I-40,412,no,no
Days Inn by Wyndham Newport,Hotels with Truck Parking,,Newport,TN,,,,,,"Newport motel near I-40 exits 432/435 that appears on hotel-truck-parking aggregator lists (along with Quality Inn, Motel 6 and Econo Lodge Newport). HELD: only a single aggregator source (hoteltruckparking.com) suggests truck/trailer parking; no explicit confirmation of semi truck parking from the hotel itself or a second independent source, and street address was not verified.",,,,,,,,,,,,,,,,,,I-40,,no,no
