name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Pennsylvania Welcome Center I-95 North (Delaware County),parking,"I-95 North, Mile Marker 1 (1/2 mile north of PA/DE line)",Linwood,PA,19061,610-485-8275,https://www.pa.gov/agencies/penndot/traveling-in-pa/welcome-centers,"PennDOT welcome center on I-95 northbound just north of the Delaware state line, offering restrooms, tourist information, picnic tables and truck parking. Northbound access only.",I-95,1,,,,,yes,,,,
I-95 Linwood Weigh Station (Northbound),weigh-stations,"I-95 Northbound, Mile Marker 1, at the PA Welcome Center",Linwood,PA,19061,,,"Fixed truck weigh/inspection station on I-95 northbound co-located with the Delaware County welcome center, just north of the Delaware state line.",I-95,1,,,,,,,,,
"Joey's Truck, Trailer Repairs & Roadside Service",tire-repair,6640 Essington Ave,Philadelphia,PA,19153,267-303-8653,https://www.joeytruckrepairs.com/,"Commercial truck and trailer repair shop near Philadelphia International Airport handling tire repair and installation, DOT inspections, air/fluid leaks, PM service and 24/7 mobile roadside repair.",I-95,12,,,,,,yes,,,
South Philly Towing,roadside-service,1259 S Patton St,Philadelphia,PA,19146,215-462-3522,https://www.southphillytowing.com/,"24/7 towing and recovery company in South Philadelphia offering heavy-duty tractor-trailer towing and accident recovery across I-95, I-76 and the surrounding corridor.",I-95,17,,,,,,,,,
SCS Towing,roadside-service,,Philadelphia,PA,,484-494-0930,https://scs-tow.com/,"Philadelphia-based 24-hour towing operator providing heavy-duty tow service for vehicles over 26,001 lbs along I-95, I-76, I-476 and other regional highways.",I-95,,,,,,,,,,
Countywide Towing & Hauling,roadside-service,,Philadelphia,PA,,610-880-0022,https://www.countywidetow.com/,"24-hour towing and hauling company serving the Philadelphia tri-state area with heavy-duty tow service for vehicles over 26,001 lbs on I-95, I-76, I-476 and nearby routes.",I-95,,,,,,,,,,
Fleet Clean - Philadelphia,truck-washes,,Philadelphia,PA,,,https://www.fleetcleanusa.com/location/phl/philadelphia,"Mobile fleet and truck washing service covering the Philadelphia region, providing on-site tractor-trailer, box truck and fleet washing.",I-95,,,,,,,,,,
PA Truck Wash LLC,truck-washes,,Philadelphia,PA,,,https://patruckwash.com/,"Mobile truck-washing company serving Philadelphia, NJ and DE with fleet cleaning, trailer washouts and heavy-duty vehicle washing.",I-95,,,,,,,,,,
AAA School of Trucking - Philadelphia Campus,cdl-schools,442 E Girard Ave,Philadelphia,PA,19125,267-324-5957,https://aaaschooloftrucking.com/,"Family-owned CDL training and testing school in the Fishtown/Girard Ave area near I-95 Exit 22, offering Class A, Class B and refresher courses since 1997.",I-95,22,,,,,,,,,
All-State Career School - Essington Trades Campus,cdl-schools,50 W Powhattan Ave,Essington,PA,19029,610-362-1124,https://www.allstatecareer.edu/campuses/pennsylvania/essington.html,"Trade school near the airport offering Class A and Class B CDL training, with a commercial driving range in nearby Chester. Located just off I-95 in Essington.",I-95,9,,,,,,,,,
Penn Jersey Diesel & Trailer (Bensalem Travel Plaza),truck-stops,2950 State Rd,Bensalem,PA,19020,215-757-0574,https://pennjerseydt.com,"The segment's only full-service truck stop, less than a mile from I-95 Exit 37 (Street Rd). Offers 24/7 diesel with DEF (on-road and off-road), a CAT scale, convenience store/deli, showers, laundry, truck wash, tire repair and truck/trailer parking.",I-95,37,yes,yes,yes,yes,yes,yes,yes,yes,yes
CAT Scale at Penn Jersey Diesel Bensalem,cat-scales,2950 State Rd,Bensalem,PA,19020,215-639-2467,https://catscale.com/cat-scale-locator/,CAT Scale #1316 located at the Penn Jersey Diesel & Trailer / Bensalem Travel Plaza fuel island off I-95 Exit 37. Certified truck weigh scale available to the public.,I-95,37,,,,,,,yes,,
Philadelphia I-95 Truck & Trailer Park,parking,2950 State Rd,Bensalem,PA,19020,215-245-1008,https://phillytruckpark.com,"Secure, gated and guarded 24/7 truck/trailer parking lot less than a mile from I-95 Exit 37, with 40+ short-term spaces, security cameras, and an adjacent diesel/DEF fuel island and CAT scale.",I-95,37,,,yes,,,,yes,,yes
McCarthy Tire Service - Philadelphia,tire-repair,9150 State Rd,Philadelphia,PA,19136,267-665-0000,https://mccarthytire.com,"Commercial fleet tire dealer and service center on State Rd in Northeast Philadelphia near I-95, servicing trucks, buses, RVs and trailers with Bridgestone/Firestone commercial tires.",I-95,32,,,,,,yes,,,
