name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Pilot Travel Center (Town Pump #906),truck-stops,602 8th Avenue N,Columbus,MT,59019,406-322-4833,https://locations.pilotflyingj.com/us/mt/columbus/602-8th-avenue-north,"Pilot-branded Town Pump travel plaza at I-90 Exit 408 with 10 diesel lanes, showers, laundry, McDonald's and Subway.",I-90,408,yes,yes,yes,yes,yes,,,yes,
Love's Travel Stop #1043,truck-stops,415 19th Ave W,Laurel,MT,59044,,https://www.loves.com/locations/mt/laurel/loves-travel-stop-laurel-1043,"Love's Travel Plaza opened April 2026 at I-90 Exit 432 with 177 truck parking spaces, nine diesel bays, seven showers, an Arby's and a CAT Scale.",I-90,432,yes,yes,yes,yes,yes,,yes,yes,
TA Laurel (TravelCenters of America #261),truck-stops,11360 S Frontage Rd,Laurel,MT,59044,406-628-4324,https://www.ta-petro.com/location/mt/ta-laurel/,"TravelCenters of America full-service travel center at I-90 Exit 437 with 80 truck parking spaces, showers, laundry, TA Cafe/Iron Skillet and a CAT Scale.",I-90,437,yes,yes,yes,yes,yes,,yes,yes,
Flying J Travel Plaza (Town Pump #923),truck-stops,2775 Old Hardin Rd,Billings,MT,59101,406-256-8826,https://locations.pilotflyingj.com/us/mt/billings/2775-old-hardin-rd,"Flying J-branded Town Pump travel plaza at I-90 Exit 455 in Lockwood with eight fuel lanes, nine showers, laundry, truck parking and a CAT Scale.",I-90,455,yes,,yes,yes,yes,,yes,yes,
Pilot Travel Center (Town Pump #915),truck-stops,2711 N Frontage Rd,Billings,MT,59101,,https://locations.pilotflyingj.com/us/mt/billings/2711-n-frontage-rd,"Pilot-branded Town Pump travel center at I-90 Exit 455 in Billings with diesel lanes, showers, laundry, drivers lounge and a CAT Scale.",I-90,455,yes,,yes,yes,yes,,yes,yes,
Love's Travel Stop #679,truck-stops,1270 N State Hwy 47,Hardin,MT,59034,406-665-9029,https://www.loves.com/locations/mt/hardin/loves-travel-stop-hardin-679,"24-hour Love's Travel Stop at I-90 Exit 495 with six diesel islands, roughly 70 truck parking spaces, showers and a Hardee's restaurant.",I-90,495,yes,yes,yes,,yes,,,yes,
CAT Scale at Love's Travel Stop #1043,cat-scales,415 19th Ave W,Laurel,MT,59044,,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Love's Travel Plaza at I-90 Exit 432.,I-90,432,,,,,,,yes,,
CAT Scale at TA Laurel,cat-scales,11360 S Frontage Rd,Laurel,MT,59044,406-628-4324,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the TravelCenters of America travel center at I-90 Exit 437.,I-90,437,,,,,,,yes,,
CAT Scale at Flying J Billings,cat-scales,2775 Old Hardin Rd,Billings,MT,59101,406-256-8826,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Flying J travel plaza at I-90 Exit 455 in Billings.,I-90,455,,,,,,,yes,,
CAT Scale at Pilot Billings,cat-scales,2711 N Frontage Rd,Billings,MT,59101,,https://catscale.com/cat-scale-locator/,Certified CAT Scale located at the Pilot travel center at I-90 Exit 455 in Billings.,I-90,455,,,,,,,yes,,
Hardin Rest Area Motor Carrier Services Weigh Station,weigh-stations,,Hardin,MT,,,https://www.mdt.mt.gov/pubinvolve/hardinrestarea/,MDT Motor Carrier Services 'Type A' weigh station added to the westbound Hardin rest area (mile marker 476) as part of the 2024-2025 rest area reconstruction.,I-90,,,,,,,,,,
Greycliff Rest Area,parking,,Greycliff,MT,59033,,https://www.mdt.mt.gov/travinfo/restarea.aspx,"State rest area at I-90 mile marker 380 with truck and RV parking, restrooms and pet areas; slated for MDT's real-time truck parking availability system.",I-90,,,,,,yes,,,,
Columbus Rest Area,parking,,Columbus,MT,59019,,https://www.mdt.mt.gov/travinfo/restarea.aspx,State rest area at I-90 mile marker 418 with roughly 50 overnight truck/RV parking spaces; equipped with MDT's real-time truck parking availability system.,I-90,,,,,,yes,,,,
Hardin Rest Area,parking,,Hardin,MT,59034,,https://www.mdt.mt.gov/pubinvolve/hardinrestarea/,Rebuilt state rest area (reopened 2025) at I-90 mile marker 476 between Billings and Hardin with expanded truck parking and ADA upgrades.,I-90,,,,,,yes,,,,
Fly In Lube & Wash,truck-washes,705 Johnson Ln,Billings,MT,59101,406-252-8334,https://flyinlubeandwash.com/,"Locally owned truck and RV wash and lube in Lockwood off I-90 Exit 456 that services semi-trucks, RVs and trailers.",I-90,456,,,,,,,,,
Hoogies Industrial Cleaning,truck-washes,,Billings,MT,,,,Trailer washout and industrial cleaning service near I-90 Exit 450 offering tanker/hazmat washouts by appointment.,I-90,450,,,,,,,,,
Pomp's Tire Service - Billings,tire-repair,2539 Old Hardin Rd,Billings,MT,59101,406-969-4530,https://locations.pompstire.com/mt/billings/2539-old-hardin-road,Commercial/OTR truck tire dealer near I-90 Exit 455 in Lockwood offering 24-hour commercial road service.,I-90,455,,,,,,yes,,,
Hanser's Towing & Semi Truck Heavy Wrecker,roadside-service,430 S Billings Blvd,Billings,MT,59101,406-869-2390,https://hansers.com/towing/,"24/7 heavy-duty towing and recovery company serving the Billings-area I-90 corridor including Hardin, Columbus and Big Timber.",I-90,,,,,,,yes,,,
