Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Love's Truck Care #314,Roadside Service,6137 Epps Mill Rd,Christiana,TN,37037,,,615-904-7303,https://www.loves.com/locations/tn/christiana/loves-travel-stop-christiana-314,"Love's Truck Care service center (3 bays) co-located at Love's #314, Exit 89 — tire repair, truck repairs, oil/lube. Open ~6am-11pm.",,,,,,,,,,,yes,,,,,,,I-24,89,yes,no
Love's Travel Stop #764,Truck Stops,1165 AEDC Rd,Hillsboro,TN,37342,,,931-253-6001,https://www.loves.com/locations/tn/hillsboro/loves-travel-stop-hillsboro-764,"24-hour Love's Travel Stop at I-24 Exit 117 (Hillsboro, near Manchester) with 85 truck spaces, 7 showers, laundry, fast food, WiFi, tire/truck care and CAT Scale.",85,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-24,117,yes,no
CAT Scale at Love's Travel Stop #764,CAT Scales,1165 AEDC Rd,Hillsboro,TN,37342,,,931-253-6001,https://catscale.com/cat-scale-locator/,"Certified CAT Scale co-located at Love's Travel Stop #764, I-24 Exit 117.",,,,,,,,,,,,yes,,,,,,I-24,117,yes,no
Speedco at Love's Travel Stop #764,Roadside Service,1165 AEDC Rd,Hillsboro,TN,37342,,,800-655-6837,https://www.loves.com/locations/tn/hillsboro/loves-travel-stop-hillsboro-764,"Speedco/Love's Truck Care service center co-located at Love's #764, Exit 117 — oil/lube, tire repair and truck repairs.",,,,,,,,,,,yes,,,,,,,I-24,117,yes,no
"Speedway (Almaville Rd, Exit 70)",Truck Stops,8281 Tridon Dr,Smyrna,TN,37167,,,,,"Speedway fuel/travel stop at I-24 Exit 70 (Almaville Rd) with 24-hour diesel, restaurant/fast food, WiFi and limited (~6) truck spaces.",6,yes,,,,,yes,yes,,yes,,,yes,,,,,I-24,70,yes,no
"Circle K #3701 (Almaville Rd, Exit 70)",Truck Stops,1880 Almaville Rd,Smyrna,TN,37167,,,615-223-1236,,"Circle K fuel stop at I-24 Exit 70 with 24-hour diesel, bulk DEF, deli and 2 fuel lanes; small-format, limited truck maneuvering.",,,,,,,yes,yes,,yes,,,,,,,,I-24,70,yes,no
THP/TDOT I-24 Commercial Vehicle Scales (Coffee County / Manchester),Weigh Stations,,Manchester,TN,,,,,,,,,,,,,,,,,,,,,,,,I-24,,no,no
K&K Top Stop Market and Truck Stop,Truck Stops,,Manchester,TN,,,,,,,,,,,,,,,,,,,,,,,,I-24,,no,no
Hullets Shell,Truck Stops,,Manchester,TN,,,,,,,,,,,,,,,,,,,,,,,,I-24,,no,no
Pilot Travel Center #52,Truck Stops,535 Waldron Rd,La Vergne,TN,37086,,,615-793-9856,https://locations.pilotflyingj.com/us/tn/la-vergne/535-waldron-rd,"24-hour Pilot travel center at I-24 Exit 64 (Waldron Rd). Diesel lanes, DEF lanes, showers, Subway, CAT Scale, ATM, game room, public and prime (reserved) truck parking.",,yes,,yes,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-24,64,yes,no
CAT Scale (Pilot Travel Center #52),CAT Scales,535 Waldron Rd,La Vergne,TN,37086,,,615-793-9856,https://catscale.com/cat-scale-locator/,"CAT Scale certified truck scale co-located at Pilot Travel Center #52, I-24 Exit 64 (Waldron Rd).",,,,,,,,,,,,yes,,,,,,I-24,64,yes,no
TA Antioch #117,Truck Stops,13011 Old Hickory Blvd,Antioch,TN,37013,,,615-641-6731,https://www.ta-petro.com/location/tn/ta-antioch/,"Full-service TravelCenters of America at I-24 Exit 62 (TN-171/Old Hickory Blvd). BP diesel, 7 fuel lanes, 10 showers, laundry, Burger King and Popeyes, driver's lounge, CAT Scale, TA Truck Service, 122 truck parking spaces (reserved and paid).",122,,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-24,62,yes,no
CAT Scale (TA Antioch #117),CAT Scales,13011 Old Hickory Blvd,Antioch,TN,37013,,,615-641-6731,https://catscale.com/cat-scale-locator/,"CAT Scale certified truck scale co-located at TA Antioch #117, I-24 Exit 62 (TN-171/Old Hickory Blvd).",,,,,,,,,,,,yes,,,,,,I-24,62,yes,no
TA Truck Service (Antioch),Roadside Service,13011 Old Hickory Blvd,Antioch,TN,37013,,,615-641-6731,https://www.ta-petro.com/location/tn/ta-antioch/,"TA Truck Service maintenance and repair shop (2 service bays) co-located at TA Antioch #117, I-24 Exit 62. Truck maintenance, repairs and roadside service.",,,,,,,,,,,yes,,,,,,,I-24,62,yes,no
Blue Beacon Truck Wash of Nashville,Truck Washes,611 Muci Dr,Antioch,TN,37013,,,615-501-0593,https://bluebeacon.com/locations/categories/antioch,"Blue Beacon Truck Wash near I-24 Exit 62 (Old Hickory Blvd), serving the Nashville/Antioch area. Truck and trailer washing.",,,,,,,,,,,,,,,,,,I-24,62,yes,no
"Thornton's (Antioch, Exit 62)",Truck Stops,13010 Old Hickory Blvd,Antioch,TN,37013,,,615-641-2322,,"24-hour Thornton's fuel/travel stop at I-24 Exit 62 (Old Hickory Blvd), across from TA Antioch. 24-hour diesel, 7 fuel lanes, bulk DEF, convenience store, deli, fast food, ATM. Overnight truck parking not confirmed as legal.",50,,,,,,yes,yes,,yes,,,,,,,,I-24,62,yes,no
"CAT Scale (Thornton's, Exit 62)",CAT Scales,,Antioch,TN,,,,,,,,,,,,,,,,,,,,,,,,I-24,,no,no
Thornton's Tire/Minor Repair (Exit 62),Tire Repair,,Antioch,TN,,,,,,,,,,,,,,,,,,,,,,,,I-24,,no,no
