Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
"TA Truck Service - Petro #325, North Baltimore",Roadside Service,12906 Deshler Rd,North Baltimore,OH,,,,,https://www.ta-petro.com/location/oh/petro-north-baltimore/,Petro/TravelCenters of America travel center at I-75 Exit 167 in North Baltimore with a TA Truck Service shop (professional technicians) and 250 truck parking spaces.,250,,,,yes,yes,yes,yes,,yes,yes,,,,,,,I-75,167,yes,no
JAM Best-One Fleet Service,Roadside Service,6202 Fairfield Dr,Northwood,OH,43619,,,567-218-0529,https://www.bestonetire.com/store/jam,"24-hour mobile truck, trailer, reefer and tire repair plus a 17,000 sq-ft full-service shop in Northwood (Toledo metro, near I-75/I-280); service area includes Toledo, Bowling Green, Perrysburg and nearby SE-MI.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
Wayne Truck & Trailer (Sidney),Roadside Service,2151 S Vandemark Rd,Sidney,OH,45365,,,,https://waynetruck.com/locations/sidney,"Full-service heavy-duty truck and trailer repair facility at I-75 Exit 90, Sidney, offering 24-hour emergency road service, towing/recovery, DOT inspections, tire service and mechanical repairs.",,,,,,,,,,,yes,,,,,,,I-75,90,yes,no
"TA Truck Service - TA Wapakoneta #082, Wapakoneta",Roadside Service,1775 Bellefontaine St,Wapakoneta,OH,45895,,,,https://www.ta-petro.com/location/oh/ta-wapakoneta/,"TravelCenters of America travel center at I-75 & US-33 Exit 111 in Wapakoneta with an on-site TA Truck Service repair shop, 145 truck parking spaces, fuel, showers, food and laundry.",145,,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,I-75,111,yes,no
"Speedco - Love's Travel Stop #905, Beaverdam",Tire Repair,416 Village Avenue,Beaverdam,OH,45808,,,419-643-8482,https://www.loves.com/locations/oh/beaverdam/loves-speedco-beaverdam-905,Speedco truck lube and tire service co-located with Love's #905 at I-75 Exit 135; listed as a Michelin commercial tire dealer offering tire service and preventive maintenance.,,,,,,,,,,,yes,,,,,,,I-75,135,yes,no
Hamilton Truck and Tire Service,Tire Repair,635 Shepherd Drive,Cincinnati,OH,45215,,,(513) 342-1900,https://hamiltontrucktire.com/,"24/7 heavy-duty truck and trailer tire repair, mechanical repair and road service in the Lincoln Heights/Evendale industrial area immediately west of I-75 (Shepherd Dr, near Exit 14). Full-service shop plus mobile road service.",,,,,,,,,,,yes,,,,,,,I-75,,no,no
Best-One Tire and Service of Mid America,Tire Repair,1021 Coca-Cola Blvd,Dayton,OH,45424,,,(937) 223-0445,https://www.findtruckservice.com/page/best-one-tire-service-dayton-oh-434716,"Commercial/fleet tire and heavy-duty wheel shop serving southwestern Ohio and northeastern Kentucky; located on Coca-Cola Blvd in Dayton near the I-75 corridor. Fleet service, commercial tires, installation/repair.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
Love's Truck Tire Care - Dayton (S. Edwin C. Moses Blvd),Tire Repair,2217 S Edwin C Moses Blvd,Dayton,OH,,,,,https://www.loves.com/,"Love's Travel Stop at I-75 Exit 51 in Dayton (98 truck spaces, Hardee's); a Love's Truck Tire Care center was slated to open here in late Dec 2025 per Work Truck Online.",,,,,yes,,yes,yes,,,yes,,,,,,,I-75,51,no,no
Best-One Tire & Service of Lima,Tire Repair,1400 E Kibby St,Lima,OH,45804,,,,https://www.bestonetire.com/store/lima,"Commercial and retail tire/mechanical shop (McMahon's Best-One) serving Lima on the I-75 corridor since 2009; offers truck & trailer repair, new tires, Bandag retreads, and 24-hour ""Road Knights"" road service per the chain site.",,,,,,,,,,,yes,,,,,,,I-75,,yes,no
"Speedco - Love's Travel Stop #747, Sidney",Tire Repair,2241 Fair Rd,Sidney,OH,45365,,,800-655-6837,https://www.loves.com/locations/oh/sidney/loves-travel-stop-sidney-747,"Speedco truck lube & tire center at I-75 Exit 90 (Fair Rd), co-located with Love's; oil/PM service, light mechanical, large tire selection and emergency roadside assistance.",,,,,,,,yes,,,yes,,,,,,,I-75,90,yes,no
Shrader Tire & Oil — North Toledo Truck Tire Center,Tire Repair,6032 Hagman Rd,Toledo,OH,43612,,,(419) 727-9468,https://shradertireandoil.com/location/north-toledo-oh/,"Commercial truck tire service center just off I-75 Exit 210 at Alexis Rd in north Toledo. 24-hour emergency truck tire road service, tire sales, and retreading.",,,,,,,,,,,yes,,,,,,,I-75,210,yes,no
Ziegler Tire,Tire Repair,,Toledo,OH,43611,,,,https://www.zieglertire.com/commercial-locations/toledo-oh,Ziegler Tire commercial location in Toledo offering commercial truck tire service for fleets/semis plus the chain's 24-hour commercial road service.,,,,,,,,,,,yes,,,,,,,I-75,,no,no
Ziegler Tire,Tire Repair,30559 Lemoyne Rd,Walbridge,OH,43465,,,(419) 698-8411,https://www.zieglertire.com/commercial-locations/toledo-oh,"Commercial truck tire dealer in Walbridge offering commercial tires, truck/trailer repair, and 24/7 roadside assistance, serving the Toledo I-75/I-280 area.",,,,,,,,,,,yes,,,,,,,I-75,,no,no
Truck Parking Club - 3928 Glenway Ave (Cincinnati),Truck Parking,3928 Glenway Ave,Cincinnati,OH,45205,,,,https://truckparkingclub.com/truck-parking/ohio/cincinnati/3928-glenway-ave-45205,"Open paved lot with lights and 24/7 access (Ace Smoke Shop) on Glenway Ave, west Cincinnati; restaurants nearby. Reservable via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/ohio/cincinnati/3928-glenway-ave-45205,,,I-75,,no,no
Truck Parking Club - 415 W Seymour Ave (Cincinnati),Truck Parking,415 W Seymour Ave,Cincinnati,OH,45216,,,,https://truckparkingclub.com/truck-parking/ohio/cincinnati/415-w-seymour-ave-45216,"Reservable truck & trailer parking lot in north Cincinnati, ~1 mile from I-75 Exit 9 (both directions) per the listing; near restaurants and Kroger. Hourly/daily/weekly/monthly bookings via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/ohio/cincinnati/415-w-seymour-ave-45216,,,I-75,9,yes,no
"Truck Parking Club - 737 W 6th St (Cincinnati, bobtail/box only)",Truck Parking,737 W 6th St,Cincinnati,OH,45203,,,,https://truckparkingclub.com/truck-parking/ohio/cincinnati/737-w-6th-st-45203-bobtails,Bobtail and up-to-26' box-truck-only reservable parking in downtown Cincinnati via Truck Parking Club.,,,yes,yes,,,,,,,,,,,https://truckparkingclub.com/truck-parking/ohio/cincinnati/737-w-6th-st-45203-bobtails,,,I-75,,no,no
"Truck Parking Club - 215 Basswood Ave (Dayton, bobtail/box)",Truck Parking,215 Basswood Ave,Dayton,OH,45405,,,,https://truckparkingclub.com/truck-parking/ohio/dayton/215-basswood-ave-45405,24/7-access bobtail and box-truck parking on the north side of Dayton between Hwy-48 and I-75 per listing. Reservable via Truck Parking Club.,,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/ohio/dayton/215-basswood-ave-45405,,,I-75,,no,no
Truck Parking Club - 3100 Transportation Rd / Heavy Haul Transport (Dayton),Truck Parking,3100 Transportation Rd,Dayton,OH,45404,,,,https://truckparkingclub.com/truck-parking/ohio/dayton/3100-transportation-rd-45404,"24/7-access fenced asphalt truck & trailer lot at Heavy Haul Transport, Inc., Dayton, with 24/7 video surveillance and roaming security per listing. Reservable via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/ohio/dayton/3100-transportation-rd-45404,,,I-75,,no,no
Truck Parking Club - 3350 Stop 8 Rd (Dayton),Truck Parking,3350 Stop 8 Rd,Dayton,OH,45414,,,,https://truckparkingclub.com/truck-parking/ohio/dayton/3350-stop-8-rd-45414,24/7-access paved and gravel truck & trailer lot ~1.5 miles from I-75 Exit 59 per listing. Reservable via Truck Parking Club.,,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/ohio/dayton/3350-stop-8-rd-45414,,,I-75,59,yes,no
Truck Parking Club - 636 N Irwin St (Dayton),Truck Parking,636 N Irwin St,Dayton,OH,45403,,,,https://truckparkingclub.com/truck-parking/ohio/dayton/636-n-irwin-st-45403,24/7-access fenced gravel truck & trailer lot with an on-site shop (Mon–Sat 8am–6pm) per listing. Reservable via Truck Parking Club.,,,yes,yes,yes,,,,,,yes,,,,https://truckparkingclub.com/truck-parking/ohio/dayton/636-n-irwin-st-45403,,,I-75,,no,no
Truck Parking Club - 11758 Township Rd 100 (Findlay),Truck Parking,11758 Township Rd 100,Findlay,OH,45840,,,,https://truckparkingclub.com/truck-parking/ohio/findlay/11758-township-rd-100-45840,"Reservable truck/trailer parking lot in Findlay listed on Truck Parking Club, bookable hourly/daily/weekly/monthly. Listing notes landing-gear support (drop-lot/trailer parking).",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/ohio/findlay/11758-township-rd-100-45840,,,I-75,,no,no
"Truck Parking Club - 750 Buckeye Rd (Lima, bobtail)",Truck Parking,750 Buckeye Rd,Lima,OH,45804,,,,https://truckparkingclub.com/truck-parking/ohio/lima/750-buckeye-rd-45804-bobtails,Bobtail/box-truck reservable parking in Lima (I-75 corridor) via Truck Parking Club.,,,yes,yes,,,,,,,,,,,https://truckparkingclub.com/truck-parking/ohio/lima/750-buckeye-rd-45804-bobtails,,,I-75,,no,no
Truck Parking Club - 1712 Germantown Rd (Middletown),Truck Parking,1712 Germantown Road,Middletown,OH,45042,,,,https://truckparkingclub.com/truck-parking/ohio/middletown/1712-germantown-road-45042,"Reservable truck & trailer parking ~3 miles from I-75 Exit 32 per listing, on the Cincinnati–Dayton freight corridor. Hourly/daily/weekly/monthly via Truck Parking Club.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/ohio/middletown/1712-germantown-road-45042,,,I-75,32,yes,no
Truck Parking Club - 2601 Verity Pkwy (Middletown),Truck Parking,"2601 Verity Parkway, Suite 6",Middletown,OH,45044,,,,https://truckparkingclub.com/truck-parking/ohio/middletown/2601-verity-pkwy-suite-6-45044,"Bookable truck & trailer parking lot in Middletown listed on TruckParkingClub, about 3 miles from I-75 Exit 32. Hourly/daily/weekly/monthly reservations.",,,yes,yes,yes,,,,,,,,,,https://truckparkingclub.com/truck-parking/ohio/middletown/2601-verity-pkwy-suite-6-45044,,,I-75,32,no,no
Truck Parking Club - 2710 S Main St (Middletown),Truck Parking,2710 S Main Street,Middletown,OH,,,,,https://truckparkingclub.com/truck-parking/ohio/middletown/2710-s-main-st,"Bookable truck & trailer parking lot in Middletown (I-75 corridor) with 24-hour keypad access, listed on TruckParkingClub.",,,yes,yes,yes,,,,,,,,,yes,https://truckparkingclub.com/truck-parking/ohio/middletown/2710-s-main-st,,,I-75,,yes,no
