Business Name,Category,Address,City,State,ZIP,Latitude,Longitude,Phone,Website,Description,Truck Spaces,Free Parking,Paid Parking,Reserved Parking,Overnight Parking,Showers,Food,Fuel,Laundry,Restrooms,Repair,CAT Scale,WiFi,Security,TruckParkingClub URL,Affiliate Code,Image URL,Interstate,Exit Number,Published,Featured
Love's Travel Stop #759,Truck Stops,3404 Highway 63 N,Hazen,AR,72064,,,870-255-1395,https://www.loves.com/locations/759,"Large 24/7 travel stop at I-40 exit 193 (US-63) opened in 2019. 132 truck parking spaces, 10 diesel/DEF lanes, 7 showers, laundry, CAT scale, RV dump, dog park, Chester's Chicken, Godfather's Pizza and Subway. On-site Speedco and truck wash.",132,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-40,193,yes,no
T Ricks Travel Center,Truck Stops,4350 Highway 63 N,Hazen,AR,72064,,,870-255-4914,,"Independent 24-hour Citgo-branded truck stop at I-40 exit 193. About 25 truck parking spots, 4 fuel lanes, 2 showers, convenience store, restaurant, on-site motel, tire sales/repair, towing and mechanical services.",25,yes,,,yes,yes,yes,yes,,yes,yes,,yes,,,,,I-40,193,yes,no
Conoco Truck Stop (Carlisle One Stop),Truck Stops,1491 Bobby L Glover Highway,Carlisle,AR,72024,,,870-552-3094,,"24-hour independent auto/truck stop at I-40 exit 183 (AR-13). About 19 truck parking spots, 4 fuel lanes, 3 showers, convenience store, deli/fast food, trailer drop, RV parking. Fuel brand also listed as Phillips 66 in some directories. Lot is small for larger combinations per driver reviews.",19,yes,,,yes,yes,yes,yes,yes,yes,yes,,,,,,,I-40,183,yes,no
Road Ranger Travel Center,Truck Stops,2202 N Main St,Brinkley,AR,72021,,,815-561-4367,https://www.roadrangerusa.com/brinkley,"24/7 Road Ranger travel center at I-40 exit 216 (US-49). 81 truck parking spaces, 8 diesel lanes, 6 showers, CAT scale, bulk DEF, convenience store, Wendy's, Tejas Tacos, Dan's Big Slice Pizza and Road Ranger Kitchen.",81,yes,,,yes,yes,yes,yes,,yes,,yes,yes,,,,,I-40,216,yes,no
ONE9 Travel Center (Pilot Company),Truck Stops,2101 US Highway 49,Brinkley,AR,72021,,,870-638-4135,https://locations.pilotflyingj.com/us/ar/brinkley/2101-us-49,"Pilot Company ONE9 Travel Center at I-40 exit 216 (US-49), open 24/7. Truck parking for semis and bobtails, diesel and DEF lanes, showers reservable via the Pilot app, CAT scale, laundry, ATM, check cashing, propane. Southern Tire Mart truck tire shop on site.",,yes,,,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,I-40,216,yes,no
Pit Stop Diner,Truck Stops,1073 Highway 78 N,Wheatley,AR,72392,,,870-457-1070,,"Small independent 24-hour fuel stop and diner at I-40 exit 221 (AR-78) in Wheatley. About 20 truck parking spaces (mix of paved and unpaved), sit-down diner, deli and ATM. Limited services; recent reviews confirm it remains open.",20,yes,,,yes,,yes,yes,,yes,,,,,,,,I-40,221,yes,no
Love's Travel Stop #275,Truck Stops,1010 N Main St,Palestine,AR,72372,,,870-581-5004,https://www.loves.com/locations/275,"24/7 Love's Travel Stop at I-40 exit 233 (AR-261), Palestine. About 90 truck parking spaces, 8 fuel/DEF lanes, 5 showers, CAT scale, bulk DEF, tire care with 2 truck service bays, RV dump, Subway and Chester's Fried Chicken.",90,yes,,,yes,yes,yes,yes,,yes,yes,yes,yes,,,,,I-40,233,yes,no
CAT Scale at Love's Travel Stop #759,CAT Scales,3404 Highway 63 N,Hazen,AR,72064,,,870-255-1395,https://catscale.com/cat-scale-locator/,"Certified CAT Scale located at Love's Travel Stop #759, I-40 exit 193 (US-63), Hazen. Available 24/7 with the travel stop.",,,,,,,,,,,,yes,,,,,,I-40,193,yes,no
CAT Scale at Road Ranger Brinkley,CAT Scales,2202 N Main St,Brinkley,AR,72021,,,815-561-4367,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at the Road Ranger travel center, I-40 exit 216 (US-49), Brinkley. Available 24/7 with the travel center.",,,,,,,,,,,,yes,,,,,,I-40,216,yes,no
CAT Scale at ONE9 Travel Center Brinkley,CAT Scales,2101 US Highway 49,Brinkley,AR,72021,,,870-638-4135,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at the ONE9 Travel Center (Pilot Company), I-40 exit 216 (US-49), Brinkley.",,,,,,,,,,,,yes,,,,,,I-40,216,yes,no
CAT Scale at Love's Travel Stop #275,CAT Scales,1010 N Main St,Palestine,AR,72372,,,870-581-5004,https://catscale.com/cat-scale-locator/,"Certified CAT Scale at Love's Travel Stop #275, I-40 exit 233 (AR-261), Palestine. Available 24/7 with the travel stop.",,,,,,,,,,,,yes,,,,,,I-40,233,yes,no
Southern Tire Mart at Pilot (Brinkley),Tire Repair,2105 N Main St,Brinkley,AR,72021,,,870-638-7050,https://stmtires.com/locations/store-stmp-534/,"Commercial truck tire shop co-located with the ONE9/Pilot travel center at I-40 exit 216. Tire sales and service, roadside assistance dispatch, DOT inspections and preventative maintenance for trucks and fleets.",,,,,,,,,,yes,yes,,,,,,,I-40,216,yes,no
Speedco at Love's Travel Stop #759,Roadside Service,3404 Highway 63 N,Hazen,AR,72064,,,800-655-6837,https://www.loves.com/locations/759,"Fixed-location Speedco truck service shop at Love's #759, I-40 exit 193, Hazen. Oil changes, expanded tire selection, light mechanical services and DOT inspections; truck care hours approximately 6 a.m.-11 p.m.",,,,,,,,,,yes,yes,,,,,,,I-40,193,yes,no
Love's Truck Wash - Hazen,Truck Washes,3404 Highway 63 N,Hazen,AR,72064,,,870-255-1395,https://www.loves.com/loves-truck-care-and-speedco/truck-wash,"Love's truck wash at Love's Travel Stop #759, I-40 exit 193, Hazen; one of Love's first company truck wash sites (announced 2023). Location page lists truck wash hours of approximately 7 a.m.-8 p.m.",,,,,,,,,,,,,,,,,,I-40,193,yes,no
