name,category,address,city,state,zip,phone,website,description,interstate,exitnumber,showers,food,fuel,laundry,restrooms,repair,catscale,wifi,security
Pilot Travel Center #206,truck-stops,1201 I-20 W,Weatherford,TX,76087,817-341-4600,https://locations.pilotflyingj.com/,"A 24-hour Pilot travel center on I-20 in Weatherford offering diesel fueling, showers, food, and truck parking.",I-20,406,yes,yes,yes,,yes,yes,,yes,
Petro Stopping Center #302 (TA/Petro Weatherford),truck-stops,2001 Santa Fe Dr,Weatherford,TX,76086,817-599-9411,https://www.ta-petro.com/,"A full-service Petro/TravelCenters of America truck stop on I-20 at Exit 409 in Weatherford, open 24 hours.",I-20,409,yes,yes,yes,,yes,yes,,yes,
Love's Travel Stop #273,truck-stops,2605 E Bankhead Hwy,Weatherford,TX,76087,817-594-2755,https://www.loves.com/,"A 24-hour Love's Travel Stop on I-20 at Exit 410 in Weatherford with fuel, showers, Subway, scales, and tire service.",I-20,410,yes,yes,yes,,yes,yes,yes,yes,
Love's Travel Stop #294,truck-stops,8800 S Polk St,Dallas,TX,75232,972-224-5970,https://www.loves.com/,"A 24-hour Love's Travel Stop off I-20 at Exit 466 in south Dallas with fuel, showers, and food.",I-20,466,yes,yes,yes,,yes,,,yes,
Pilot Travel Center #433,truck-stops,8787 S Lancaster Rd,Dallas,TX,75241,972-228-2467,https://locations.pilotflyingj.com/,"A large Pilot travel center on I-20 at Exit 470 in south Dallas with 11 showers, a CAT scale, laundry, and a Wendy's.",I-20,470,yes,yes,yes,yes,yes,,yes,yes,
TA Dallas South #150,truck-stops,7751 Bonnie View Rd,Dallas,TX,75241,469-941-3150,https://www.ta-petro.com/,"A TravelCenters of America truck stop on I-20 at Exit 472 in south Dallas with truck service bays, showers, and fuel.",I-20,472,yes,yes,yes,,yes,yes,,yes,
TA Terrell #233,truck-stops,1700 Wilson Rd,Terrell,TX,75160,972-563-6939,https://www.ta-petro.com/,"A TravelCenters of America truck stop on I-20 at Exit 503 in Terrell with Pizza Hut, Subway, showers, and truck services.",I-20,503,yes,yes,yes,,yes,yes,,yes,
Love's Travel Stop #287,truck-stops,1221 S Oak St,Van,TX,75790,903-502-6008,https://www.loves.com/,Full-service Love's travel stop at I-20 Exit 540 (FM-314) with a co-located Love's Truck Care center and CAT Scale.,I-20,540,yes,yes,yes,,yes,yes,yes,yes,
Pilot Travel Center #883,truck-stops,9800 I-20 Frontage Rd,Canton,TX,75103,903-829-2600,https://locations.pilotflyingj.com/,"Pilot travel center off I-20 Exit 533 in Canton with diesel lanes, showers, and quick-service restaurants.",I-20,533,yes,yes,yes,,yes,,,yes,
Oasis Travel Center - Lindale,truck-stops,,Lindale,TX,75771,903-882-9711,,"Independent travel center at I-20 Exit 548 in Lindale with fuel, a deli, and convenience store.",I-20,548,,yes,yes,,yes,,,,
QuikTrip #7901 - Lindale,truck-stops,3512 S Main St,Lindale,TX,75706,430-235-6156,https://locations.quiktrip.com/,Large QuikTrip travel-center-style fuel plaza at I-20 Exit 556 (US-69) serving the north Lindale/Tyler area.,I-20,556,,yes,yes,,yes,,,,
Love's Travel Stop #815,truck-stops,12577 CR 3101,Winona,TX,75792,,https://www.loves.com/,"Love's travel stop at I-20 Exit 575 (Barber Rd) between Tyler and Kilgore, offering fuel, showers, and dining.",I-20,575,yes,yes,yes,,yes,,,yes,
TA Express Kilgore (Gateway Travel Plaza) #281,truck-stops,4403 Hwy 42,Kilgore,TX,75662,903-986-8450,https://www.ta-petro.com/,"TravelCenters of America TA Express at I-20 Exit 587 in Kilgore with showers, laundry, multiple restaurants, and truck parking.",I-20,587,yes,yes,yes,yes,yes,,,yes,
Pony Express Travel Center,truck-stops,304 I-20 E,Marshall,TX,75672,903-938-3466,,"Independent 24-hour travel center at I-20 Exit 617 in Marshall with fuel, showers, and truck service bays.",I-20,617,yes,,yes,,yes,yes,,,
CAT Scale at Love's #287 - Van,cat-scales,1221 S Oak St,Van,TX,75790,903-963-7341,https://catscale.com/,Certified CAT Scale co-located at the Love's travel stop off I-20 Exit 540 in Van.,I-20,540,,,,,,,yes,,
